,代码,名称,行业,质押比例(%),质押股数(万股),质押市值(亿元),质押笔数,无限售股质押数(股),限售股质押数(股),近年来涨跌幅(%),日期
242,600759,洲际油气,石油行业,33,74700.06,242775.195,19,74700.06,0,-17.51269038,2019-09-12T00:00:00
243,600757,长江传媒,文化传媒,0,0.52,3.458,1,0.52,0,14.26690068,2019-09-12T00:00:00
244,600755,厦门国贸,国际贸易,0,7.18,56.6502,13,7.18,0,18.37959451,2019-09-12T00:00:00
245,600760,中航沈飞,航天航空,0,0.76,27.1092,6,0.76,0,-5.1582026,2019-09-12T00:00:00
246,600751,海航科技,软件服务,33.75,86840.72,287442.7832,23,86840.72,0,-48.99845918,2019-09-12T00:00:00
247,600750,江中药业,医药制造,0,0.25,3.285,1,0.25,0,6.98888469,2019-09-12T00:00:00
248,600749,西藏旅游,旅游酒店,20.34,4615.87,52990.1876,3,4615.87,0,26.85082867,2019-09-12T00:00:00
249,600754,锦江酒店,旅游酒店,8.81,7064.58,173435.439,9,7064.58,0,13.00852741,2019-09-12T00:00:00
250,600753,东方银星,国际贸易,40.48,5181,91651.89,6,5181,0,18.16967267,2019-09-12T00:00:00
251,600746,江苏索普,化工行业,6.55,2006.28,13522.3272,5,2006.28,0,28.87189294,2019-09-12T00:00:00
252,600745,闻泰科技,通讯行业,42.4,27022.47,1941834.6942,13,27022.47,0,135.76115485,2019-09-12T00:00:00
253,600743,华远地产,房地产,13.01,30518,76600.18,2,30518,0,11.83478755,2019-09-12T00:00:00
254,600742,一汽富维,汽车行业,0.03,14.1,175.827,65,14.1,0,36.45929784,2019-09-12T00:00:00
255,600747,*ST大控,国际贸易,34.35,50300,39737,6,10300,40000,-47.68211841,2019-09-12T00:00:00
256,600738,兰州民百,商业百货,44.73,35024.05,217499.3505,10,12900,22124.05,3.26328054,2019-09-12T00:00:00
257,600737,中粮糖业,食品饮料,0.01,30.1,278.726,23,30.1,0,25.47425475,2019-09-12T00:00:00
258,600740,山西焦化,煤炭采选,0,2.06,16.7684,5,2.06,0,-9.4759982,2019-09-12T00:00:00
259,600739,辽宁成大,国际贸易,18.55,28376.38,415430.2032,41,28376.38,0,11.92660551,2019-09-12T00:00:00
260,600741,华域汽车,汽车行业,0,0.8,19.92,1,0.8,0,29.9165233,2019-09-12T00:00:00
261,600733,北汽蓝谷,汽车行业,4.84,16923.97,124560.4192,8,14519.47,2404.5,-51.09634684,2019-09-12T00:00:00
262,600735,新华锦,国际贸易,45.62,17151.28,102736.1672,13,17151.28,0,12.59136039,2019-09-12T00:00:00
263,002772,众兴菌业,农牧饲渔,20.21,7430,58399.8,8,7430,0,15.33198394,2019-09-12T00:00:00
264,002770,科迪乳业,食品饮料,47.27,51756.08,140776.5376,16,2843.24,48912.84,-16.06027587,2019-09-12T00:00:00
265,002763,汇洁股份,纺织服装,10.74,4422.39,37148.076,12,4422.39,0,1.92784317,2019-09-12T00:00:00
266,002769,普路通,电子信息,12.31,4593.76,42905.7184,16,4593.76,0,2.81007967,2019-09-12T00:00:00
267,002768,国恩股份,化工行业,28.94,7850,200410.5,6,7850,0,2.13339249,2019-09-12T00:00:00
268,002766,*ST索菱,通讯行业,36.24,15282.6,37595.196,31,13920.6,1362,-66.93548357,2019-09-12T00:00:00
269,002765,蓝黛传动,机械行业,26.86,12932,72548.52,9,12932,0,-18.81331407,2019-09-12T00:00:00
270,002758,华通医药,医药制造,38.37,8062.89,82886.5092,12,8062.89,0,29.83047098,2019-09-12T00:00:00
271,002762,金发拉比,纺织服装,28.6,10123.86,55984.9458,5,10123.86,0,-7.86884961,2019-09-12T00:00:00
272,002761,多喜爱,纺织服装,16.62,5762.66,57107.9606,3,5762.66,0,-17.53631501,2019-09-12T00:00:00
273,002760,凤形股份,金属制品,6.19,544.84,9921.5364,1,544.84,0,22.21476505,2019-09-12T00:00:00
274,002759,天际股份,家电行业,56.59,22757.1,234398.13,76,4253.27,18503.83,27.00369916,2019-09-12T00:00:00
275,002757,南兴股份,机械行业,33.75,6649.62,123150.9624,11,6649.62,0,-2.69348417,2019-09-12T00:00:00
276,002756,永兴材料,钢铁行业,31.39,11302.11,163993.6161,23,11302.11,0,12.57356756,2019-09-12T00:00:00
277,002755,奥赛康,医药制造,0.24,218.43,2994.6753,5,218.43,0,-6.2848597,2019-09-12T00:00:00
278,002753,永东股份,化工行业,40.36,13454.63,117458.9199,19,13454.63,0,-22.1572367,2019-09-12T00:00:00
279,002752,昇兴股份,金属制品,42.27,35217.44,212008.9888,9,34798.84,418.6,-11.97488248,2019-09-12T00:00:00
280,002746,仙坛股份,农牧饲渔,12.61,5846.65,100737.7795,5,5846.65,0,61.36930324,2019-09-12T00:00:00
281,002751,易尚展示,木业家具,40.42,6249.73,195054.0733,41,5472.85,776.88,18.96833747,2019-09-12T00:00:00
282,002750,龙津药业,医药制造,14.98,6000,101160,1,6000,0,176.84728515,2019-09-12T00:00:00
283,002748,世龙实业,化工行业,0,0.2,1.584,1,0.2,0,6.47779156,2019-09-12T00:00:00
284,002747,埃斯顿,机械行业,1.23,1027.9,10309.837,2,1027.9,0,-8.28584073,2019-09-12T00:00:00
285,002741,光华科技,化工行业,34.14,12776.9,153961.645,17,12776.9,0,-19.92778533,2019-09-12T00:00:00
286,002740,爱迪尔,珠宝首饰,32.28,14658.3,98943.525,44,11604.5,3053.8,1.36341796,2019-09-12T00:00:00
287,002745,木林森,电子元件,36.94,47175.29,526476.2364,19,47175.29,0,-33.78733396,2019-09-12T00:00:00
288,002743,富煌钢构,水泥建材,20.56,6913.51,45145.2203,21,6913.51,0,6.88988095,2019-09-12T00:00:00
289,002742,三圣股份,水泥建材,59.1,25532.38,168513.708,28,25532.38,0,-22.02986791,2019-09-12T00:00:00
290,002738,中矿资源,工程建设,10.97,3049.16,52323.5856,6,3049.16,0,12.01730395,2019-09-12T00:00:00
291,002737,葵花药业,医药制造,21.3,12440,189834.4,4,12440,0,-12.95304857,2019-09-12T00:00:00
292,002735,王子新材,包装材料,29.63,4227.9,68661.096,4,4227.9,0,12.80628744,2019-09-12T00:00:00
293,002734,利民股份,农药兽药,36.07,10224.53,173305.7835,10,5383.2,4841.33,60.10886473,2019-09-12T00:00:00
294,002739,万达电影,文化传媒,4.03,8378.15,138909.727,29,5191.6,3186.55,-52.02546296,2019-09-12T00:00:00
295,002729,好利来,电子元件,24.52,1635,66920.55,3,1635,0,73.78905968,2019-09-12T00:00:00
296,002733,雄韬股份,电子元件,10.02,3509.04,83585.3328,5,3509.04,0,159.5172217,2019-09-12T00:00:00
297,002732,燕塘乳业,食品饮料,1.63,256.66,5887.7804,25,256.66,0,35.92692438,2019-09-12T00:00:00
298,002731,萃华珠宝,珠宝首饰,8.5,2177.92,20341.7728,3,2177.92,0,4.39960208,2019-09-12T00:00:00
299,002730,电光科技,专用设备,8.37,2700,23031,1,2700,0,9.63563317,2019-09-12T00:00:00
300,002727,一心堂,医药制造,20.79,11803,294012.73,28,11803,0,4.56286859,2019-09-12T00:00:00
301,002724,海洋王,电子元件,4.59,3306.15,21853.6515,5,3306.15,0,21.986698,2019-09-12T00:00:00
302,002728,特一药业,医药制造,36.25,7283.43,116462.0457,9,7283.43,0,8.99844308,2019-09-12T00:00:00
303,002726,龙大肉食,农牧饲渔,31.34,23679.4,227795.828,5,23679.4,0,38.986272,2019-09-12T00:00:00
304,002725,跃岭股份,汽车行业,5.84,1495.02,18553.1982,3,1495.02,0,56.71929779,2019-09-12T00:00:00
305,002718,友邦吊顶,木业家具,17.16,2255.93,39185.5041,8,2255.93,0,-0.34947603,2019-09-12T00:00:00
306,002719,麦趣尔,食品饮料,50.86,8857.45,102480.6965,24,8697.45,160,-24.57627121,2019-09-12T00:00:00
307,002723,金莱特,家电行业,29.37,5599.13,53919.6219,1,5599.13,0,-40.55555556,2019-09-12T00:00:00
308,002721,金一文化,珠宝首饰,55.87,46632.86,269537.9308,73,39133.38,7499.48,-18.93408136,2019-09-12T00:00:00
309,002722,金轮股份,机械行业,24,4210.76,62824.5392,46,4210.76,0,5.01031539,2019-09-12T00:00:00
310,002714,牧原股份,农牧饲渔,28.52,61667.68,4335237.904,27,59666.68,2001,200.03315176,2019-09-12T00:00:00
311,002713,东易日盛,装修装饰,9.52,4000,35800,1,4000,0,-14.49488581,2019-09-12T00:00:00
312,002717,岭南股份,环保工程,27.34,42028.22,208039.689,63,39334.44,2693.78,-17.87582779,2019-09-12T00:00:00
313,002214,大立科技,安防设备,20.08,9210.34,107668.8746,8,9210.34,0,112.53079864,2019-09-12T00:00:00
314,002217,合力泰,电子元件,13.57,42284.68,275696.1136,55,42284.68,0,17.11161529,2019-09-12T00:00:00
315,002218,拓日新能,电子元件,33.45,41353.54,133985.4696,19,41353.54,0,5.1948052,2019-09-12T00:00:00
316,002216,三全食品,食品饮料,7.93,6360,60928.8,3,6360,0,49.92594054,2019-09-12T00:00:00
317,002215,诺普信,农药兽药,31.78,29047.95,196073.6625,19,29047.95,0,-17.78319124,2019-09-12T00:00:00
318,002205,国统股份,水泥建材,0.01,1.67,35.0366,8,1.67,0,79.16310848,2019-09-12T00:00:00
319,002213,特尔佳,汽车行业,8.82,1817.93,17252.1557,2,1817.93,0,-0.73221757,2019-09-12T00:00:00
320,002212,南洋股份,输配电气,17.82,20643.69,362916.0702,20,18793.7,1849.99,55.71302036,2019-09-12T00:00:00
321,002210,*ST飞马,交运物流,61.46,101578.23,141193.7397,38,101578.23,0,-78.7136301,2019-09-12T00:00:00
322,002206,海利得,化纤行业,10.32,12625.15,49111.8335,4,12625.15,0,-0.46082377,2019-09-12T00:00:00
323,002204,大连重工,专用设备,4.17,8045,28962,2,8045,0,14.56587686,2019-09-12T00:00:00
324,002203,海亮股份,有色金属,16.1,31430,329700.7,3,31430,0,20.20459455,2019-09-12T00:00:00
325,002200,*ST云投,园林工程,12.57,2314.94,13912.7894,10,2314.94,0,-5.79937273,2019-09-12T00:00:00
326,002201,九鼎新材,玻璃陶瓷,21.19,7046.55,175952.3535,7,7046.55,0,291.99372063,2019-09-12T00:00:00
327,002202,金风科技,输配电气,3.83,13224.08,181434.3776,6,13224.08,0,30.75109149,2019-09-12T00:00:00
328,002195,二三四五,电子信息,7.53,43475.73,164773.0167,68,43475.73,0,11.14171936,2019-09-12T00:00:00
329,002199,东晶电子,电子元件,6.77,1648.19,26156.7753,1,1648.19,0,114.4594595,2019-09-12T00:00:00
330,002198,嘉应制药,医药制造,11.27,5720,38781.6,1,5720,0,12.62458472,2019-09-12T00:00:00
331,002196,方正电机,机械行业,16.76,7855.63,45562.654,18,7855.63,0,-5.38336052,2019-09-12T00:00:00
332,002197,证通电子,电子信息,20.32,10469.3,101028.745,26,10469.3,0,21.23115577,2019-09-12T00:00:00
333,002193,如意集团,纺织服装,40.81,10679.47,96542.4088,10,10679.47,0,-29.30097629,2019-09-12T00:00:00
334,002191,劲嘉股份,包装材料,37.93,55568.83,621259.5194,21,38150.53,17418.3,37.91100999,2019-09-12T00:00:00
335,002188,*ST巴士,电子元件,10.84,3205.62,9873.3096,7,6.36,3199.26,-5.23076929,2019-09-12T00:00:00
336,002187,广百股份,商业百货,1.4,480.21,4038.5661,3,480.21,0,10.56494999,2019-09-12T00:00:00
337,002192,融捷股份,电子元件,4.5,1168.69,21387.027,16,1168.69,0,14.51814767,2019-09-12T00:00:00
338,002182,云海金属,有色金属,6.63,4289,40145.04,4,4289,0,39.91114644,2019-09-12T00:00:00
339,002185,华天科技,电子元件,2.72,7439.47,45455.1617,37,7439.47,0,40.80326492,2019-09-12T00:00:00
340,002183,怡亚通,国际贸易,12.98,27542.09,129723.2439,68,27542.09,0,-25.52026656,2019-09-12T00:00:00
341,002181,粤传媒,文化传媒,1.74,2019.3,9409.938,9,0,2019.3,30.45622022,2019-09-12T00:00:00
342,002180,纳思达,电子元件,33.46,35579.69,1030743.6193,10,35579.69,0,17.87742817,2019-09-12T00:00:00
343,002177,御银股份,电子信息,5.19,3949,24246.86,3,3949,0,81.65680472,2019-09-12T00:00:00
344,002176,江特电机,机械行业,10.05,17143.43,75431.092,54,14843.43,2300,-39.47730399,2019-09-12T00:00:00
345,002178,延华智能,软件服务,9.46,6738.91,27090.4182,1,6738.91,0,-14.83050847,2019-09-12T00:00:00
346,002179,中航光电,电子元件,0.26,266.61,11109.6387,1,266.61,0,27.21583836,2019-09-12T00:00:00
347,002175,*ST东网,文化传媒,20.12,15169.04,30944.8416,28,15169.04,0,-46.17414315,2019-09-12T00:00:00
348,002173,创新医疗,医疗行业,28.95,13168.41,88096.6629,25,7089.09,6079.32,-37.99814644,2019-09-12T00:00:00
349,002172,澳洋健康,化纤行业,27.75,21550.72,81677.2288,4,21550.72,0,-6.41975306,2019-09-12T00:00:00
350,002171,楚江新材,有色金属,20.08,26779.89,182371.0509,12,21999.21,4780.68,27.76735463,2019-09-12T00:00:00
351,002174,游族网络,软件服务,32.65,29010.01,464160.16,94,29010.01,0,4.4386423,2019-09-12T00:00:00
352,002170,芭田股份,化肥行业,21.31,18896,65380.16,9,18896,0,9.49367089,2019-09-12T00:00:00
353,002169,智光电气,输配电气,17.52,13804.79,96219.3863,12,13804.79,0,70.57980994,2019-09-12T00:00:00
354,002168,惠程科技,输配电气,6.48,5200,47840,1,5200,0,-14.09897789,2019-09-12T00:00:00
355,002166,莱茵生物,医药制造,31.1,17580.94,144163.708,45,17580.94,0,31.52490247,2019-09-12T00:00:00
356,002167,东方锆业,有色金属,10.79,6699.02,48232.944,9,6699.02,0,16.50485436,2019-09-12T00:00:00
357,002165,红宝丽,化工行业,17.11,10300,51397,5,10300,0,30.73499749,2019-09-12T00:00:00
358,002164,宁波东力,专用设备,28.31,19800,88902,11,15650,4150,41.19496848,2019-09-12T00:00:00
359,002161,远望谷,电子信息,15.03,11119,88618.43,5,11119,0,18.24925815,2019-09-12T00:00:00
360,002160,常铝股份,有色金属,30.75,23267.58,77481.0414,41,23267.58,0,-22.55813955,2019-09-12T00:00:00
361,002159,三特索道,旅游酒店,16.11,2234,33420.64,7,2234,0,-26.12345677,2019-09-12T00:00:00
362,002158,汉钟精机,机械行业,0.01,3.7,31.857,34,3.7,0,6.3474169,2019-09-12T00:00:00
363,002155,湖南黄金,贵金属,0.25,303.31,2884.4781,3,303.31,0,48.56220991,2019-09-12T00:00:00
364,002152,广电运通,电子信息,0,3.58,26.5636,4,3.58,0,27.83611723,2019-09-12T00:00:00
365,002156,通富微电,电子元件,7.76,8951.71,90949.3736,12,8951.71,0,11.31746658,2019-09-12T00:00:00
366,600731,湖南海利,农药兽药,2.92,1037,7300.48,2,0,1037,49.15254236,2019-09-12T00:00:00
367,600734,实达集团,电子元件,52.14,32452.4,312841.136,32,22893.6,9558.8,40.52478137,2019-09-12T00:00:00
368,600732,ST新梅,房地产,22.05,9843.45,84850.539,1,9843.45,0,109.7323601,2019-09-12T00:00:00
369,600730,中国高科,房地产,0,2.86,15.7014,23,2.86,0,21.52739285,2019-09-12T00:00:00
370,600727,鲁北化工,化肥行业,16.59,5822.21,41221.2468,2,5822.21,0,8.92307626,2019-09-12T00:00:00
371,600729,重庆百货,商业百货,0.1,41.5,1245.415,1,41.5,0,18.8166034,2019-09-12T00:00:00
372,600728,佳都科技,软件服务,14.58,23983.26,246308.0802,7,23983.26,0,53.2781817,2019-09-12T00:00:00
373,600722,金牛化工,化工行业,0.01,7.18,40.208,20,7.18,0,0.71942446,2019-09-12T00:00:00
374,600720,祁连山,水泥建材,0,0.09,0.855,1,0.09,0,36.9619008,2019-09-12T00:00:00
375,600718,东软集团,软件服务,13.2,16403.95,202260.7035,9,16403.95,0,9.01856764,2019-09-12T00:00:00
376,600721,*ST百花,医疗行业,4.57,1830,10797,2,0,1830,4.79573704,2019-09-12T00:00:00
377,600717,天津港,港口水运,0,0.42,2.688,1,0.42,0,6.22338684,2019-09-12T00:00:00
378,600716,凤凰股份,房地产,0,0.01,0.0412,1,0.01,0,21.66364276,2019-09-12T00:00:00
379,600715,文投控股,文化传媒,34.68,64322.25,228987.21,57,44276.21,20046.04,-31.00775193,2019-09-12T00:00:00
380,600714,金瑞矿业,材料行业,41.78,12040.89,74533.1091,4,12040.89,0,-7.05705708,2019-09-12T00:00:00
381,600713,南京医药,医药制造,0,0.01,0.0446,1,0.01,0,-4.21571639,2019-09-12T00:00:00
382,600711,盛屯矿业,有色金属,21.91,50572.23,287755.9887,22,25297.6,25274.63,-14.22418467,2019-09-12T00:00:00
383,600712,南宁百货,商业百货,4.21,2291.23,10012.6751,1,2291.23,0,-5.81896549,2019-09-12T00:00:00
384,600704,物产中大,国际贸易,0.87,3761.62,21441.234,11,3761.62,0,24.42663815,2019-09-12T00:00:00
385,600707,彩虹股份,电子元件,32.37,116145.62,602795.7678,11,41071.43,75074.19,-3.71057512,2019-09-12T00:00:00
386,600710,苏美达,专用设备,6.66,8700,52548,4,8700,0,50.79087615,2019-09-12T00:00:00
387,600706,曲江文旅,旅游酒店,25.69,5532.9,52396.563,13,5532.9,0,-6.72188735,2019-09-12T00:00:00
388,600705,中航资本,多元金融,1.09,9817.53,49971.2277,1,9817.53,0,15.99528637,2019-09-12T00:00:00
389,600698,*ST天雁,交运设备,0,3.55,10.1885,1,0,3.55,-40.0835071,2019-09-12T00:00:00
390,600702,舍得酒业,酿酒行业,0,0.72,20.0016,3,0.72,0,6.4257296,2019-09-12T00:00:00
391,600703,三安光电,电子元件,31.26,127484.25,1726136.745,89,127484.25,0,-10.62684545,2019-09-12T00:00:00
392,600701,*ST工新,综合行业,15.88,16427.03,38439.2502,10,995.5,15431.53,-36.0655738,2019-09-12T00:00:00
393,600699,均胜电子,汽车行业,32.05,41672.07,707591.7486,34,41672.07,0,-0.74993271,2019-09-12T00:00:00
394,600697,欧亚集团,商业百货,0.08,12.08,219.856,18,12.08,0,-9.91816186,2019-09-12T00:00:00
395,600695,绿庭投资,多元金融,10.07,3689.4,23058.75,3,3689.4,0,81.15942028,2019-09-12T00:00:00
396,600694,大商股份,商业百货,11.92,3500.43,96121.8078,7,3500.43,0,0.32882718,2019-09-12T00:00:00
397,600693,东百集团,商业百货,42.4,38083.08,198793.6776,20,38083.08,0,-7.28241564,2019-09-12T00:00:00
398,600691,阳煤化工,化肥行业,0.02,39.6,99.396,1,0,39.6,-1.953125,2019-09-12T00:00:00
399,600687,*ST刚泰,贵金属,59.62,88755.41,180173.4823,37,88755.41,0,-53.75854218,2019-09-12T00:00:00
400,600690,海尔智家,家电行业,0.04,241,3841.54,34,241,0,8.88153532,2019-09-12T00:00:00
401,600688,上海石化,石油行业,0.01,97.51,421.2432,2,97.51,0,-18.19084346,2019-09-12T00:00:00
402,600685,中船防务,船舶制造,0.79,650,12753,1,650,0,79.50594696,2019-09-12T00:00:00
403,600684,珠江实业,房地产,13.92,11881.95,45983.1465,3,11881.95,0,-6.71590171,2019-09-12T00:00:00
404,600679,上海凤凰,文教休闲,19.07,4396.51,56539.1186,21,4396.51,0,-2.87009062,2019-09-12T00:00:00
405,600683,京投发展,房地产,11.25,8331,35823.3,6,8331,0,3.65320536,2019-09-12T00:00:00
406,600682,南京新百,商业百货,55.6,74846.19,901148.1276,43,47176.84,27669.35,6.73758866,2019-09-12T00:00:00
407,600678,四川金顶,水泥建材,20.5,7155.35,37136.2665,2,7155.35,0,-49.31640625,2019-09-12T00:00:00
408,600681,百川能源,公用事业,38.99,56250.47,416815.9827,25,56050.47,200,-14.48405535,2019-09-12T00:00:00
409,600677,航天通信,通讯行业,11.65,6081.42,91403.7426,14,8.42,6073,68.73731603,2019-09-12T00:00:00
410,600676,交运股份,汽车行业,0.02,16.74,77.1714,7,16.74,0,-2.23732142,2019-09-12T00:00:00
411,600674,川投能源,电力行业,4.52,19878.67,192624.3123,9,19878.67,0,24.62177998,2019-09-12T00:00:00
412,600675,中华企业,房地产,0,6.46,30.6204,18,6.46,0,13.45125962,2019-09-12T00:00:00
413,600673,东阳光,有色金属,44.56,134297.76,1066324.2144,40,98160.24,36137.52,0.10559889,2019-09-12T00:00:00
414,600668,尖峰集团,水泥建材,0.01,2.42,34.7512,6,2.42,0,19.34469711,2019-09-12T00:00:00
415,600667,太极实业,电子元件,3.59,7555.29,59309.0265,1,0,7555.29,29.5813838,2019-09-12T00:00:00
416,600666,*ST瑞德,电子元件,32.11,39411.35,74487.4515,20,15296.15,24115.2,-51.53845997,2019-09-12T00:00:00
417,002716,金贵银业,贵金属,35.67,34259.77,231596.0452,42,5835.4,28424.37,3.84024578,2019-09-12T00:00:00
418,002709,天赐材料,化工行业,20.01,10970.87,198024.2035,22,10970.87,0,29.2227817,2019-09-12T00:00:00
419,002715,登云股份,汽车行业,42.69,3927.82,63630.684,17,3927.82,0,21.53038257,2019-09-12T00:00:00
420,002711,*ST欧浦,交运物流,51.45,54334.14,52160.7744,23,54334.14,0,-76.5281166,2019-09-12T00:00:00
421,002708,光洋股份,汽车行业,34.85,16340.76,146413.2096,14,13236.49,3104.27,99.11111105,2019-09-12T00:00:00
422,002707,众信旅游,旅游酒店,24.07,21164.09,120423.6721,37,21164.09,0,-30.62552149,2019-09-12T00:00:00
423,002712,思美传媒,文化传媒,31.19,18130.21,130174.9078,69,17803.98,326.23,-24.78313098,2019-09-12T00:00:00
424,002700,新疆浩源,公用事业,56.92,24043.63,183933.7695,14,24043.63,0,-23.91318489,2019-09-12T00:00:00
425,002706,良信电器,输配电气,23.05,18098.68,137911.9416,37,18098.68,0,29.42331527,2019-09-12T00:00:00
426,002705,新宝股份,家电行业,8.67,6950,86875,3,6950,0,71.90961869,2019-09-12T00:00:00
427,002702,海欣食品,食品饮料,21.58,10375.8,50218.872,10,10375.8,0,17.38125922,2019-09-12T00:00:00
428,002701,奥瑞金,金属制品,20.74,48849.03,246199.1112,36,48849.03,0,-6.14525139,2019-09-12T00:00:00
429,002696,百洋股份,农牧饲渔,29.31,11586.29,70908.0948,23,7176.2,4410.09,-33.34186826,2019-09-12T00:00:00
430,002699,美盛文化,文教休闲,69.43,63150.97,380800.3491,53,58037.33,5113.64,-59.96015936,2019-09-12T00:00:00
431,002698,博实股份,专用设备,8.69,8885.47,92853.1615,16,8885.47,0,98.65719667,2019-09-12T00:00:00
432,002697,红旗连锁,商业百货,8,10880,77792,4,10880,0,54.06595391,2019-09-12T00:00:00
433,002695,煌上煌,食品饮料,0,1.37,18.9882,5,1.37,0,21.87179316,2019-09-12T00:00:00
434,002691,冀凯股份,机械行业,40.54,13783.95,91663.2675,5,13783.95,0,-19.27309025,2019-09-12T00:00:00
435,002689,远大智能,机械行业,16.1,16799.52,75597.84,3,16799.52,0,34.73053894,2019-09-12T00:00:00
436,002694,顾地科技,塑胶制品,29.49,17609.16,63921.2508,15,17609.16,0,-34.94623653,2019-09-12T00:00:00
437,002693,双成药业,医药制造,19.75,8000,36880,6,8000,0,-4.35684646,2019-09-12T00:00:00
