,f1,收盘价,今日涨幅,价格变动,成交量,成交额,f7,换手,f9,量比,f11,代号,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,总市值,流通市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,股息率
1116,2.0,23.0,-1.67,-0.39,7307.0,16906282.0,2.22,2.86,43.7,0.86,0.0,300669.SZ,0.0,沪宁股份,23.47,22.95,23.46,23.39,1960510179.0,587650000.0,0.04,4.11,9.47,27.49,-1014345.0,45.28,0.0,0.0,0.0,0.0,2.0,0.0
1117,2.0,10.02,-1.67,-0.17,41404.0,41478513.0,3.04,2.89,9.54,1.05,-0.1,603878.SH,1.0,武进不锈,10.19,9.88,10.19,10.19,2868288326.0,1434285986.0,0.0,1.3,-12.18,30.81,-3234124.0,11.14,0.0,0.0,0.0,0.0,2.0,0.0
1118,2.0,17.08,-1.67,-0.29,213801.0,367977232.0,3.68,1.21,33.86,1.18,-0.06,002739.SZ,0.0,万达电影,17.56,16.92,17.2,17.37,35499555159.0,30081316906.0,-0.12,1.84,-10.62,-21.76,-32205431.0,80.02,0.0,0.0,0.0,0.0,2.0,0.0
1119,2.0,34.71,-1.67,-0.59,60146.0,218705986.0,10.74,22.54,31.9,1.41,-0.34,300758.SZ,0.0,七彩化学,38.5,34.71,35.66,35.3,3702862800.0,926062800.0,-0.03,3.45,1.88,57.13,-13213652.0,33.4,0.0,0.0,0.0,0.0,2.0,0.0
1120,2.0,12.35,-1.67,-0.21,109109.0,135908424.0,4.62,2.52,38.22,0.51,0.41,603308.SH,1.0,应流股份,12.8,12.22,12.7,12.56,5356866111.0,5356866111.0,0.08,1.83,26.8,54.96,-3480641.0,62.1,0.0,0.0,0.0,0.0,2.0,0.0
1121,2.0,27.05,-1.67,-0.46,162078.0,440197344.0,2.8,0.85,22.86,0.79,0.3,600196.SH,1.0,复星医药,27.64,26.87,27.45,27.51,69326405642.0,51679602896.0,0.07,2.48,8.07,17.86,-69042200.0,26.03,0.0,0.0,0.0,0.0,2.0,0.0
1122,2.0,8.22,-1.67,-0.14,326776.0,269537328.0,1.67,0.39,5.07,0.97,-0.24,601009.SH,1.0,南京银行,8.34,8.2,8.31,8.36,69723749135.0,69723749135.0,-0.12,1.02,1.61,35.42,-50212974.0,5.82,0.0,0.0,0.0,0.0,2.0,0.0
1123,2.0,5.87,-1.68,-0.1,146138.0,86060243.0,2.18,0.3,9.04,0.91,-0.17,601117.SH,1.0,中国化学,5.97,5.84,5.94,5.97,28956710000.0,28956710000.0,0.17,0.94,-4.08,12.02,-8246532.0,11.82,0.0,0.0,0.0,0.0,2.0,0.0
1124,2.0,21.7,-1.68,-0.37,26314.0,56886334.0,2.4,1.01,32.14,0.84,-0.32,002831.SZ,0.0,裕同科技,21.99,21.46,21.81,22.07,19033039967.0,5633498786.0,-0.09,3.35,15.92,20.96,-1567844.0,19.51,0.0,0.0,0.0,0.0,2.0,0.0
1125,2.0,7.62,-1.68,-0.13,238283.0,181605340.0,5.16,2.44,21.66,1.26,0.26,000544.SZ,0.0,中原环保,7.85,7.45,7.6,7.75,7427095799.0,7427095799.0,0.66,1.3,18.51,58.09,-14623775.0,18.16,0.0,0.0,0.0,0.0,2.0,0.0
1126,2.0,42.2,-1.68,-0.72,45812.0,195535969.0,3.91,8.63,15.13,0.73,0.19,300702.SZ,0.0,天宇股份,43.48,41.8,43.03,42.92,7690495253.0,2239010759.0,0.12,4.54,26.39,94.47,-11502531.0,20.39,0.0,0.0,0.0,0.0,2.0,0.0
1127,2.0,2.93,-1.68,-0.05,23906.0,7005632.0,2.35,0.19,247.84,1.27,0.0,600725.SH,1.0,ST云维,2.97,2.9,2.97,2.98,3611137100.0,3611137100.0,0.0,12.21,-8.44,24.68,-1018216.0,653.29,0.0,0.0,0.0,0.0,2.0,0.0
1128,2.0,13.47,-1.68,-0.23,64281.0,87113980.0,2.48,1.46,29.39,0.81,-0.22,300298.SZ,0.0,三诺生物,13.75,13.41,13.75,13.7,7614789467.0,5923583229.0,-0.07,2.95,14.15,30.78,-397310.0,28.01,0.0,0.0,0.0,0.0,2.0,0.0
1129,2.0,17.56,-1.68,-0.3,515403.0,909458640.0,2.07,0.27,5.08,0.76,0.0,601166.SH,1.0,兴业银行,17.83,17.46,17.82,17.86,364794789588.0,334559033348.0,0.06,0.8,-5.23,23.23,-104360920.0,5.8,0.0,0.0,0.0,0.0,2.0,0.0
1130,2.0,22.82,-1.68,-0.39,159086.0,362591824.0,2.71,2.05,28.61,0.63,0.0,002507.SZ,0.0,涪陵榨菜,23.23,22.6,23.21,23.21,18013132240.0,17743254499.0,-0.04,6.98,-24.44,6.94,-48984599.0,26.83,0.0,0.0,0.0,0.0,2.0,0.0
1131,2.0,9.36,-1.68,-0.16,19524.0,18380784.0,2.0,0.29,17.59,0.8,-0.11,000546.SZ,0.0,金圆股份,9.54,9.35,9.54,9.52,6689071547.0,6251882083.0,-0.11,1.76,-1.06,8.71,1512981.0,16.95,0.0,0.0,0.0,0.0,2.0,0.0
1132,2.0,16.92,-1.69,-0.29,62218.0,105608810.0,2.56,0.68,100.42,0.83,-0.12,300001.SZ,0.0,特锐德,17.31,16.87,17.25,17.21,16878885669.0,15594899100.0,-0.06,5.3,-9.62,-3.42,-7869702.0,120.38,0.0,0.0,0.0,0.0,2.0,0.0
1133,2.0,3.5,-1.69,-0.06,84739.0,29717950.0,3.93,0.86,16.91,0.84,-0.28,600792.SH,1.0,云煤能源,3.58,3.44,3.55,3.56,3464732600.0,3464732600.0,0.0,1.08,-11.17,30.6,-622708.0,11.94,0.0,0.0,0.0,0.0,2.0,0.0
1134,2.0,1.75,-1.69,-0.03,54746.0,9618197.0,2.25,0.36,137.22,1.09,-0.57,600726.SH,1.0,*ST华源,1.78,1.74,1.78,1.78,3441681518.0,2685681514.0,-0.57,2.15,-4.89,-24.24,-1192627.0,-4.89,0.0,0.0,0.0,0.0,2.0,0.0
1135,2.0,4.66,-1.69,-0.08,102093.0,47788967.0,1.69,0.34,11.69,1.14,-0.43,000598.SZ,0.0,兴蓉环境,4.73,4.65,4.72,4.74,13915778685.0,13915778685.0,-0.21,1.29,-0.85,17.68,-2242499.0,13.23,0.0,0.0,0.0,0.0,2.0,0.0
1136,2.0,111.75,-1.69,-1.92,10788.0,121357172.0,4.12,0.52,336.93,0.78,-0.04,300454.SZ,0.0,深信服,114.79,110.11,113.54,113.67,45047766000.0,23363125500.0,-0.06,12.92,26.56,24.93,-10067115.0,82.62,0.0,0.0,0.0,0.0,2.0,0.0
1137,2.0,4.07,-1.69,-0.07,68053.0,28038929.0,3.38,1.03,-48.72,1.25,-0.49,600836.SH,1.0,界龙实业,4.19,4.05,4.14,4.14,2697405003.0,2697405003.0,-0.25,3.2,-4.46,7.96,-2426.0,-54.2,0.0,0.0,0.0,0.0,2.0,0.0
1138,2.0,5.23,-1.69,-0.09,189950.0,99434525.0,2.07,1.88,25.4,0.45,0.0,300158.SZ,0.0,振东制药,5.32,5.21,5.32,5.32,5402875872.0,5270954415.0,0.0,0.99,0.97,37.27,-23912721.0,-40.5,0.0,0.0,0.0,0.0,2.0,0.0
1139,2.0,20.33,-1.69,-0.35,21754.0,44242995.0,2.95,0.56,29.65,0.6,0.3,603989.SH,1.0,艾华集团,20.75,20.14,20.71,20.68,7928743953.0,7928743953.0,0.05,4.15,7.0,2.47,-1760674.0,26.3,0.0,0.0,0.0,0.0,2.0,0.0
1140,2.0,6.97,-1.69,-0.12,18579.0,13012989.0,3.67,0.79,223.67,1.51,0.29,600883.SH,1.0,博闻科技,7.13,6.87,7.08,7.09,1645533360.0,1645533360.0,0.14,2.51,0.14,15.21,1027681.0,225.6,0.0,0.0,0.0,0.0,2.0,0.0
1141,2.0,1.74,-1.69,-0.03,54690.0,9568567.0,2.26,0.37,910.61,1.01,0.0,600396.SH,1.0,*ST金山,1.77,1.73,1.76,1.77,2562509862.0,2562509862.0,0.0,1.3,-5.43,-9.84,-1283431.0,-4.73,0.0,0.0,0.0,0.0,2.0,0.0
1142,2.0,2.89,-1.7,-0.05,50412.0,14614436.0,2.04,0.26,22.71,1.08,0.0,600399.SH,1.0,ST抚钢,2.94,2.88,2.93,2.94,5699369000.0,5699369000.0,0.0,1.33,-11.89,15.6,-1616185.0,2.03,0.0,0.0,0.0,0.0,2.0,0.0
1143,2.0,11.56,-1.7,-0.2,72531.0,83488986.0,3.06,0.8,8.21,0.75,0.17,000921.SZ,0.0,海信家电,11.77,11.41,11.77,11.76,15753105277.0,10428564445.0,-0.09,2.1,-3.91,70.75,-1330846.0,10.19,0.0,0.0,0.0,0.0,2.0,0.0
1144,2.0,16.76,-1.7,-0.29,17115.0,28837550.0,2.4,2.76,36.54,0.63,-0.18,002907.SZ,0.0,华森制药,17.06,16.65,17.01,17.05,6729914312.0,1038457159.0,0.0,7.3,-6.68,-10.9,-1380871.0,40.26,0.0,0.0,0.0,0.0,2.0,0.0
1145,2.0,9.82,-1.7,-0.17,158249.0,156671397.0,4.8,2.22,-63.22,1.1,0.0,000802.SZ,0.0,北京文化,10.19,9.71,9.99,9.99,7030140504.0,6984845754.0,0.0,1.41,-4.38,-10.81,-6923604.0,31.11,0.0,0.0,0.0,0.0,2.0,0.0
1146,2.0,3.46,-1.7,-0.06,76632.0,26730943.0,2.27,0.26,9.13,1.1,-0.29,000959.SZ,0.0,首钢股份,3.53,3.45,3.52,3.52,18301288016.0,10264180157.0,0.0,0.69,-4.95,-7.24,-1116650.0,9.24,0.0,0.0,0.0,0.0,2.0,0.0
1147,2.0,5.76,-1.71,-0.1,413038.0,239486306.0,2.9,0.65,8.78,1.02,0.0,000157.SZ,0.0,中联重科,5.88,5.71,5.83,5.86,45222930818.0,36429241202.0,0.0,1.29,0.88,74.02,-37896903.0,12.12,0.0,0.0,0.0,0.0,2.0,0.0
1148,2.0,6.91,-1.71,-0.12,24789.0,17219295.0,2.13,0.35,12.33,0.99,-0.14,600168.SH,1.0,武汉控股,7.04,6.89,7.03,7.03,4903126572.0,4903126572.0,-0.14,0.97,-5.47,22.74,-197615.0,15.82,0.0,0.0,0.0,0.0,2.0,0.0
1149,2.0,8.05,-1.71,-0.14,13145.0,10579252.0,2.93,2.01,-59.36,1.11,0.0,603196.SH,1.0,日播时尚,8.22,7.98,8.19,8.19,1932000000.0,526470000.0,0.12,2.14,-9.75,-34.77,-424889.0,464.24,0.0,0.0,0.0,0.0,2.0,0.0
1150,2.0,14.95,-1.71,-0.26,43139.0,64899201.0,2.43,0.76,8.3,1.34,-0.07,600859.SH,1.0,王府井,15.23,14.86,15.2,15.21,11604942733.0,8503217989.0,-0.07,1.04,-3.17,14.21,-5750466.0,10.14,0.0,0.0,0.0,0.0,2.0,0.0
1151,2.0,3.45,-1.71,-0.06,25922.0,8934102.0,2.85,0.26,16.93,1.09,0.58,600223.SH,1.0,鲁商发展,3.51,3.41,3.48,3.51,3453339600.0,3453339600.0,0.29,1.39,-13.53,13.86,-299590.0,17.73,0.0,0.0,0.0,0.0,2.0,0.0
1152,2.0,2.3,-1.71,-0.04,57243.0,13267237.0,3.42,0.51,1916.9,1.17,0.44,600084.SH,1.0,*ST中葡,2.36,2.28,2.34,2.34,2584571709.0,2584571709.0,0.44,1.18,-1.29,-21.77,-1451040.0,-23.78,0.0,0.0,0.0,0.0,2.0,0.0
1153,2.0,27.6,-1.71,-0.48,50245.0,139720545.0,2.71,1.17,31.64,0.66,-0.11,002025.SZ,0.0,航天电器,28.28,27.52,28.07,28.08,11840400000.0,11837606107.0,-0.11,4.2,10.18,29.7,-14472508.0,30.43,0.0,0.0,0.0,0.0,2.0,0.0
1154,2.0,26.44,-1.71,-0.46,56668.0,149076455.0,2.45,5.71,40.96,0.67,0.38,300504.SZ,0.0,天邑股份,26.65,25.99,26.65,26.9,7070267520.0,2624222880.0,0.34,3.95,-2.15,3.44,-9277402.0,46.04,0.0,0.0,0.0,0.0,2.0,0.0
1155,2.0,12.64,-1.71,-0.22,20365.0,25817164.0,2.33,1.16,34.83,0.75,-0.16,603728.SH,1.0,鸣志电器,12.84,12.54,12.84,12.86,5258240000.0,2221606400.0,-0.16,2.76,2.85,0.24,-1631899.0,32.16,0.0,0.0,0.0,0.0,2.0,0.0
1156,2.0,15.5,-1.71,-0.27,15638.0,24291041.0,3.17,2.39,26.82,0.67,0.39,002849.SZ,0.0,威星智能,15.78,15.28,15.78,15.77,2052309275.0,1014400027.0,0.0,3.23,-1.46,10.16,-829386.0,29.91,0.0,0.0,0.0,0.0,2.0,0.0
1157,2.0,14.32,-1.72,-0.25,6010.0,8676820.0,2.68,0.4,37.78,0.64,0.07,002799.SZ,0.0,环球印务,14.65,14.26,14.65,14.57,2148000000.0,2148000000.0,0.0,3.85,0.7,19.33,-313211.0,49.88,0.0,0.0,0.0,0.0,2.0,0.0
1158,2.0,13.74,-1.72,-0.24,65481.0,90419084.0,1.93,1.44,-98.65,0.72,-0.15,000697.SZ,0.0,炼石航空,13.98,13.71,13.95,13.98,9228004651.0,6234823474.0,-0.07,3.05,19.37,10.9,5046833.0,85.26,0.0,0.0,0.0,0.0,2.0,0.0
1159,2.0,19.45,-1.72,-0.34,72670.0,143886191.0,4.45,15.6,144.06,1.01,-0.51,300554.SZ,0.0,三超新材,20.28,19.4,19.61,19.79,1820520000.0,906160426.0,0.05,3.66,13.41,4.85,-15187.0,-82.3,0.0,0.0,0.0,0.0,2.0,0.0
1160,2.0,5.11,-1.73,-0.09,396073.0,206784080.0,8.65,4.73,88.01,1.45,-0.2,002512.SZ,0.0,达华智能,5.52,5.07,5.2,5.2,5597423135.0,4277516292.0,0.0,3.46,7.35,-3.77,1643098.0,-3.77,0.0,0.0,0.0,0.0,2.0,0.0
1161,2.0,3.96,-1.74,-0.07,40776.0,16255500.0,2.48,0.16,17.88,1.37,0.0,000539.SZ,0.0,粤电力Ａ,4.04,3.94,4.04,4.03,20791124585.0,10113471878.0,0.25,0.86,-6.38,-13.35,563286.0,34.24,0.0,0.0,0.0,0.0,2.0,0.0
1162,2.0,24.88,-1.74,-0.44,29119.0,72905969.0,2.37,0.39,26.12,0.68,-0.08,600885.SH,1.0,宏发股份,25.4,24.8,25.37,25.32,18529667414.0,18529667414.0,-0.16,4.05,2.94,11.72,-11930756.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0
1163,2.0,10.17,-1.74,-0.18,10369.0,10615108.0,2.13,0.35,42.2,0.64,0.0,601007.SH,1.0,金陵饭店,10.36,10.14,10.35,10.35,3051000000.0,3051000000.0,0.0,2.2,-6.87,29.22,162744.0,45.89,0.0,0.0,0.0,0.0,2.0,0.0
1164,2.0,16.95,-1.74,-0.3,17333.0,29842401.0,3.25,3.52,22.58,0.75,-0.18,300488.SZ,0.0,恒锋工具,17.47,16.91,17.2,17.25,2832211485.0,835433583.0,0.06,3.08,-6.61,11.81,-1417990.0,38.13,0.0,0.0,0.0,0.0,2.0,0.0
1165,2.0,9.03,-1.74,-0.16,18811.0,17114554.0,2.18,0.64,837.74,0.81,-0.33,603616.SH,1.0,韩建河山,9.22,9.02,9.19,9.19,2649040800.0,2649040800.0,-0.22,3.37,-13.59,-21.75,462899.0,249.38,0.0,0.0,0.0,0.0,2.0,0.0
1166,2.0,2.82,-1.74,-0.05,55595.0,15762031.0,2.09,0.75,360.41,1.29,0.36,600698.SH,1.0,*ST天雁,2.86,2.8,2.86,2.87,2740525181.0,2078661082.0,0.0,5.57,2.92,-32.05,-544015.0,-33.51,0.0,0.0,0.0,0.0,2.0,0.0
1167,2.0,20.3,-1.74,-0.36,9124.0,18623100.0,2.66,0.79,-385.7,0.66,-0.2,002205.SZ,0.0,国统股份,20.75,20.2,20.51,20.66,2357885965.0,2357885965.0,-0.05,2.53,3.68,73.5,-583401.0,428.37,0.0,0.0,0.0,0.0,2.0,0.0
1168,2.0,8.45,-1.74,-0.15,32759.0,27990466.0,2.56,1.53,35.46,0.72,-0.24,002136.SZ,0.0,安 纳 达,8.65,8.43,8.62,8.6,1816919000.0,1808379092.0,-0.24,2.61,-6.42,4.71,-286667.0,87.31,0.0,0.0,0.0,0.0,2.0,0.0
1169,2.0,13.51,-1.75,-0.24,11810.0,16054034.0,2.76,2.19,34.82,0.95,0.0,603229.SH,1.0,奥翔药业,13.82,13.44,13.7,13.75,2161600000.0,729269800.0,0.0,3.49,3.92,18.61,1506902.0,42.24,0.0,0.0,0.0,0.0,2.0,0.0
1170,2.0,3.94,-1.75,-0.07,35230.0,13902989.0,2.49,0.1,16.85,1.25,0.51,000761.SZ,0.0,本钢板材,4.02,3.92,4.02,4.01,15268963836.0,13692963836.0,0.51,0.79,-7.73,19.03,-1020935.0,20.84,0.0,0.0,0.0,0.0,2.0,0.0
1171,2.0,29.26,-1.75,-0.52,98247.0,284629920.0,5.71,9.06,253.81,0.64,0.24,002902.SZ,0.0,铭普光磁,29.71,28.01,29.71,29.78,6144600000.0,3172149750.0,0.03,5.77,9.55,85.9,-42271262.0,210.6,0.0,0.0,0.0,0.0,2.0,0.0
1172,2.0,10.12,-1.75,-0.18,41435.0,41861086.0,3.79,2.4,34.45,1.01,0.8,300192.SZ,0.0,科斯伍德,10.31,9.92,10.31,10.3,2454606000.0,1744325593.0,0.3,3.18,8.7,15.79,-3493093.0,59.89,0.0,0.0,0.0,0.0,2.0,0.0
1173,2.0,51.09,-1.75,-0.91,19062.0,98622503.0,4.31,2.76,22.47,0.77,-0.02,300571.SZ,0.0,平治信息,52.94,50.7,52.0,52.0,6154144554.0,3527748969.0,0.0,11.9,21.35,16.7,-8271958.0,27.3,0.0,0.0,0.0,0.0,2.0,0.0
1174,2.0,26.38,-1.75,-0.47,5567.0,14765821.0,2.53,1.6,32.45,0.7,0.08,603200.SH,1.0,上海洗霸,26.97,26.29,26.85,26.85,2672559779.0,918808277.0,0.04,3.44,-2.08,4.85,728313.0,35.31,0.0,0.0,0.0,0.0,2.0,0.0
1175,2.0,12.33,-1.75,-0.22,196102.0,245088479.0,4.22,2.05,21.19,0.94,0.0,600216.SH,1.0,浙江医药,12.81,12.28,12.63,12.55,11901631140.0,11786576519.0,-0.08,1.54,17.65,44.55,-37258229.0,67.37,0.0,0.0,0.0,0.0,2.0,0.0
1176,2.0,21.79,-1.76,-0.39,5146.0,11315615.0,2.43,1.38,25.01,0.87,-0.05,603665.SH,1.0,康隆达,22.24,21.7,22.24,22.18,2179000000.0,812131473.0,0.0,2.13,-13.22,-16.51,-1529371.0,25.92,0.0,0.0,0.0,0.0,2.0,0.0
1177,2.0,10.05,-1.76,-0.18,9433.0,9528490.0,3.23,0.45,20.46,0.78,-0.1,603311.SH,1.0,金海环境,10.31,9.98,10.23,10.23,2110500000.0,2110500000.0,-0.1,2.69,-2.33,0.7,395964.0,31.11,0.0,0.0,0.0,0.0,2.0,0.0
1178,2.0,15.6,-1.76,-0.28,325936.0,512847200.0,5.54,1.5,43.57,1.16,0.06,601231.SH,1.0,环旭电子,16.15,15.27,15.77,15.88,33944407848.0,33944407848.0,0.06,3.63,30.87,76.47,-13898875.0,28.84,0.0,0.0,0.0,0.0,2.0,0.0
1179,2.0,17.82,-1.76,-0.32,7789.0,13888526.0,2.92,1.07,27.56,0.61,0.17,002760.SZ,0.0,凤形股份,18.14,17.61,18.14,18.14,1568160000.0,1293104807.0,0.06,2.9,-6.01,20.41,-389555.0,32.27,0.0,0.0,0.0,0.0,2.0,0.0
1180,2.0,8.35,-1.76,-0.15,34536.0,28977504.0,3.18,2.97,53.36,0.96,0.0,603321.SH,1.0,梅轮电梯,8.54,8.27,8.47,8.5,2563450000.0,969435000.0,0.36,2.47,11.63,18.78,-3161227.0,66.39,0.0,0.0,0.0,0.0,2.0,0.0
1181,2.0,36.67,-1.77,-0.66,3553.0,13106691.0,2.84,1.15,18.19,0.51,-0.08,603208.SH,1.0,江山欧派,37.66,36.6,37.4,37.33,2963524957.0,1130024957.0,-0.35,2.62,8.23,40.88,-447828.0,16.79,0.0,0.0,0.0,0.0,2.0,0.0
1182,2.0,16.66,-1.77,-0.3,14843.0,24781991.0,2.42,1.68,16.5,1.08,-0.3,603365.SH,1.0,水星家纺,16.98,16.57,16.98,16.96,4442722200.0,1475809440.0,-0.12,2.03,-9.41,15.45,-3024624.0,14.81,0.0,0.0,0.0,0.0,2.0,0.0
1183,2.0,4.44,-1.77,-0.08,102607.0,45705465.0,2.65,0.47,12.01,1.08,0.0,002807.SZ,0.0,江阴银行,4.53,4.41,4.52,4.52,9643591520.0,9637033586.0,-0.22,0.9,-8.07,5.97,-3242265.0,10.82,0.0,0.0,0.0,0.0,2.0,0.0
1184,2.0,9.99,-1.77,-0.18,66873.0,67015485.0,1.67,0.44,26.32,0.98,0.1,000039.SZ,0.0,中集集团,10.12,9.95,10.12,10.17,35791429563.0,15203968013.0,0.0,1.06,-7.24,19.5,-5143111.0,11.56,0.0,0.0,0.0,0.0,2.0,0.0
1185,2.0,8.31,-1.77,-0.15,13399.0,11214512.0,4.26,0.67,51.51,1.04,0.0,603022.SH,1.0,新通联,8.59,8.23,8.5,8.46,1662000000.0,1662000000.0,0.0,2.66,-2.58,23.11,-1290610.0,64.59,0.0,0.0,0.0,0.0,2.0,0.0
1186,2.0,14.39,-1.77,-0.26,41178.0,59908955.0,3.62,0.52,15.32,1.12,0.0,601811.SH,1.0,新华文轩,14.83,14.3,14.65,14.65,17754971990.0,11395497121.0,-0.07,2.04,18.24,59.71,-1561807.0,16.71,0.0,0.0,0.0,0.0,2.0,0.0
1187,2.0,4.42,-1.78,-0.08,244035.0,108693359.0,2.67,1.68,8.79,1.25,0.0,600261.SH,1.0,阳光照明,4.53,4.41,4.49,4.5,6418294951.0,6418294951.0,0.0,1.74,19.78,35.58,1117237.0,10.97,0.0,0.0,0.0,0.0,2.0,0.0
1188,2.0,7.18,-1.78,-0.13,20840.0,15002388.0,3.28,0.45,27.85,0.75,0.14,002616.SZ,0.0,长青集团,7.35,7.11,7.35,7.31,5326720974.0,3298542576.0,0.14,2.41,-3.36,-1.64,-486631.0,23.02,0.0,0.0,0.0,0.0,2.0,0.0
1189,2.0,14.32,-1.78,-0.26,629224.0,901652976.0,2.47,0.75,8.88,0.94,-0.14,600031.SH,1.0,三一重工,14.53,14.17,14.5,14.58,119859347869.0,119746775385.0,-0.07,3.2,10.84,77.23,-100583815.0,12.65,0.0,0.0,0.0,0.0,2.0,0.0
1190,2.0,15.96,-1.78,-0.29,24321.0,39360524.0,4.74,5.82,50.87,1.29,0.13,300720.SZ,0.0,海川智能,16.57,15.8,16.39,16.25,1723680000.0,667236528.0,-0.13,3.81,-7.42,-4.89,2386326.0,35.9,0.0,0.0,0.0,0.0,2.0,0.0
1191,2.0,2.75,-1.79,-0.05,107049.0,29598094.0,2.14,0.11,29.58,1.11,-0.36,601991.SH,1.0,大唐发电,2.8,2.74,2.8,2.8,50893453886.0,27484490000.0,0.0,1.21,-8.94,-9.84,365478.0,69.54,0.0,0.0,0.0,0.0,2.0,0.0
1192,2.0,2.75,-1.79,-0.05,249163.0,68632394.0,2.86,0.42,9.25,1.31,0.36,600808.SH,1.0,马钢股份,2.8,2.72,2.79,2.8,21176873262.0,16411315762.0,0.36,0.86,-12.7,-12.7,-2248192.0,5.79,0.0,0.0,0.0,0.0,2.0,0.0
1193,2.0,27.48,-1.79,-0.5,42489.0,116072547.0,4.25,2.9,38.25,0.68,0.11,300559.SZ,0.0,佳发教育,27.99,26.8,27.72,27.98,7321114428.0,4028111447.0,-0.11,8.64,18.5,52.33,-7610177.0,42.98,0.0,0.0,0.0,0.0,2.0,0.0
1194,2.0,9.33,-1.79,-0.17,55960.0,52231543.0,3.58,1.11,19.57,0.8,0.0,002423.SZ,0.0,中原特钢,9.54,9.2,9.51,9.5,21497305015.0,4692864763.0,-0.11,1.33,-7.16,6.51,-5397665.0,-148.86,0.0,0.0,0.0,0.0,2.0,0.0
1195,2.0,12.07,-1.79,-0.22,18273.0,22150381.0,2.44,1.39,14.0,0.84,-0.17,603916.SH,1.0,苏博特,12.28,11.98,12.24,12.29,3749062700.0,1581918340.0,0.0,1.74,-7.44,10.33,-909539.0,16.45,0.0,0.0,0.0,0.0,2.0,0.0
1196,2.0,11.52,-1.79,-0.21,16435.0,19073666.0,2.64,0.61,18.98,1.04,-0.09,603017.SH,1.0,中衡设计,11.79,11.48,11.66,11.73,3169321667.0,3109557542.0,0.0,1.9,-12.4,19.63,-566934.0,17.77,0.0,0.0,0.0,0.0,2.0,0.0
1197,2.0,3.84,-1.79,-0.07,32619.0,12582483.0,2.3,0.35,15.75,1.03,0.0,601199.SH,1.0,江南水务,3.91,3.82,3.9,3.91,3591207521.0,3591207521.0,0.26,1.29,-2.29,10.03,-1028913.0,16.56,0.0,0.0,0.0,0.0,2.0,0.0
1198,2.0,5.48,-1.79,-0.1,30392.0,16637711.0,3.23,1.01,143.59,1.46,0.18,600796.SH,1.0,钱江生化,5.58,5.4,5.55,5.58,1651683749.0,1651683749.0,0.18,2.83,-2.14,6.0,-1448906.0,-50.71,0.0,0.0,0.0,0.0,2.0,0.0
1199,2.0,5.48,-1.79,-0.1,15400.0,8491113.0,2.51,0.41,-31.3,1.11,0.18,002336.SZ,0.0,*ST人乐,5.59,5.45,5.57,5.58,2411200000.0,2044999000.0,0.0,1.74,2.24,-4.2,-1596755.0,-5.77,0.0,0.0,0.0,0.0,2.0,0.0
1200,2.0,7.12,-1.79,-0.13,17895.0,12790823.0,3.03,0.36,16.89,0.94,0.28,002014.SZ,0.0,永新股份,7.28,7.06,7.27,7.25,3585751075.0,3568285501.0,0.0,2.09,-1.66,14.65,-604760.0,14.94,0.0,0.0,0.0,0.0,2.0,0.0
1201,2.0,18.04,-1.8,-0.33,13585.0,24523136.0,3.27,2.67,21.98,0.81,0.0,603938.SH,1.0,三孚股份,18.44,17.84,18.29,18.37,2709005464.0,916190264.0,0.0,2.46,-3.79,-3.84,237129.0,26.84,0.0,0.0,0.0,0.0,2.0,0.0
1202,2.0,27.3,-1.8,-0.5,113124.0,309998320.0,3.06,0.82,247.08,0.64,0.37,300142.SZ,0.0,沃森生物,27.87,27.02,27.75,27.8,41972029663.0,37782130359.0,-0.04,8.88,1.52,43.16,-30690323.0,39.67,0.0,0.0,0.0,0.0,2.0,0.0
1203,2.0,8.73,-1.8,-0.16,19847.0,17483336.0,2.92,0.52,12.63,0.66,0.11,603558.SH,1.0,健盛集团,8.94,8.68,8.92,8.89,3634790927.0,3354399608.0,-0.11,1.25,-0.91,-19.17,475371.0,15.16,0.0,0.0,0.0,0.0,2.0,0.0
1204,2.0,17.46,-1.8,-0.32,26005.0,45827809.0,2.47,0.56,6.81,1.03,-0.29,001872.SZ,0.0,招商港口,17.84,17.4,17.84,17.78,31312980120.0,8116426337.0,-0.17,0.97,6.2,17.1,-4849235.0,11.31,0.0,0.0,0.0,0.0,2.0,0.0
1205,2.0,5.98,-1.81,-0.11,19297.0,11590914.0,2.63,0.37,17.43,0.71,-0.17,603123.SH,1.0,翠微股份,6.09,5.93,6.09,6.09,3134382448.0,3134382448.0,0.17,0.99,-0.17,3.46,-1765746.0,16.58,0.0,0.0,0.0,0.0,2.0,0.0
1206,2.0,5.98,-1.81,-0.11,44686.0,26881981.0,2.3,0.6,18.3,1.22,0.0,002029.SZ,0.0,七 匹 狼,6.09,5.95,6.09,6.09,4518906600.0,4450747565.0,0.0,0.78,-8.56,-1.97,-4172931.0,13.49,0.0,0.0,0.0,0.0,2.0,0.0
1207,2.0,5.97,-1.81,-0.11,132980.0,79767624.0,4.93,1.63,-6.17,0.58,0.17,300323.SZ,0.0,华灿光电,6.18,5.88,6.07,6.08,6559650357.0,4863364610.0,0.0,1.24,-7.3,-16.97,-11381959.0,-10.91,0.0,0.0,0.0,0.0,2.0,0.0
