,f1,f2,今日涨幅,价格变动,成交量,成交额,f7,换手,市盈(动),量比,f11,f12,f13,名字,今日最高价,今日最低价,今日开盘价,昨天收盘价,流通市值,总市值,f22,市净率,f24,f25,主力净流入,市盈率,f128,f140,f141,f136,f152,gxl
1523,2,14.75,0.34,0.05,60856,89635374.0,2.59,6.74,153.85,0.74,0.0,300514.SZ,0,友讯达,14.9,14.52,14.7,14.7,2950000000,1332220000,-0.07,5.58,0.55,19.24,-5694309.0,63.81,-,-,-,-,2,0.03389830508474576
1165,2,8.89,0.68,0.06,85805,76214229.0,1.36,0.61,750.4,0.72,0.23,000800.SZ,0,一汽轿车,8.94,8.82,8.84,8.83,14468475000,12550493753,0.11,1.82,-7.78,34.9,1757503.0,109.54,-,-,-,-,2,0.033745781777277835
3514,2,22.84,-1.55,-0.36,73785,170462036.0,4.14,6.59,-97.51,0.75,0.66,603133.SH,1,碳元科技,23.56,22.6,23.31,23.2,4807934200,2557643642,0.09,5.37,51.56,47.83,-13280845.0,-2134.38,-,-,-,-,2,0.03371278458844133
1528,2,17.86,0.34,0.06,30460,54623886.0,2.25,5.66,31.27,0.57,0.0,300694.SZ,0,蠡湖股份,18.15,17.75,17.82,17.8,3845561209,961403800,0.0,3.27,-15.11,-3.2,-3796573.0,46.46,-,-,-,-,2,0.0335946248600224
2777,2,18.02,-0.55,-0.1,40918,73994678.0,2.87,1.93,18.56,0.6,0.06,300438.SZ,0,鹏辉能源,18.45,17.93,18.14,18.12,5066356751,3824598642,0.0,2.19,7.58,11.93,-5012270.0,20.63,-,-,-,-,2,0.033426637069922306
3216,2,29.09,-1.02,-0.3,18001,52077650.0,3.57,2.67,55.63,0.7,0.1,603960.SH,1,克来机电,29.65,28.6,29.65,29.39,5112858400,1959239310,0.03,9.8,14.39,36.64,259084.0,61.72,-,-,-,-,2,0.033344792024750776
1392,2,13.5,0.45,0.06,351715,477144192.0,2.16,4.52,80.5,0.51,0.07,000070.SZ,0,特发信息,13.7,13.41,13.45,13.44,10787263844,10499250119,0.07,4.25,4.49,129.59,-9752702.0,44.01,-,-,-,-,2,0.03333333333333333
19,2,19.9,10.01,1.81,207191,407953568.0,10.45,27.2,77.17,3.67,0.0,300541.SZ,0,先进数通,19.9,18.01,18.03,18.09,3603824768,1515724414,0.0,4.48,19.3,46.22,85791618.0,63.9,-,-,-,-,2,0.03328140703517588
2587,2,30.15,-0.4,-0.12,28697,86866960.0,2.97,6.39,34.63,0.67,-0.07,002864.SZ,0,盘龙药业,30.8,29.9,30.27,30.27,2613100500,1354707338,0.0,4.08,1.79,-5.22,4284145.0,36.09,-,-,-,-,2,0.03316749585406302
2709,2,6.07,-0.49,-0.03,158371,96529265.0,1.97,2.01,27.45,0.62,-0.16,300131.SZ,0,英唐智控,6.16,6.04,6.1,6.1,6492025406,4782037208,-0.16,3.67,11.17,42.15,-10505498.0,38.51,-,-,-,-,2,0.032948929159802305
3725,2,16.76,-2.56,-0.44,29096,49099474.0,4.36,1.23,336.05,0.89,-0.12,002679.SZ,0,福建金森,17.35,16.6,17.32,17.2,3951270560,3951270560,0.0,5.34,-3.07,-2.56,-4565125.0,91.61,-,-,-,-,2,0.03281622911694511
2097,2,6.1,0.0,0.0,19360,11837959.0,1.64,0.52,82.54,1.2,0.16,002096.SZ,0,南岭民爆,6.17,6.07,6.13,6.1,2264850700,2262197200,0.0,1.14,1.67,16.86,-396171.0,93.26,-,-,-,-,2,0.03278688524590164
699,2,18.3,1.39,0.25,82700,151258473.0,3.66,10.94,-149.98,1.06,0.0,300730.SZ,0,科创信息,18.6,17.94,18.06,18.05,2891550023,1382817046,0.16,7.69,-11.12,2.87,2893009.0,79.63,-,-,-,-,2,0.032786885245901634
403,2,18.32,2.35,0.42,162578,300412144.0,6.03,2.26,-220.3,1.76,0.0,300369.SZ,0,绿盟科技,19.0,17.92,18.08,17.9,14670470217,13197820186,-0.11,4.77,43.57,113.02,25857071.0,75.06,-,-,-,-,2,0.03274257641921398
1186,2,30.73,0.66,0.2,91792,286902944.0,5.5,15.16,52.0,0.83,-0.03,300578.SZ,0,会畅通讯,32.18,30.5,30.9,30.53,5265774643,1861100375,0.0,5.09,16.45,81.3,-1546321.0,104.21,-,-,-,-,2,0.032712333224861695
2501,2,3.07,-0.32,-0.01,160977,49893413.0,2.27,0.62,5.38,1.41,0.0,601918.SH,1,新集能源,3.13,3.06,3.11,3.08,7952963326,7952963326,-0.32,1.31,-2.54,2.33,-554685.0,33.78,-,-,-,-,2,0.03257328990228013
2457,2,7.09,-0.28,-0.02,38736,27519935.0,1.13,0.71,269.56,0.9,-0.14,002485.SZ,0,希努尔,7.15,7.07,7.13,7.11,3856960000,3856960000,0.0,1.74,-0.7,-6.34,-1344787.0,28.69,-,-,-,-,2,0.03244005641748943
927,2,6.17,0.98,0.06,825554,511363008.0,3.11,3.01,98.74,0.75,0.0,002185.SZ,0,华天科技,6.27,6.08,6.14,6.11,16905823286,16905823286,0.0,2.24,32.69,64.97,-39955225.0,63.81,-,-,-,-,2,0.03241491085899514
2626,2,18.58,-0.43,-0.08,73371,135846838.0,2.95,6.22,34.24,0.57,-0.16,300537.SZ,0,广信材料,18.76,18.21,18.6,18.66,3586452511,2193166125,0.0,2.74,39.38,103.5,328285.0,46.89,-,-,-,-,2,0.03229278794402583
2415,2,15.5,-0.26,-0.04,69088,107407292.0,1.93,0.39,80.33,0.7,-0.06,600372.SH,1,中航电子,15.72,15.42,15.64,15.54,27272551584,27272551584,0.0,3.85,3.68,19.88,-6626980.0,54.47,-,-,-,-,2,0.03225806451612903
1348,2,31.04,0.49,0.15,19514,60608294.0,2.04,7.81,71.75,0.66,-0.03,002943.SZ,0,宇晶股份,31.33,30.7,30.86,30.89,3104000000,776000000,0.03,3.94,-10.06,-10.8,-556089.0,56.95,-,-,-,-,2,0.03221649484536083
3173,2,9.32,-0.96,-0.09,31243,29279186.0,1.7,1.33,46.56,0.47,0.22,002282.SZ,0,博深股份,9.45,9.29,9.38,9.41,4079722923,2191833106,0.0,1.88,4.13,11.88,-2514551.0,51.78,-,-,-,-,2,0.032188841201716736
3120,2,15.57,-0.89,-0.14,168288,259672104.0,3.63,3.66,126.43,0.57,0.0,300328.SZ,0,宜安科技,15.74,15.17,15.74,15.71,7166596968,7166596968,0.0,5.78,56.8,155.67,-14449232.0,122.22,-,-,-,-,2,0.03211303789338471
2991,2,14.64,-0.75,-0.11,60395,88867712.0,2.85,1.41,60.83,0.61,0.34,300363.SZ,0,博腾股份,14.94,14.52,14.87,14.75,7945823883,6260310713,0.21,2.72,75.33,66.17,-9507767.0,52.52,-,-,-,-,2,0.032103825136612016
3609,2,56.07,-1.89,-1.08,11981,67618543.0,1.96,1.32,52.8,0.68,0.2,300685.SZ,0,艾德生物,57.0,55.88,57.0,57.15,8253840420,5108066712,0.13,10.09,11.8,37.66,3238602.0,60.99,-,-,-,-,2,0.03210272873194222
85,2,10.91,5.61,0.58,163759,173121300.0,5.52,1.6,196.61,1.45,1.96,300180.SZ,0,华峰超纤,10.92,10.35,10.38,10.33,18587951394,11191945984,-0.09,3.65,23.84,47.23,1579128.0,137.68,-,-,-,-,2,0.03208065994500458
604,2,3.12,1.63,0.05,254329,78690304.0,2.28,1.52,26.04,1.56,0.65,002400.SZ,0,省广集团,3.13,3.06,3.07,3.07,5439211839,5225245600,0.0,1.03,0.0,5.76,3758308.0,32.53,-,-,-,-,2,0.032051282051282055
366,2,9.39,2.51,0.23,381747,356998832.0,3.28,3.73,45.43,1.25,0.11,600797.SH,1,浙大网新,9.47,9.17,9.17,9.16,9827908387,9613469408,0.0,2.18,-7.4,30.78,3202513.0,51.2,-,-,-,-,2,0.03194888178913738
1293,2,12.86,0.55,0.07,25149,32490871.0,2.42,1.43,35.43,0.99,-0.08,603728.SH,1,鸣志电器,13.08,12.77,12.86,12.79,5349760000,2260273600,-0.08,2.8,3.29,1.98,-995427.0,32.72,-,-,-,-,2,0.031881804043545875
1720,2,10.98,0.18,0.02,16829,18493687.0,1.46,1.17,88.21,0.83,0.64,300521.SZ,0,爱司凯,11.06,10.9,10.91,10.96,1581120000,1581109624,0.64,3.05,0.64,25.49,-623610.0,64.86,-,-,-,-,2,0.03187613843351548
3317,2,31.48,-1.16,-0.37,39538,125148888.0,3.27,11.5,69.31,0.52,-0.03,002915.SZ,0,中欣氟材,32.33,31.29,31.8,31.85,3525760000,1081967600,-0.03,7.23,43.09,44.21,-9945671.0,77.41,-,-,-,-,2,0.03176620076238882
465,2,6.3,2.11,0.13,163351,103424461.0,4.86,1.6,851.04,1.97,0.0,000801.SZ,0,四川九洲,6.46,6.16,6.16,6.17,6443681870,6443681870,0.16,2.7,1.29,46.17,4538479.0,82.44,-,-,-,-,2,0.03174603174603175
1064,2,3.78,0.8,0.03,242693,90790925.0,2.67,1.12,17.89,0.83,-0.26,002437.SZ,0,誉衡药业,3.8,3.7,3.79,3.75,8308904751,8220689867,-0.26,1.83,-10.43,35.48,5711980.0,62.83,-,-,-,-,2,0.031746031746031744
392,2,15.77,2.4,0.37,21225,33217347.0,2.47,3.24,27.28,0.94,0.25,002849.SZ,0,威星智能,15.78,15.4,15.49,15.4,2088059179,1032070221,0.06,3.29,-0.69,12.08,637422.0,30.43,-,-,-,-,2,0.031705770450221944
1787,2,15.77,0.13,0.02,7970,12582974.0,1.21,1.3,26.37,0.63,0.0,002873.SZ,0,新天药业,15.88,15.69,15.75,15.75,1846603920,970480501,-0.06,2.72,-0.94,-2.59,103845.0,25.26,-,-,-,-,2,0.031705770450221944
2285,2,6.31,-0.16,-0.01,43797,27648706.0,2.85,0.82,17.47,0.91,1.12,603030.SH,1,全筑股份,6.41,6.23,6.31,6.32,3396129286,3380894422,0.48,1.66,-2.32,24.21,-3438392.0,11.89,-,-,-,-,2,0.03169572107765452
628,2,14.22,1.57,0.22,330798,472643104.0,5.21,4.66,41.54,0.62,-0.35,002036.SZ,0,联创电子,14.58,13.85,14.25,14.0,10171444291,10104576319,-0.42,4.75,58.71,116.11,16473768.0,37.44,-,-,-,-,2,0.03164556962025317
3124,2,11.1,-0.89,-0.1,188165,208083782.0,3.3,1.8,469.77,0.5,0.18,002583.SZ,0,海能达,11.29,10.92,11.29,11.2,20393147450,11628516876,0.09,3.36,27.88,41.22,-3951080.0,41.56,-,-,-,-,2,0.03153153153153153
3231,2,44.51,-1.04,-0.47,59384,262047244.0,3.09,2.39,77.07,1.78,-0.2,300595.SZ,0,欧普康视,45.17,43.78,45.09,44.98,17976408595,11041891424,0.02,16.06,16.31,107.6,6475959.0,72.08,-,-,-,-,2,0.031453605931251405
2080,2,6.36,0.0,0.0,123897,78905016.0,2.36,1.34,-98.5,0.92,0.47,002378.SZ,0,章源钨业,6.44,6.29,6.35,6.36,5877704893,5871666798,0.16,3.02,-17.19,35.32,-9070096.0,-6385.54,-,-,-,-,2,0.031446540880503145
3424,2,7.95,-1.36,-0.11,55142,44302863.0,4.34,1.37,21.04,1.48,0.25,002438.SZ,0,江苏神通,8.24,7.89,8.1,8.06,3861761440,3192357766,0.0,2.04,0.25,39.23,-1643969.0,24.93,-,-,-,-,2,0.031446540880503145
884,2,4.78,1.06,0.05,363379,174565205.0,3.81,1.91,16.58,1.09,0.21,000933.SZ,0,神火股份,4.9,4.72,4.72,4.73,9084390000,9084238235,0.0,1.44,9.89,22.88,4723212.0,49.38,-,-,-,-,2,0.03138075313807531
3770,2,79.78,-3.23,-2.66,17635,141152087.0,6.9,3.3,574.28,1.04,0.47,300573.SZ,0,兴齐眼药,83.99,78.3,83.99,82.44,6576265400,4267312530,-0.1,12.32,36.61,381.76,-26079418.0,309.23,-,-,-,-,2,0.031336174479819505
414,2,48.0,2.3,1.08,57079,273297008.0,4.69,7.74,67.52,0.74,-0.39,603186.SH,1,华正新材,48.85,46.65,46.65,46.92,6208800000,3538404624,-0.12,8.86,67.13,220.0,3773634.0,69.12,-,-,-,-,2,0.03125
2137,2,4.81,0.0,0.0,153918,74077028.0,1.25,0.78,58.59,0.74,-0.21,000758.SZ,0,中色股份,4.85,4.79,4.83,4.81,9472710219,9471801404,0.0,1.79,-13.95,32.14,-8213832.0,111.24,-,-,-,-,2,0.031185031185031187
1211,2,9.64,0.63,0.06,23003,22025547.0,1.57,0.41,43.54,0.78,0.1,002216.SZ,0,三全食品,9.65,9.5,9.61,9.58,7729502442,5445511750,0.1,3.67,-4.08,32.97,2262946.0,71.25,-,-,-,-,2,0.031120331950207466
3677,2,19.29,-2.18,-0.43,21754,42351132.0,2.94,2.62,19.11,1.48,-0.26,603887.SH,1,城地股份,19.85,19.27,19.68,19.72,4963141345,1600424171,-0.26,1.69,11.96,37.59,-2392087.0,32.51,-,-,-,-,2,0.03110419906687403
