,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f20,f21,f22,f23,f24,f25,f62,f115,f128,f140,f141,f136,f152,gxl
594,2,19.7,-0.3,-0.06,22752,44846933.0,2.68,2.28,0.0,1.29,0.2,603909.SH,1,合诚股份,19.92,19.39,19.92,19.76,2016689000,1970000000,-0.3,2.85,-25.8,-22.96,-2653897.0,26.3,-,-,-,-,2,0.0685279187817259
520,2,0.0,-,-,-,-,-,-,0.0,-,-,000660.SZ,0,*ST南华,-,-,-,2.38,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
508,2,0.0,-,-,-,-,-,-,0.0,-,-,000817.SZ,0,辽河油田,-,-,-,8.75,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
509,2,0.0,-,-,-,-,-,-,0.0,-,-,000805.SZ,0,*ST炎黄,-,-,-,1.88,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
510,2,0.0,-,-,-,-,-,-,0.0,-,-,000787.SZ,0,*ST创智,-,-,-,4.68,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
511,2,0.0,-,-,-,-,-,-,0.0,-,-,000769.SZ,0,*ST大菲,-,-,-,0.9,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
512,2,0.0,-,-,-,-,-,-,0.0,-,-,000765.SZ,0,*ST华信,-,-,-,2.36,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
513,2,0.0,-,-,-,-,-,-,0.0,-,-,000763.SZ,0,锦州石化,-,-,-,4.22,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
514,2,0.0,-,-,-,-,-,-,0.0,-,-,000748.SZ,0,长城信息,-,-,-,20.31,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
515,2,0.0,-,-,-,-,-,-,0.0,-,-,000730.SZ,0,*ST环保,-,-,-,2.6,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
516,2,0.0,-,-,-,-,-,-,0.0,-,-,000699.SZ,0,S*ST佳纸,-,-,-,0.81,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
517,2,0.0,-,-,-,-,-,-,0.0,-,-,000693.SZ,0,华泽退,-,-,-,0.37,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
518,2,0.0,-,-,-,-,-,-,0.0,-,-,000689.SZ,0,ST宏业,-,-,-,4.88,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
519,2,0.0,-,-,-,-,-,-,0.0,-,-,000675.SZ,0,ST银山,-,-,-,7.94,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
521,2,0.0,-,-,-,-,-,-,0.0,-,-,000658.SZ,0,ST海洋,-,-,-,4.24,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
506,2,0.0,-,-,-,-,-,-,0.0,-,-,000832.SZ,0,*ST龙涤,-,-,-,1.45,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
522,2,0.0,-,-,-,-,-,-,0.0,-,-,000653.SZ,0,ST九州,-,-,-,2.51,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
523,2,0.0,-,-,-,-,-,-,0.0,-,-,000621.SZ,0,*ST比特,-,-,-,2.66,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
524,2,0.0,-,-,-,-,-,-,0.0,-,-,000618.SZ,0,吉林化工,-,-,-,5.24,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
525,2,0.0,-,-,-,-,-,-,0.0,-,-,000602.SZ,0,金马集团,-,-,-,13.41,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
526,2,0.0,-,-,-,-,-,-,0.0,-,-,000594.SZ,0,国恒退,-,-,-,1.29,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
527,2,0.0,-,-,-,-,-,-,0.0,-,-,000588.SZ,0,PT粤金曼,-,-,-,4.37,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
528,2,0.0,-,-,-,-,-,-,0.0,-,-,000583.SZ,0,S*ST托普,-,-,-,0.76,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
529,2,0.0,-,-,-,-,-,-,0.0,-,-,000578.SZ,0,盐湖集团,-,-,-,24.44,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
530,2,0.0,-,-,-,-,-,-,0.0,-,-,000569.SZ,0,长城股份,-,-,-,7.05,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
531,2,0.0,-,-,-,-,-,-,0.0,-,-,000562.SZ,0,宏源证券,-,-,-,30.5,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
532,2,0.0,-,-,-,-,-,-,0.0,-,-,000556.SZ,0,PT南洋,-,-,-,1.5,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
533,2,0.0,-,-,-,-,-,-,0.0,-,-,000549.SZ,0,S湘火炬,-,-,-,8.9,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
507,2,0.0,-,-,-,-,-,-,0.0,-,-,000827.SZ,0,*ST长兴,-,-,-,1.16,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
505,2,0.0,-,-,-,-,-,-,0.0,-,-,000866.SZ,0,扬子石化,-,-,-,13.84,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
593,2,3.34,-0.3,-0.01,25033,8322541.0,2.69,0.64,0.0,1.2,0.91,002420.SZ,0,*ST毅昌,3.37,3.28,3.34,3.35,1339340000,1308336256,0.3,3.56,6.37,1.52,83048.0,-1.73,-,-,-,-,2,0.0
490,2,0.0,-,-,-,-,-,-,0.0,-,-,002323.SZ,0,*ST百特,-,-,-,1.31,976905849,416080399,-,2.63,-,-,-,-1.99,-,-,-,-,2,0.0
478,2,14.43,0.0,0.0,21383,31047818.0,1.94,3.79,0.0,0.53,-0.07,002836.SZ,0,新宏泽,14.68,14.4,14.43,14.43,2308800000,813390240,0.0,6.11,-1.43,32.63,-1432148.0,39.97,-,-,-,-,2,0.3465003465003465
479,2,0.0,-,-,-,-,-,-,0.0,-,-,002720.SZ,0,宏良股份,-,-,-,16.18,3820412345,3038918345,-,2.58,-,-,-,38.63,-,-,-,-,2,0.0
480,2,0.0,-,-,-,-,-,-,0.0,-,-,002710.SZ,0,慈铭体检,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
481,2,0.0,-,-,-,-,-,-,0.0,-,-,002680.SZ,0,*ST长生,-,-,-,1.51,1470272471,877033410,-,0.39,-,-,-,2.65,-,-,-,-,2,0.0
482,2,7.38,0.0,0.0,74118,54834743.0,1.9,1.49,0.0,1.57,-0.27,002659.SZ,0,凯文教育,7.48,7.34,7.36,7.38,3679424364,3679385619,-0.14,1.79,-7.75,-12.04,17694.0,-36.08,-,-,-,-,2,0.0
483,2,0.0,-,-,-,-,-,-,0.0,-,-,002604.SZ,0,*ST龙力,-,-,-,1.96,1175140348,1005151814,-,-0.34,-,-,-,-0.41,-,-,-,-,2,0.0
484,2,0.0,-,-,-,-,-,-,0.0,-,-,002552.SZ,0,宝鼎科技,-,-,-,9.52,2915331858,1905417947,-,4.44,-,-,-,51.31,-,-,-,-,2,0.0
485,2,0.0,-,-,-,-,-,-,0.0,-,-,002525.SZ,0,胜景山河,-,-,-,34.2,1744200000,-,-,7.81,-,-,-,44.05,-,-,-,-,2,0.0
486,2,6.35,0.0,0.0,878495,550165568.0,2.52,1.73,0.0,1.38,0.16,002506.SZ,0,协鑫集成,6.35,6.19,6.34,6.35,32269962130,32189243153,0.0,7.4,-7.84,27.0,69727262.0,856.03,-,-,-,-,2,0.0
487,2,0.21,0.0,0.0,1165243,25224329.0,14.29,5.88,0.0,1.04,0.0,002477.SZ,0,雏鹰退,0.23,0.2,0.21,0.21,658383522,415922830,0.0,-1.48,-76.4,-86.0,-450251.0,-0.14,-,-,-,-,2,0.0
488,2,0.0,-,-,-,-,-,-,0.0,-,-,002450.SZ,0,*ST康得,-,-,-,3.52,12463968993,11371550876,-,0.71,-,-,-,-6.56,-,-,-,-,2,0.0
489,2,3.63,0.0,0.0,83195,30025246.0,1.38,1.04,0.0,1.66,0.55,002392.SZ,0,北京利尔,3.63,3.58,3.63,3.63,4321481746,2902551953,0.28,1.2,1.97,14.51,7641232.0,12.26,-,-,-,-,2,0.07713498622589533
491,2,0.0,-,-,-,-,-,-,0.0,-,-,002260.SZ,0,*ST德奥,-,-,-,3.15,835380000,835380000,-,-2.39,-,-,-,-7.22,-,-,-,-,2,0.0
504,2,0.0,-,-,-,-,-,-,0.0,-,-,000916.SZ,0,华北高速,-,-,-,8.82,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
492,2,0.0,-,-,-,-,-,-,0.0,-,-,002257.SZ,0,立立电子,-,-,-,21.81,1681114800,-,-,4.68,-,-,-,18.89,-,-,-,-,2,0.0
493,2,1.39,0.0,0.0,175080,24537262.0,4.32,2.65,0.0,1.41,0.0,002220.SZ,0,ST天宝,1.43,1.37,1.4,1.39,1065407413,918968828,0.0,0.46,-15.76,-45.49,-3104785.0,-2.27,-,-,-,-,2,0.0
494,2,0.0,-,-,-,-,-,-,0.0,-,-,002143.SZ,0,*ST印纪,-,-,-,0.55,973408801,620772158,-,0.89,-,-,-,-0.51,-,-,-,-,2,0.0
495,2,2.27,0.0,0.0,212353,48655897.0,3.08,1.11,0.0,1.13,0.0,002102.SZ,0,ST冠福,2.33,2.26,2.27,2.27,5978808378,4352961121,-0.44,2.18,-2.99,29.71,-2778788.0,-2.16,-,-,-,-,2,0.0
496,2,7.58,0.0,0.0,610969,470841136.0,5.54,3.81,0.0,1.61,-0.26,002099.SZ,0,海翔药业,7.94,7.52,7.63,7.58,12269861618,12161660150,-0.13,2.25,4.84,79.62,-22837605.0,14.87,-,-,-,-,2,0.39577836411609496
497,2,0.0,-,-,-,-,-,-,0.0,-,-,002070.SZ,0,众和退,-,-,-,0.71,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
498,2,0.0,-,-,-,-,-,-,0.0,-,-,000995.SZ,0,*ST皇台,-,-,-,7.47,1325237760,1325237760,-,-5.21,-,-,-,-16.17,-,-,-,-,2,0.0
499,2,0.0,-,-,-,-,-,-,0.0,-,-,000991.SZ,0,通海高科,-,-,-,16.88,5908000000,-,-,10.85,-,-,-,57.74,-,-,-,-,2,0.0
500,2,0.0,-,-,-,-,-,-,0.0,-,-,000979.SZ,0,中弘退,-,-,-,0.22,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
501,2,0.0,-,-,-,-,-,-,0.0,-,-,000975.SZ,0,银泰资源,-,-,-,15.9,31535631447,19675023538,-,3.77,-,-,-,38.09,-,-,-,-,2,0.0
502,2,0.0,-,-,-,-,-,-,0.0,-,-,000956.SZ,0,中原油气,-,-,-,11.91,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
503,2,0.0,-,-,-,-,-,-,0.0,-,-,000939.SZ,0,*ST凯迪,-,-,-,1.05,4126075269,3193856952,-,3.45,-,-,-,-0.86,-,-,-,-,2,0.0
534,2,0.0,-,-,-,-,-,-,0.0,-,-,000542.SZ,0,TCL通讯,-,-,-,27.34,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
535,2,0.0,-,-,-,-,-,-,0.0,-,-,000535.SZ,0,*ST猴王,-,-,-,0.5,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
536,2,0.0,-,-,-,-,-,-,0.0,-,-,000527.SZ,0,美的电器,-,-,-,14.02,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
579,2,34.01,-0.18,-0.06,236577,801639472.0,3.29,0.96,0.0,1.08,0.21,600588.SH,1,用友网络,34.42,33.3,34.16,34.07,84553434515,84188871768,0.03,13.5,25.96,110.07,-54878582.0,87.09,-,-,-,-,2,0.07350779182593355
567,2,39.7,-0.1,-0.04,34183,134384378.0,5.31,17.09,0.0,0.92,-0.13,300767.SZ,0,震安科技,40.41,38.3,39.85,39.74,3176000000,794000000,-0.08,3.45,3.44,106.88,-9573371.0,30.9,-,-,-,-,2,0.0
568,2,9.44,-0.11,-0.01,71899,68199205.0,3.81,1.28,0.0,1.98,0.11,000726.SZ,0,鲁  泰Ａ,9.73,9.37,9.42,9.45,8100667347,5296568315,0.11,1.14,-3.67,2.5,4800229.0,9.58,-,-,-,-,2,0.5296610169491526
569,2,9.09,-0.11,-0.01,43306,39309056.0,1.43,0.53,0.0,0.75,0.22,600965.SH,1,福成股份,9.15,9.02,9.06,9.1,7441991681,7441991681,0.22,3.87,-15.21,-7.62,297256.0,46.03,-,-,-,-,2,0.16501650165016502
570,2,8.28,-0.12,-0.01,25131,20832323.0,2.53,0.82,0.0,0.98,0.0,600843.SH,1,上工申贝,8.41,8.2,8.29,8.29,4542321888,2522467638,0.12,1.95,10.11,24.7,445385.0,40.8,-,-,-,-,2,0.0
571,2,8.21,-0.12,-0.01,219045,179372582.0,3.53,0.86,0.0,0.83,0.0,002078.SZ,0,太阳纸业,8.33,8.04,8.2,8.22,21276661090,20942992323,0.0,1.64,25.34,46.61,-10324403.0,11.22,-,-,-,-,2,0.12180267965895249
572,2,7.55,-0.13,-0.01,9885,7422665.0,2.65,0.2,0.0,0.55,-0.13,603818.SH,1,曲美家居,7.65,7.45,7.6,7.56,3690145550,3655106000,0.0,2.39,-0.92,12.69,-125912.0,-63.77,-,-,-,-,2,0.0
573,2,22.06,-0.14,-0.03,188919,418999168.0,2.49,0.89,0.0,0.87,-0.14,002001.SZ,0,新 和 成,22.45,21.9,22.24,22.09,47399490338,46799878868,-0.09,3.31,15.2,54.16,969243.0,21.78,-,-,-,-,2,0.3173164097914778
574,2,13.89,-0.14,-0.02,107198,149171137.0,1.73,1.29,0.0,1.06,-0.14,603609.SH,1,禾丰牧业,14.03,13.79,13.91,13.91,12810808060,11545041154,-0.07,2.65,13.3,83.49,-9984964.0,17.16,-,-,-,-,2,0.12958963282937364
575,2,55.5,-0.14,-0.08,19177,107201242.0,2.86,2.3,0.0,0.83,0.05,603233.SH,1,大参林,56.68,55.09,56.15,55.58,28860721500,4628507415,0.05,9.1,30.83,83.77,2608063.0,46.22,-,-,-,-,2,0.10810810810810811
576,2,18.46,-0.16,-0.03,98158,183485189.0,3.19,0.48,0.0,1.82,-0.16,002558.SZ,0,巨人网络,18.98,18.39,18.55,18.49,37370053545,37370053545,-0.05,4.41,1.37,-3.85,2168168.0,42.84,-,-,-,-,2,0.09209100758396532
577,2,18.35,-0.16,-0.03,11071,20298668.0,3.05,1.43,0.0,0.92,-0.11,603033.SH,1,三维股份,18.66,18.1,18.42,18.38,5586072979,1420657000,0.0,2.04,6.13,37.04,2493851.0,38.89,-,-,-,-,2,0.07084468664850135
578,2,6.06,-0.16,-0.01,338901,208054208.0,3.95,4.3,0.0,1.47,-0.33,300131.SZ,0,英唐智控,6.29,6.05,6.05,6.07,6481330142,4774159058,-0.33,3.67,10.99,41.92,-10397006.0,38.45,-,-,-,-,2,0.03300330033003301
580,2,37.36,-0.19,-0.07,7814,29062457.0,1.68,0.18,0.0,0.97,0.21,603868.SH,1,飞科电器,37.55,36.92,37.31,37.43,16274016000,16274016000,0.13,7.14,-4.11,1.85,-1337694.0,20.77,-,-,-,-,2,0.40149892933618847
537,2,0.0,-,-,-,-,-,-,0.0,-,-,000522.SZ,0,白云山A,-,-,-,23.27,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
581,2,4.93,-0.2,-0.01,143282,70713461.0,2.43,1.4,0.0,1.21,-0.2,002717.SZ,0,岭南股份,5.0,4.88,4.92,4.94,7578287540,5053329250,0.0,1.67,-6.1,-16.3,7235696.0,12.61,-,-,-,-,2,0.1622718052738337
582,2,34.5,-0.2,-0.07,22202,76545164.0,1.33,0.36,0.0,0.65,0.29,002773.SZ,0,康弘药业,34.74,34.28,34.57,34.57,30208120098,21433482282,0.29,7.12,-0.35,32.74,-5617953.0,41.67,-,-,-,-,2,0.08115942028985507
583,2,59.91,-0.22,-0.13,30303,181760169.0,1.2,0.57,0.0,0.55,-0.2,300347.SZ,0,泰格医药,60.39,59.67,59.67,60.04,44910068318,31678637719,-0.08,12.85,32.4,111.92,12613587.0,74.15,-,-,-,-,2,0.05842096478050409
584,2,17.82,-0.22,-0.04,10278,18126545.0,2.3,3.43,0.0,1.09,1.48,603238.SH,1,诺邦股份,17.91,17.5,17.87,17.86,2138400000,534600000,1.71,2.53,1.25,-4.86,-298388.0,30.52,-,-,-,-,2,0.08417508417508418
585,2,4.31,-0.23,-0.01,384857,166853587.0,3.7,1.78,0.0,1.02,0.47,601058.SH,1,赛轮轮胎,4.44,4.28,4.31,4.32,11638123522,9305967398,0.0,1.73,43.19,97.71,20686898.0,13.58,-,-,-,-,2,0.1160092807424594
586,2,29.8,-0.23,-0.07,12639,37524580.0,5.59,3.32,0.0,0.92,0.37,603226.SH,1,菲林格尔,30.07,28.4,30.07,29.87,4510617132,1135733607,0.68,5.41,45.58,145.87,-486778.0,46.47,-,-,-,-,2,0.10067114093959731
587,2,8.38,-0.24,-0.02,39451,32917719.0,1.79,1.8,0.0,0.77,0.24,603557.SH,1,起步股份,8.41,8.26,8.37,8.4,3974128334,1834402598,0.0,2.45,-2.1,13.09,1224133.0,22.32,-,-,-,-,2,0.0477326968973747
588,2,44.4,-0.25,-0.11,33684,150776606.0,2.25,1.36,0.0,0.83,-0.29,300595.SZ,0,欧普康视,45.3,44.3,44.46,44.51,17931982512,11014602994,-0.4,16.02,16.75,107.09,-8995604.0,71.9,-,-,-,-,2,0.03153153153153153
589,2,3.75,-0.27,-0.01,326710,121557234.0,3.46,2.63,0.0,1.04,0.81,300355.SZ,0,蒙草生态,3.79,3.66,3.76,3.76,6015907804,4650044805,0.27,1.63,-10.93,-3.1,3542791.0,61.85,-,-,-,-,2,0.048
590,2,10.72,-0.28,-0.03,126922,136985279.0,3.26,2.56,0.0,0.91,-0.09,000885.SZ,0,城发环境,10.94,10.59,10.74,10.75,5321214858,5321214858,-0.19,1.96,2.1,54.47,3028251.0,8.41,-,-,-,-,2,0.21455223880597013
591,2,118.51,-0.29,-0.34,7623,90342378.0,2.89,0.81,0.0,0.69,-0.18,603833.SH,1,欧派家居,120.63,117.2,118.67,118.85,49796900709,11209435094,-0.08,6.31,11.85,50.07,-10453098.0,30.1,-,-,-,-,2,0.06328579866677918
592,2,13.64,-0.29,-0.04,127158,175913006.0,4.75,4.65,0.0,1.45,-0.07,300532.SZ,0,今天国际,14.15,13.5,13.85,13.68,3751473908,3726112674,0.07,4.76,-16.98,36.67,-1423499.0,121.38,-,-,-,-,2,0.11730205278592376
566,2,9.99,-0.1,-0.01,1718190,1729527552.0,6.6,9.97,0.0,1.15,-0.4,002600.SZ,0,领益智造,10.41,9.75,9.88,10.0,68402303626,17224375043,0.0,6.17,61.13,299.6,-77153561.0,67.35,-,-,-,-,2,0.0
565,2,20.54,-0.1,-0.02,67228,137185548.0,3.79,13.48,0.0,2.43,0.05,002853.SZ,0,皮阿诺,20.78,20.0,20.31,20.56,3190714410,1024539020,0.0,3.02,13.86,13.04,26200119.0,20.87,-,-,-,-,2,0.09737098344693282
564,2,21.22,-0.09,-0.02,15666,33154942.0,2.92,1.33,0.0,0.79,0.43,603337.SH,1,杰克股份,21.45,20.83,21.24,21.24,9463055180,2494122832,0.05,3.74,3.97,-14.92,-703842.0,22.22,-,-,-,-,2,0.24505183788878418
563,2,11.95,-0.08,-0.01,44787,54028767.0,4.52,7.25,0.0,0.71,0.17,603177.SH,1,德创环保,12.35,11.81,12.08,11.96,2413900000,737912500,-0.08,4.7,-3.4,30.03,-2953267.0,1619.9,-,-,-,-,2,0.0
538,2,0.0,-,-,-,-,-,-,0.0,-,-,000515.SZ,0,攀渝钛业,-,-,-,15.29,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
539,2,0.0,-,-,-,-,-,-,0.0,-,-,000511.SZ,0,烯碳退,-,-,-,0.61,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
540,2,0.0,-,-,-,-,-,-,0.0,-,-,000508.SZ,0,琼民源A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
541,2,0.0,-,-,-,-,-,-,0.0,-,-,000418.SZ,0,小天鹅A,-,-,-,57.39,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
542,2,0.0,-,-,-,-,-,-,0.0,-,-,000412.SZ,0,ST五环,-,-,-,2.89,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
543,2,0.0,-,-,-,-,-,-,0.0,-,-,000406.SZ,0,石油大明,-,-,-,10.12,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
544,2,0.0,-,-,-,-,-,-,0.0,-,-,000405.SZ,0,ST鑫光,-,-,-,2.86,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
545,2,5.46,0.0,0.0,98268,53978199.0,2.75,0.81,0.0,1.63,-0.18,000301.SZ,0,东方盛虹,5.58,5.43,5.46,5.46,21998630592,6651570990,0.0,1.68,-2.85,1.87,-981297.0,23.79,-,-,-,-,2,0.18315018315018314
546,2,0.0,-,-,-,-,-,-,0.0,-,-,000047.SZ,0,ST中侨,-,-,-,8.03,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
547,2,0.0,-,-,-,-,-,-,0.0,-,-,000033.SZ,0,新都退,-,-,-,1.7,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
548,2,0.0,-,-,-,-,-,-,0.0,-,-,000029.SZ,0,深深房Ａ,-,-,-,10.97,11097910200,9781510200,-,3.2,-,-,-,21.86,-,-,-,-,2,0.0
549,2,0.0,-,-,-,-,-,-,0.0,-,-,000024.SZ,0,招商地产,-,-,-,40.5,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
550,2,0.95,0.0,0.0,147578,14126326.0,3.16,1.48,0.0,0.96,0.0,000018.SZ,0,*ST神城,0.97,0.94,0.95,0.95,1613332760,946095198,-1.04,-1.36,-30.66,-55.19,-649521.0,-0.49,-,-,-,-,2,0.0
551,2,0.0,-,-,-,-,-,-,0.0,-,-,000015.SZ,0,PT中浩A,-,-,-,6.85,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
552,2,0.0,-,-,-,-,-,-,0.0,-,-,000013.SZ,0,*ST石化A,-,-,-,2.47,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
553,2,0.0,-,-,-,-,-,-,0.0,-,-,000003.SZ,0,PT金田A,-,-,-,2.71,-,-,-,-,-,-,-,-,-,-,-,-,2,0.0
554,2,67.0,-0.01,-0.01,38702,259737639.0,3.4,8.53,0.0,0.75,0.22,002869.SZ,0,金溢科技,68.28,66.0,66.99,67.01,7892600000,3038470435,0.06,7.59,86.99,325.4,-8491026.0,111.87,-,-,-,-,2,0.008955223880597015
555,2,104.31,-0.03,-0.03,64082,667231648.0,1.66,0.51,0.0,0.75,0.55,002304.SZ,0,洋河股份,104.99,103.26,104.3,104.34,157193918280,130276886964,0.56,4.53,-11.91,13.98,-58309533.0,18.09,-,-,-,-,2,0.3067778736458633
556,2,129.9,-0.04,-0.05,30696,401826944.0,6.03,23.02,0.0,0.89,-0.04,300785.SZ,0,值得买,134.98,127.15,128.51,129.95,6928000087,1732000087,0.05,10.21,357.07,357.07,-9733233.0,68.02,-,-,-,-,2,0.0
557,2,21.03,-0.05,-0.01,705682,1518431968.0,9.08,20.44,0.0,1.76,-0.47,300348.SZ,0,长亮科技,22.5,20.59,21.0,21.04,10132469957,7261355222,0.0,7.62,40.95,93.82,-86127877.0,176.49,-,-,-,-,2,0.07132667617689015
558,2,43.37,-0.07,-0.03,60238,265609717.0,6.45,31.64,0.0,1.58,0.79,300689.SZ,0,澄天伟业,45.5,42.7,43.0,43.4,2949160000,825764800,0.12,5.11,25.6,38.21,-4196751.0,57.98,-,-,-,-,2,0.03805395434632235
559,2,71.0,-0.07,-0.05,40401,288806720.0,2.58,1.54,0.0,0.77,0.14,300601.SZ,0,康泰生物,72.37,70.54,71.14,71.05,45810684610,18621854795,-0.21,22.81,42.43,99.83,11497424.0,112.42,-,-,-,-,2,0.035211267605633804
560,2,14.12,-0.07,-0.01,60669,86153710.0,3.4,6.25,0.0,1.68,-0.07,300692.SZ,0,中环环保,14.47,13.99,14.01,14.13,2259270600,1369710600,-0.07,2.91,-12.3,7.7,-4538102.0,33.15,-,-,-,-,2,0.028328611898017
561,2,39.12,-0.08,-0.03,10778,42084301.0,0.89,0.84,0.0,1.2,0.18,600593.SH,1,大连圣亚,39.23,38.88,39.15,39.15,5038656000,5038656000,0.03,9.76,6.86,47.68,837925.0,88.42,-,-,-,-,2,0.0
562,2,25.41,-0.08,-0.02,23018,58645465.0,3.38,1.13,0.0,0.91,0.08,603708.SH,1,家家悦,25.87,25.01,25.3,25.43,15459444000,5185219714,0.08,5.76,12.93,69.17,-934654.0,33.42,-,-,-,-,2,0.22038567493112945
713,2,92.04,-0.77,-0.71,56200,520414416.0,1.91,0.29,0.0,0.77,-0.1,601888.SH,1,中国国旅,93.47,91.7,92.8,92.75,179705849070,179705849070,0.01,9.73,7.64,54.3,-4366139.0,40.34,-,-,-,-,2,0.05975662755323772
714,2,28.43,-0.77,-0.22,29845,84721364.0,1.57,0.36,0.0,0.43,-0.07,600298.SH,1,安琪酵母,28.7,28.25,28.7,28.65,23428621209,23428621209,-0.04,5.13,-10.0,14.27,-107542.0,28.64,-,-,-,-,2,0.12310939148786493
715,2,21.74,-0.78,-0.17,44553,97026571.0,2.15,2.42,0.0,0.57,0.0,603363.SH,1,傲农生物,22.05,21.58,21.94,21.91,9439633005,4000006603,0.0,11.75,9.47,159.43,836922.0,272.26,-,-,-,-,2,0.011499540018399266
878,2,70.83,-1.2,-0.86,10507,74766344.0,1.95,0.17,0.0,0.86,-0.07,002032.SZ,0,苏 泊 尔,71.9,70.5,71.8,71.69,58159923225,43203724834,0.03,9.79,-7.53,37.59,-1579169.0,32.88,-,-,-,-,2,0.18043202033036848
866,2,18.64,-1.17,-0.22,21735,40965042.0,2.33,4.9,0.0,0.7,-0.43,603165.SH,1,荣晟环保,19.05,18.61,18.76,18.86,3305841280,826721280,-0.05,2.59,-2.41,27.85,-1032778.0,15.82,-,-,-,-,2,0.2521459227467811
867,2,5.08,-1.17,-0.06,52685,26799188.0,2.92,0.58,0.0,0.8,0.79,300201.SZ,0,海伦哲,5.18,5.03,5.18,5.14,5287881311,4618039410,0.59,3.33,1.4,26.05,-803871.0,62.24,-,-,-,-,2,0.02952755905511811
868,2,4.21,-1.17,-0.05,78132,32832107.0,1.88,0.23,0.0,1.21,0.24,600126.SH,1,杭钢股份,4.26,4.18,4.26,4.26,14217966039,14217966039,0.0,0.74,-10.99,-6.65,3291391.0,9.51,-,-,-,-,2,0.2850356294536817
869,2,39.53,-1.18,-0.47,7671,30423451.0,2.9,2.56,0.0,0.8,-0.03,002932.SZ,0,明德生物,40.26,39.1,39.8,40.0,2632110861,1185591547,-0.03,4.33,-7.1,-9.79,-1542007.0,41.81,-,-,-,-,2,0.07589172780166961
870,2,13.43,-1.18,-0.16,24597,33447732.0,3.75,0.8,0.0,1.48,0.15,603306.SH,1,华懋科技,13.82,13.31,13.6,13.59,4171018302,4123274652,0.07,1.84,-3.59,-2.33,-192121.0,18.74,-,-,-,-,2,0.37230081906180196
871,2,14.13,-1.19,-0.17,16118,22755418.0,2.03,2.03,0.0,0.88,0.0,002899.SZ,0,英派斯,14.27,13.98,14.27,14.3,1695600000,1121024745,0.07,1.68,0.78,-1.6,-661697.0,28.68,-,-,-,-,2,0.0665251238499646
872,2,7.48,-1.19,-0.09,21052,15613407.0,4.23,0.16,0.0,1.25,1.49,002678.SZ,0,珠江钢琴,7.63,7.31,7.52,7.57,10160236016,10150219077,-0.4,3.07,-3.36,32.16,-1776227.0,55.73,-,-,-,-,2,0.08689839572192513
