,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日,市场
8015,002245.SZ,澳洋顺昌,0.00273224043715847,0.0,-,-,0.25,20170214,中小板
5786,002743.SZ,富煌钢构,0.0027295499549955,0.0,0.0,0.0,0.303253,20170428,中小板
6058,300178.SZ,腾邦国际,0.00272952853598015,0.0,0.0,0.0,0.33,20170426,创业板
8040,000838.SZ,财信发展,0.00272727272727273,0.0,-,-,0.21,20170120,深主板
7730,002179.SZ,中航光电,0.00272257010618023,3.0,0.0,3.0,1.0,20170316,中小板
5777,603022.SH,新通联,0.00272108843537415,0.0,-,-,0.44,20170428,沪市
6835,603986.SH,兆易创新,0.00271794871794872,10.0,-,10.0,5.3,20170411,沪市
6656,300619.SZ,金银河,0.00271726399625205,0.0,-,-,1.16,20170418,创业板
6760,300540.SZ,深冷股份,0.00271517784414879,0.0,0.0,0.0,1.0,20170413,创业板
7284,000997.SZ,新大陆,0.0027124773960217,0.0,0.0,-,0.6,20170329,深主板
6114,002017.SZ,东信和平,0.00270758122743682,0.0,0.0,0.0,0.3,20170426,中小板
6373,603008.SH,喜临门,0.00270562770562771,0.0,-,-,0.5,20170422,沪市
6943,600080.SH,金花股份,0.00269784172661871,0.0,-,-,0.3,20170407,沪市
6396,603843.SH,正平股份,0.00269645608628659,0.0,-,-,0.35,20170421,沪市
7833,002740.SZ,爱迪尔,0.00269541778975741,0.0,0.0,0.0,0.3,20170310,中小板
6618,600986.SH,科达股份,0.00269230769230769,0.0,-,-,0.35,20170418,沪市
5832,600293.SH,三峡新材,0.00269179004037685,5.0,-,5.0,0.4,20170428,沪市
6463,300346.SZ,南大光电,0.00269058295964126,0.0,0.0,0.0,0.6,20170420,创业板
6205,300478.SZ,杭州高新,0.00269058295964126,0.0,0.0,0.0,1.5,20170425,创业板
6508,300593.SZ,新雷能,0.00268817204301075,0.0,0.0,0.0,0.7,20170420,创业板
6996,300459.SZ,金科文化,0.00268817204301075,0.0,0.0,0.0,0.3,20170401,创业板
7377,300145.SZ,中金环境,0.00268546492111447,8.0,0.0,8.0,0.8,20170328,创业板
8054,300285.SZ,国瓷材料,0.00268528464017186,10.0,0.0,10.0,1.0,20170116,创业板
7801,300520.SZ,科大国创,0.00268456375838926,12.0,0.0,12.0,1.2,20170311,创业板
6792,300205.SZ,天喻信息,0.00267857142857143,0.0,0.0,0.0,0.3,20170412,创业板
7091,600303.SH,曙光股份,0.00267765190525232,0.0,-,-,0.26,20170331,沪市
7890,000050.SZ,深天马A,0.00267737617135207,0.0,-,-,0.6,20170303,深主板
6452,000917.SZ,电广传媒,0.00267379679144385,0.0,-,-,0.3,20170421,深主板
6574,000861.SZ,海印股份,0.00265954787234043,0.0,0.0,0.0,0.099999,20170419,深主板
7490,000666.SZ,经纬纺机,0.00265444015444015,0.0,0.0,0.0,0.55,20170325,深主板
7604,600620.SH,天宸股份,0.00264783759929391,0.0,-,-,0.3,20170321,沪市
7670,002700.SZ,新疆浩源,0.00264681555004136,0.0,0.0,0.0,0.32,20170318,中小板
5767,002343.SZ,慈文传媒,0.0026435474701535,0.0,0.0,0.0,0.93,20170428,中小板
7982,300046.SZ,台基股份,0.00264270613107822,0.0,-,-,0.5,20170222,创业板
6661,300112.SZ,万讯自控,0.00263591433278418,0.0,0.0,0.0,0.32,20170418,创业板
6103,002724.SZ,海洋王,0.00263409961685824,5.0,0.0,5.0,0.55,20170426,中小板
7467,002797.SZ,第一创业,0.0026246719160105,6.0,0.0,6.0,0.4,20170325,中小板
6028,300010.SZ,立思辰,0.00262280839895013,0.0,0.0,0.0,0.299787,20170426,创业板
6958,300217.SZ,东方电热,0.00261780104712042,0.0,0.0,0.0,0.1,20170407,创业板
8066,600568.SH,中珠医疗,0.00260960334029228,18.0,-,18.0,0.5,20170109,沪市
6271,300133.SZ,华策影视,0.00260642919200695,0.0,0.0,0.0,0.3,20170425,创业板
6089,300430.SZ,诚益通,0.00260416666666667,0.0,0.0,0.0,0.9,20170426,创业板
6419,300151.SZ,昌红科技,0.00259515570934256,0.0,-,-,0.3,20170421,创业板
7770,300073.SZ,当升科技,0.00259189443920829,10.0,0.0,10.0,1.1,20170314,创业板
7492,002630.SZ,华西能源,0.00259067357512953,0.0,0.0,0.0,0.3,20170325,中小板
6175,600601.SH,方正科技,0.00259067357512953,0.0,-,-,0.1,20170425,沪市
5966,601858.SH,中国科传,0.00259026687598116,0.0,-,-,0.33,20170427,沪市
6674,000733.SZ,振华科技,0.00258899676375405,0.0,0.0,-,0.4,20170417,深主板
7358,600570.SH,恒生电子,0.00258264462809917,0.0,-,-,1.0,20170328,沪市
6824,600363.SH,联创光电,0.00257879656160458,0.0,-,-,0.36,20170411,沪市
6259,600851.SH,海欣股份,0.00257847533632287,0.0,-,-,0.23,20170425,沪市
7121,002292.SZ,奥飞娱乐,0.0025756600128783,0.0,0.0,0.0,0.4,20170331,中小板
7883,300149.SZ,量子生物,0.00257466529351184,0.0,0.0,-,0.5,20170306,创业板
5595,300521.SZ,爱司凯,0.00257466529351184,8.0,-,8.0,1.0,20170829,创业板
7874,300447.SZ,全信股份,0.00257267815796244,7.0,0.0,7.0,1.0,20170307,创业板
6115,002842.SZ,翔鹭钨业,0.00257267815796244,0.0,0.0,0.0,1.0,20170426,中小板
5990,600351.SH,亚宝药业,0.0025706940874036,0.0,-,-,0.2,20170427,沪市
5665,002853.SZ,皮阿诺,0.00257047382400823,15.0,0.0,15.0,3.0,20170805,中小板
7191,300222.SZ,科大智能,0.00256300726185391,0.0,0.0,0.0,0.6,20170330,创业板
7416,300103.SZ,达刚路机,0.00256278831368529,0.0,0.0,0.0,0.5,20170328,创业板
7078,600682.SH,南京新百,0.00256191289496157,0.0,-,-,0.9,20170331,沪市
7119,300479.SZ,神思电子,0.00256191289496157,0.0,0.0,0.0,0.6,20170331,创业板
5586,600031.SH,三一重工,0.00255754475703325,0.0,-,-,0.2,20170830,沪市
5687,300649.SZ,杭州园林,0.00255427841634738,0.0,-,-,1.2,20170606,创业板
7876,300169.SZ,天晟新材,0.00255164034021871,0.0,0.0,0.0,0.21,20170307,创业板
5830,600797.SH,浙大网新,0.00255102040816327,0.0,-,-,0.3,20170428,沪市
7563,600789.SH,鲁抗医药,0.00254777070063694,0.0,-,-,0.2,20170323,沪市
7000,000993.SZ,闽东电力,0.00254323499491353,0.0,-,-,0.25,20170401,深主板
5827,002446.SZ,盛路通信,0.0025419420437214,7.0,0.0,7.0,0.5,20170428,中小板
7419,600855.SH,航天长峰,0.00253709909047391,0.0,-,-,0.53,20170328,沪市
5949,002154.SZ,报喜鸟,0.00253635135135135,0.0,0.0,0.0,0.093845,20170427,中小板
6049,300219.SZ,鸿利智汇,0.00253592561284869,0.0,0.0,0.0,0.3,20170426,创业板
6806,000967.SZ,盈峰环境,0.00253092639593909,4.985933999999999,0.0,4.985934,0.398874,20170412,深主板
6723,002006.SZ,精功科技,0.00252206809583859,0.0,0.0,0.0,0.2,20170415,中小板
7573,300067.SZ,安诺其,0.00252206809583859,2.0,0.0,2.0,0.2,20170322,创业板
6559,000544.SZ,中原环保,0.00250752256770311,0.0,0.0,-,0.5,20170419,深主板
7687,002018.SZ,华信退,0.00250368188512518,0.0,0.0,-,0.17,20170318,中小板
7537,002685.SZ,华东重机,0.0025025025025025,0.0,0.0,0.0,0.25,20170323,中小板
7783,300114.SZ,中航电测,0.00250125062531266,5.0,0.0,5.0,0.5,20170314,创业板
7532,600841.SH,上柴股份,0.00249287749287749,0.0,-,-,0.35,20170324,沪市
6570,600599.SH,熊猫金控,0.00249272953884504,0.0,-,-,0.6,20170419,沪市
7814,600378.SH,昊华科技,0.00249169435215947,0.0,-,-,0.3,20170311,沪市
8000,300264.SZ,佳创视讯,0.00248756218905473,0.0,-,-,0.2,20170218,创业板
7732,000877.SZ,天山股份,0.00248275862068965,0.0,0.0,0.0,0.36,20170316,深主板
6434,300555.SZ,路通视信,0.00247974871879649,15.0,0.0,15.0,1.5,20170421,创业板
7159,600456.SH,宝钛股份,0.00247647350173353,0.0,-,-,0.5,20170331,沪市
5971,002204.SZ,大连重工,0.00247524752475248,0.0,0.0,0.0,0.1,20170427,中小板
7216,002669.SZ,康达新材,0.00245315161839864,0.0,0.0,0.0,0.72,20170330,中小板
7645,002513.SZ,蓝丰生化,0.00245248313917842,0.0,0.0,0.0,0.4,20170321,中小板
5729,600587.SH,新华医疗,0.00245231607629428,0.0,-,-,0.45,20170429,沪市
7299,000988.SZ,华工科技,0.00244926522043387,0.0,0.0,0.0,0.35,20170329,深主板
6084,300166.SZ,东方国信,0.0024412255859375,5.999556,0.0,5.999556,0.499963,20170426,创业板
7708,000615.SZ,京汉股份,0.0024405125076266,0.0,0.0,-,0.4,20170317,深主板
6846,603988.SH,中电电机,0.00243387960408892,0.0,-,-,1.5,20170411,沪市
7745,600203.SH,福日电子,0.0024330900243309,0.0,-,-,0.2,20170315,沪市
7379,601069.SH,西部黄金,0.00243161094224924,0.0,-,-,0.64,20170328,沪市
6229,300483.SZ,沃施股份,0.00243013365735115,0.0,0.0,0.0,0.8,20170425,创业板
5988,300581.SZ,晨曦航空,0.00242354298903635,10.0,0.0,10.0,2.1,20170427,创业板
7189,600858.SH,银座股份,0.00241837968561064,0.0,-,-,0.2,20170330,沪市
6138,000713.SZ,丰乐种业,0.00241254523522316,0.0,0.0,0.0,0.2,20170426,深主板
7060,002480.SZ,新筑股份,0.00240963855421687,0.0,0.0,0.0,0.2,20170331,中小板
7928,600393.SH,粤泰股份,0.00240529164161155,10.0,-,10.0,0.4,20170228,沪市
6203,300601.SZ,康泰生物,0.00240384615384615,0.0,0.0,0.0,0.6,20170425,创业板
7073,002589.SZ,瑞康医药,0.00240232312565998,13.0,0.0,13.0,0.91,20170331,中小板
7634,000636.SZ,风华高科,0.00239520958083832,0.0,0.0,0.0,0.2,20170321,深主板
7545,300427.SZ,红相股份,0.00238980350504514,0.0,0.0,0.0,0.45,20170323,创业板
6492,600175.SH,美都能源,0.00238663484486873,0.0,-,-,0.1,20170420,沪市
6918,002770.SZ,科迪乳业,0.00238568588469185,9.0,0.0,9.0,0.24,20170408,中小板
6372,603012.SH,创力集团,0.00237812128418549,0.0,-,-,0.2,20170422,沪市
5735,603778.SH,乾景园林,0.00237226277372263,15.0,-,15.0,0.78,20170429,沪市
7630,002583.SZ,海能达,0.00237127371273713,0.0,-,-,0.35,20170321,中小板
7914,002383.SZ,合众思壮,0.00236854571293226,20.0,0.0,20.0,1.0,20170301,中小板
5608,600705.SH,中航资本,0.00236593059936909,0.0,-,-,0.15,20170828,沪市
6116,300550.SZ,和仁科技,0.00236462520690471,0.0,0.0,0.0,1.0,20170426,创业板
6913,002664.SZ,长鹰信质,0.00236313509255612,0.0,0.0,0.0,0.6,20170408,中小板
7124,000791.SZ,甘肃电投,0.00235849056603774,0.0,0.0,0.0,0.2,20170331,深主板
6886,002174.SZ,游族网络,0.00234820530023482,0.0,0.0,0.0,0.7,20170410,中小板
6284,300315.SZ,掌趣科技,0.00234567901234568,0.0,0.0,0.0,0.19,20170425,创业板
6361,600774.SH,汉商集团,0.00234466588511137,0.0,-,-,0.4,20170422,沪市
7613,300496.SZ,中科创达,0.00233822370617696,0.0,0.0,0.0,0.700298,20170321,创业板
6827,002130.SZ,沃尔核材,0.00232558139534884,10.0,0.0,10.0,0.3,20170411,中小板
6839,300329.SZ,海伦钢琴,0.00232342007434944,0.0,0.0,0.0,0.25,20170411,创业板
7319,603108.SH,润达医疗,0.00232270052647879,8.0,-,8.0,0.75,20170329,沪市
6288,300513.SZ,恒实科技,0.00231704962347944,6.0,0.0,6.0,1.2,20170425,创业板
6705,300331.SZ,苏大维格,0.00230627306273063,0.0,0.0,0.0,0.5,20170415,创业板
7595,000851.SZ,高鸿股份,0.00229885057471264,0.0,0.0,0.0,0.2,20170322,深主板
5923,000009.SZ,中国宝安,0.00229885057471264,0.0,0.0,0.0,0.2,20170427,深主板
6576,300083.SZ,劲胜智能,0.00229885057471264,0.0,0.0,0.0,0.2,20170418,创业板
7401,002036.SZ,联创电子,0.00229623270440252,0.0,0.0,0.0,0.365101,20170328,中小板
7847,600382.SH,广东明珠,0.00229508196721311,0.0,-,-,0.35,20170309,沪市
7810,600276.SH,恒瑞医药,0.00229240957717779,2.0,2.0,-,1.35,20170311,沪市
6627,300279.SZ,和晶科技,0.00227842333105491,18.0,0.0,18.0,1.0,20170418,创业板
6802,603598.SH,引力传媒,0.00227692307692308,0.0,-,-,0.37,20170412,沪市
5867,600200.SH,江苏吴中,0.00227445034116755,0.0,-,-,0.3,20170428,沪市
7777,002013.SZ,中航机电,0.00225370251126851,5.0,0.0,5.0,0.35,20170314,中小板
5906,300187.SZ,永清环保,0.00225225225225225,0.0,0.0,0.0,0.25,20170427,创业板
7405,600017.SH,日照港,0.00225225225225225,0.0,-,-,0.1,20170328,沪市
7961,300095.SZ,华伍股份,0.0022509563253012,0.0,-,-,0.298927,20170225,创业板
7144,002030.SZ,达安基因,0.00225,0.0,0.0,0.0,0.45,20170331,中小板
6272,000961.SZ,中南建设,0.00224887556221889,0.0,0.0,0.0,0.15,20170425,深主板
5627,002094.SZ,青岛金王,0.00224517287831163,0.0,-,-,0.5,20170824,中小板
6572,300098.SZ,高新兴,0.00224304849884527,0.0,0.0,0.0,0.291372,20170419,创业板
6981,600967.SH,内蒙一机,0.00224215246636771,0.0,-,-,0.3,20170406,沪市
6660,002120.SZ,韵达股份,0.00223986395861276,1.9982659999999999,0.0,1.998266,1.168985,20170418,中小板
6416,300542.SZ,新晨科技,0.00223928342930262,0.0,0.0,0.0,0.7,20170421,创业板
6759,002806.SZ,华锋股份,0.00223363859727496,7.0,0.0,7.0,1.0,20170413,中小板
6172,300007.SZ,汉威科技,0.0022264631043257,0.0,0.0,0.0,0.35,20170425,创业板
7371,300188.SZ,美亚柏科,0.00222593210907067,0.0,0.0,0.0,0.4,20170328,创业板
7413,603085.SH,天成自控,0.00222321031569587,10.0,-,10.0,1.0,20170328,沪市
7851,002829.SZ,星网宇达,0.00222222222222222,10.0,-,10.0,2.0,20170308,中小板
6079,300445.SZ,康斯特,0.00221827861579414,0.0,0.0,0.0,0.5,20170426,创业板
6456,300413.SZ,芒果超媒,0.00221784130113356,0.0,0.0,0.0,0.45,20170421,创业板
6636,300148.SZ,天舟文化,0.00221784130113356,3.0,0.0,3.0,0.45,20170418,创业板
7234,000920.SZ,南方汇通,0.00221075902726603,0.0,0.0,0.0,0.3,20170330,深主板
6104,300527.SZ,中国应急,0.00221064179923204,0.5,0.5,0.0,0.403,20170426,创业板
7029,600190.SH,锦州港,0.0022075055187638,0.0,-,-,0.1,20170331,沪市
6671,600496.SH,精工钢构,0.00218818380743982,0.0,-,-,0.1,20170418,沪市
6137,603032.SH,德新交运,0.00218579234972678,0.0,-,-,1.0,20170426,沪市
6439,603936.SH,博敏电子,0.0021849963583394,0.0,-,-,0.6,20170421,沪市
7946,600463.SH,空港股份,0.00218340611353712,0.0,-,-,0.4,20170228,沪市
6128,002779.SZ,中坚科技,0.00218080888183981,0.0,0.0,0.0,0.55,20170426,中小板
7908,300598.SZ,诚迈科技,0.00216684723726977,0.0,0.0,0.0,1.0,20170301,创业板
6445,600272.SH,开开实业,0.00215672178289001,0.0,-,-,0.3,20170421,沪市
7897,300365.SZ,恒华科技,0.0021551724137931,0.0,-,-,0.75,20170303,创业板
6822,000889.SZ,中嘉博创,0.00215439856373429,0.0,0.0,0.0,0.36,20170411,深主板
7434,603039.SH,泛微网络,0.00215362526920316,0.0,-,-,1.5,20170327,沪市
6043,000782.SZ,美达股份,0.00215285252960172,0.0,0.0,0.0,0.2,20170426,深主板
6062,300109.SZ,新开源,0.00214776632302406,0.0,0.0,0.0,1.0,20170426,创业板
6200,300508.SZ,维宏股份,0.00213928083750569,0.0,0.0,0.0,1.41,20170425,创业板
6018,300168.SZ,万达信息,0.00213827512473272,0.0,0.0,0.0,0.3,20170426,创业板
5698,300635.SZ,达安股份,0.0021297192642788,0.0,-,-,0.66,20170515,创业板
6923,601177.SH,杭齿前进,0.00212765957446808,0.0,-,-,0.18,20170408,沪市
7491,600560.SH,金自天正,0.0021259842519685,0.0,-,-,0.27,20170325,沪市
7637,002076.SZ,雪莱特,0.00211714890613973,10.0,0.0,10.0,0.3,20170321,中小板
6972,300602.SZ,飞荣达,0.00211640211640212,0.0,0.0,0.0,1.0,20170406,创业板
7559,300288.SZ,朗玛信息,0.00210970464135021,0.0,0.0,0.0,0.6,20170323,创业板
6050,002707.SZ,众信旅游,0.00210970464135021,0.0,0.0,0.0,0.25,20170426,中小板
6615,600516.SH,方大炭素,0.00210727969348659,0.0,-,-,0.22,20170418,沪市
6751,002259.SZ,*ST升达,0.0021021021021021,0.0,0.0,-,0.14,20170414,中小板
6582,600086.SH,东方金钰,0.00209324452901998,0.0,-,-,0.22,20170418,沪市
5986,603603.SH,博天环境,0.0020852641334569,0.0,-,-,0.9,20170427,沪市
6362,300065.SZ,海兰信,0.00207684319833853,5.0,0.0,5.0,0.8,20170422,创业板
6241,603559.SH,中通国脉,0.00207641196013289,5.0,-,5.0,1.0,20170425,沪市
7373,002789.SZ,建艺集团,0.00207314688050068,0.0,0.0,0.0,1.06,20170328,中小板
7828,002363.SZ,隆基机械,0.00207253886010363,0.0,0.0,0.0,0.2,20170310,中小板
7643,000981.SZ,ST银亿,0.00207100591715976,0.0,0.0,0.0,0.21,20170321,深主板
6082,002405.SZ,四维图新,0.00206703910614525,0.0,0.0,0.0,0.37,20170426,中小板
7156,002471.SZ,中超控股,0.00206611570247934,0.0,0.0,0.0,0.1,20170331,中小板
5691,002866.SZ,传艺科技,0.00206533984228314,0.0,-,-,0.55,20170531,中小板
8024,600701.SH,*ST工新,0.00206463195691203,0.0,-,-,0.23,20170204,沪市
7122,002320.SZ,海峡股份,0.00205580029368576,0.0,0.0,0.0,0.28,20170331,中小板
7269,603030.SH,全筑股份,0.00205549845837616,20.0,-,20.0,0.6,20170330,沪市
6394,603689.SH,皖天然气,0.00205198358413133,0.0,-,-,0.3,20170421,沪市
8010,002617.SZ,露笑科技,0.00204918032786885,0.0,-,-,0.3,20170216,中小板
5743,000801.SZ,四川九洲,0.00204918032786885,0.0,0.0,0.0,0.2,20170429,深主板
6183,002509.SZ,天广中茂,0.00204918032786885,6.0,0.0,6.0,0.3,20170425,中小板
6815,002460.SZ,赣锋锂业,0.00203832042397065,0.0,0.0,0.0,1.0,20170412,中小板
5983,603138.SH,海量数据,0.00202463303526236,3.0,-,3.0,1.2,20170427,沪市
6176,000523.SZ,广州浪奇,0.00202224469160768,0.0,0.0,0.0,0.2,20170425,深主板
7628,002631.SZ,德尔未来,0.00201748486886348,0.0,0.0,0.0,0.3,20170321,中小板
6153,002266.SZ,浙富控股,0.00201612903225806,0.0,0.0,-,0.1,20170426,中小板
7263,600135.SH,乐凯胶片,0.00201183431952663,0.0,-,-,0.34,20170330,沪市
5930,002665.SZ,首航节能,0.00201150895140665,0.0,0.0,0.0,0.1573,20170427,中小板
7297,603322.SH,超讯通信,0.00200400801603206,0.0,-,-,1.2,20170329,沪市
6611,300490.SZ,华自科技,0.002,0.0,-,-,0.5,20170418,创业板
7709,300328.SZ,宜安科技,0.001998001998002,0.0,0.0,0.0,0.2,20170317,创业板
6323,600288.SH,大恒科技,0.00199619771863118,0.0,-,-,0.21,20170422,沪市
6182,300367.SZ,东方网力,0.00199600798403194,0.0,0.0,0.0,0.4,20170425,创业板
5927,002546.SZ,新联电子,0.00199275362318841,0.0,0.0,0.0,0.11,20170427,中小板
7911,000859.SZ,国风塑业,0.00198807157057654,0.0,-,-,0.1,20170301,深主板
7128,000705.SZ,浙江震元,0.00198609731876862,0.0,0.0,0.0,0.2,20170331,深主板
5978,002585.SZ,双星新材,0.00196656833824975,3.0,0.0,3.0,0.2,20170427,中小板
6779,002059.SZ,云南旅游,0.0019588638589618,0.0,0.0,0.0,0.2,20170413,中小板
6907,002153.SZ,石基信息,0.0019588638589618,0.0,0.0,0.0,0.4,20170408,中小板
7329,600992.SH,贵绳股份,0.00195439739413681,0.0,-,-,0.3,20170329,沪市
7301,300539.SZ,横河模具,0.00194256756756757,12.0,0.0,12.0,0.92,20170329,创业板
8043,603077.SH,和邦生物,0.00193798449612403,12.0,2.0,10.0,0.1,20170119,沪市
6249,300583.SZ,赛托生物,0.00193498452012384,0.0,0.0,0.0,1.0,20170425,创业板
7209,300290.SZ,荣科科技,0.00192660550458716,0.0,0.0,0.0,0.21,20170330,创业板
5688,002865.SZ,钧达股份,0.00192233756247597,0.0,-,-,0.5,20170603,中小板
6466,600825.SH,新华传媒,0.00192043895747599,0.0,-,-,0.14,20170420,沪市
6310,300359.SZ,全通教育,0.00191599115696389,0.0,0.0,0.0,0.26,20170424,创业板
6324,300126.SZ,锐奇股份,0.00191419847328244,0.0,0.0,0.0,0.150456,20170422,创业板
5724,000426.SZ,兴业矿业,0.00191387559808612,0.0,0.0,0.0,0.2,20170429,深主板
7927,002352.SZ,顺丰控股,0.00191168036704263,0.0,0.0,0.0,1.0,20170228,中小板
6536,002848.SZ,高斯贝尔,0.00191082802547771,0.0,0.0,0.0,0.6,20170420,中小板
6883,600251.SH,冠农股份,0.00191082802547771,0.0,-,-,0.15,20170410,沪市
7248,603299.SH,苏盐井神,0.00190657769304099,0.0,-,-,0.2,20170330,沪市
5582,000880.SZ,潍柴重机,0.00190294957183635,0.0,-,-,0.2,20170831,深主板
8063,002537.SZ,海联金汇,0.00190114068441065,12.0,0.0,12.0,0.5,20170110,中小板
7574,601882.SH,海天精工,0.00190095047523762,0.0,-,-,0.38,20170322,沪市
6805,603660.SH,苏州科达,0.00189773326304692,0.0,-,-,0.72,20170412,沪市
6659,002366.SZ,台海核电,0.00189741451209341,10.0,0.0,10.0,0.91,20170418,中小板
6073,300462.SZ,华铭智能,0.0018970189701897,0.0,0.0,0.0,0.7,20170426,创业板
6516,300410.SZ,正业科技,0.00189240335225737,0.0,0.0,0.0,0.7,20170420,创业板
8060,300562.SZ,乐心医疗,0.00187793427230047,22.0,-,22.0,2.0,20170111,创业板
8064,300482.SZ,万孚生物,0.00187640730547911,0.0,-,-,1.5,20170109,创业板
6273,300426.SZ,唐德影视,0.00187110187110187,0.0,0.0,0.0,0.45,20170425,创业板
5907,002542.SZ,中化岩土,0.00186219739292365,0.0,0.0,0.0,0.2,20170427,中小板
7150,300469.SZ,信息发展,0.00185748058088484,0.0,0.0,0.0,1.1,20170331,创业板
7109,002353.SZ,杰瑞股份,0.00185299567634342,0.0,0.0,0.0,0.3,20170331,中小板
7359,600171.SH,上海贝岭,0.00184842883548983,0.0,-,-,0.2,20170328,沪市
5871,603918.SH,金桥信息,0.00184569952011812,0.0,-,-,0.5,20170428,沪市
6947,603909.SH,合诚股份,0.00184563758389262,0.0,-,-,0.88,20170407,沪市
6392,300004.SZ,南风股份,0.00182982616651418,0.0,0.0,0.0,0.2,20170421,创业板
6999,603005.SH,晶方科技,0.00182534001431639,0.0,-,-,0.51,20170401,沪市
7313,300241.SZ,瑞丰光电,0.00182149362477231,0.0,0.0,0.0,0.2,20170329,创业板
5937,002268.SZ,卫士通,0.00181950509461426,6.0,0.0,6.0,0.5,20170427,中小板
7675,600614.SH,*ST鹏起,0.00181488203266788,0.0,-,-,0.2,20170318,沪市
7482,002049.SZ,紫光国微,0.00181347150259067,0.0,0.0,0.0,0.56,20170325,中小板
7538,002503.SZ,搜于特,0.00181290790427846,10.0,0.0,10.0,0.25,20170323,中小板
5856,603058.SH,永吉股份,0.0018034265103697,0.0,-,-,0.4,20170428,沪市
7507,300434.SZ,金石东方,0.00180245133381399,0.0,0.0,0.0,0.5,20170324,创业板
6429,300246.SZ,宝莱特,0.00179726815240834,0.0,0.0,0.0,0.5,20170421,创业板
7459,300350.SZ,华鹏飞,0.0017921146953405,8.0,0.0,8.0,0.35,20170325,创业板
6277,300607.SZ,拓斯达,0.00178571428571429,8.0,0.0,8.0,2.0,20170425,创业板
6129,002805.SZ,丰元股份,0.00178571428571429,0.0,0.0,0.0,0.55,20170426,中小板
7998,600794.SH,保税科技,0.00177619893428064,0.0,-,-,0.1,20170218,沪市
5826,002151.SZ,北斗星通,0.00177053824362606,0.0,0.0,0.0,0.5,20170428,中小板
7273,600435.SH,北方导航,0.00176928520877565,0.0,-,-,0.25,20170330,沪市
6100,600883.SH,博闻科技,0.00176211453744493,0.0,-,-,0.2,20170426,沪市
6768,000507.SZ,珠海港,0.00176211453744493,0.0,-,-,0.2,20170413,深主板
7418,002246.SZ,北化股份,0.00176180408738548,0.0,0.0,0.0,0.25,20170328,中小板
6579,002310.SZ,东方园林,0.00176116990005879,0.0,0.0,0.0,0.299575,20170418,中小板
6220,300270.SZ,中威电子,0.00176056338028169,0.0,0.0,0.0,0.2,20170425,创业板
6260,300322.SZ,硕贝德,0.00175953079178886,0.0,0.0,0.0,0.3,20170425,创业板
6127,002590.SZ,万安科技,0.00174947515745276,0.0,0.0,0.0,0.25,20170426,中小板
7473,000610.SZ,西安旅游,0.00174672489082969,0.0,0.0,-,0.2,20170325,深主板
7058,002279.SZ,久其软件,0.00174418604651163,3.0,0.0,3.0,0.3,20170331,中小板
6432,300267.SZ,尔康制药,0.00174216027874564,0.0,0.0,0.0,0.2,20170421,创业板
5816,002261.SZ,拓维信息,0.00173913043478261,0.0,0.0,0.0,0.2,20170428,中小板
7095,300198.SZ,纳川股份,0.00173611111111111,0.0,0.0,0.0,0.1,20170331,创业板
6470,300011.SZ,鼎汉技术,0.00173611111111111,0.0,0.0,0.0,0.3,20170420,创业板
8030,300526.SZ,中潜股份,0.00173010380622837,10.0,0.0,10.0,1.5,20170125,创业板
7859,300571.SZ,平治信息,0.00172830971310059,0.0,0.0,0.0,2.5,20170308,创业板
6086,300201.SZ,海伦哲,0.00172413793103448,0.0,0.0,0.0,0.15,20170426,创业板
7980,300510.SZ,金冠股份,0.00171870524205099,0.0,-,-,0.6,20170222,创业板
7575,600095.SH,哈高科,0.0017162471395881,0.0,-,-,0.15,20170322,沪市
6046,002057.SZ,中钢天源,0.00169923534409516,0.0,0.0,0.0,0.2,20170426,中小板
6184,000977.SZ,浪潮信息,0.00169779286926995,0.0,0.0,0.0,0.3,20170425,深主板
6329,002012.SZ,凯恩股份,0.00169635284139101,0.0,-,-,0.2,20170422,中小板
5967,300633.SZ,开立医疗,0.00169578622816033,0.0,0.0,0.0,0.33,20170427,创业板
5884,000938.SZ,紫光股份,0.00169491525423729,0.0,0.0,0.0,1.0,20170428,深主板
6538,002657.SZ,中科金财,0.00168918918918919,0.0,0.0,0.0,0.5,20170420,中小板
6471,002431.SZ,棕榈股份,0.00168208578637511,0.0,-,-,0.2,20170420,中小板
6844,300089.SZ,文化长城,0.00167224080267559,0.0,0.0,0.0,0.25,20170411,创业板
6650,300255.SZ,常山药业,0.00166852057842047,0.0,0.0,0.0,0.15,20170418,创业板
7140,300210.SZ,森远股份,0.00166666666666667,8.0,0.0,8.0,0.3,20170331,创业板
6007,002781.SZ,奇信股份,0.00166440217391304,0.0,0.0,0.0,0.49,20170427,中小板
5896,600759.SH,洲际油气,0.00165837479270315,0.0,-,-,0.1,20170428,沪市
5933,002339.SZ,积成电子,0.00165654334621756,0.0,0.0,0.0,0.3,20170427,中小板
7906,603636.SH,南威软件,0.00165084605860504,30.0,-,30.0,1.6,20170301,沪市
7548,300294.SZ,博雅生物,0.00163238654913484,5.0,0.0,5.0,1.0,20170323,创业板
8032,300401.SZ,花园生物,0.0016249593760156,0.0,-,-,0.5,20170124,创业板
7449,600990.SH,四创电子,0.0016239038648912,0.0,-,-,1.0,20170325,沪市
5928,603628.SH,清源股份,0.00162271805273834,0.0,-,-,0.4,20170427,沪市
