,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日
2186,300138,晨光生物,0.0109739368998628,0.0,-,-,0.8,2019
58,300261,雅本化学,0.0109649122807018,0.0,-,-,0.5,2019
2546,739,普洛药业,0.0109561752988048,0.0,-,-,1.1,2019
1745,300653,正海生物,0.0109389243391067,0.0,-,-,6.0,2019
1672,600059,古越龙山,0.0109289617486339,0.0,-,-,1.0,2019
1237,603396,金辰股份,0.0109289617486339,4.0,-,4.0,3.4,2019
1094,2832,比音勒芬,0.0109170305676856,7.0,-,7.0,5.0,2019
1827,600077,宋都股份,0.0109154929577465,0.0,-,-,0.31,2019
265,2718,友邦吊顶,0.0109130592942888,5.0,-,5.0,3.0,2019
357,600648,外高桥,0.0109072880515617,0.0,-,-,2.2,2019
2566,300722,新余国科,0.0109034267912773,4.0,-,4.0,3.5,2019
1824,601138,工业富联,0.0108952702702703,0.0,-,-,1.29,2019
1061,600138,中青旅,0.0108780108780109,0.0,-,-,1.4,2019
1131,2878,元隆雅图,0.0108774474256708,0.0,-,-,3.0,2019
1919,2772,众兴菌业,0.0108695652173913,0.0,-,-,1.0,2019
1703,2745,木林森,0.0108604845446951,0.0,-,-,1.3,2019
249,603355,莱克电气,0.0108481262327416,0.0,-,-,2.2,2019
1032,2830,名雕股份,0.0108474576271186,0.0,-,-,1.6,2019
1476,300314,戴维医疗,0.0108433734939759,0.0,-,-,0.9,2019
1009,603579,荣泰健康,0.0108342361863489,0.0,-,-,3.0,2019
1505,966,长源电力,0.0108303249097473,0.0,-,-,0.6,2019
1986,2149,西部材料,0.0108225108225108,0.0,-,-,1.0,2019
1921,600353,旭光股份,0.0108108108108108,0.0,-,-,0.6,2019
1600,300515,三德科技,0.0107991360691145,0.0,-,-,1.0,2019
2561,1,平安银行,0.0107967237527923,0.0,-,-,1.45,2019
802,603725,天安新材,0.0107913669064748,4.0,-,4.0,1.2,2019
941,300533,冰川网络,0.0107874865156419,0.0,-,-,4.0,2019
1459,300756,中山金马,0.0107816711590297,8.0,-,8.0,8.0,2019
589,603477,振静股份,0.0107671601615074,0.0,-,-,0.8,2019
1541,300580,贝斯特,0.0107671601615074,0.0,-,-,1.6,2019
1045,2472,双环传动,0.010752688172043,0.0,-,-,0.6,2019
1536,300389,艾比森,0.0107415107415107,0.0,-,-,1.55,2019
2648,300395,菲利华,0.0107353730542136,0.0,-,-,2.0,2019
1289,12,南玻A,0.0107296137339056,1.0,-,1.0,0.5,2019
1803,2541,鸿路钢构,0.0106918238993711,0.0,-,-,0.85,2019
2097,600513,联环药业,0.0106849315068493,0.0,-,-,0.78,2019
2129,600837,海通证券,0.0106837606837607,0.0,-,-,1.5,2019
2614,2893,华通热力,0.0106780565936999,3.0,-,3.0,2.0,2019
380,300758,七彩化学,0.0106666666666667,0.0,-,-,4.0,2019
671,300473,德尔股份,0.0106642943476715,0.0,-,-,2.999866,2019
1944,2060,粤水电,0.0106382978723404,0.0,-,-,0.35,2019
835,2169,智光电气,0.0106382978723404,0.0,-,-,0.6,2019
1053,603096,新经典,0.010611956137248,0.0,-,-,6.0,2019
1606,601010,文峰股份,0.0106100795755968,0.0,-,-,0.4,2019
1782,600073,上海梅林,0.0106044538706257,0.0,-,-,1.0,2019
1344,300341,麦克奥迪,0.0106032906764168,0.0,-,-,0.58,2019
1954,300726,宏达电子,0.010584250635055,0.0,-,-,2.5,2019
1106,300627,华测导航,0.0105820105820106,0.0,-,-,2.0,2019
759,603829,洛凯股份,0.0105805243445693,0.0,-,-,1.13,2019
1931,2320,海峡股份,0.0105782792665726,5.0,-,5.0,1.5,2019
375,600809,山西汾酒,0.0105633802816901,0.0,-,-,7.5,2019
2403,652,泰达股份,0.0105540897097625,0.0,-,-,0.4,2019
798,2059,云南旅游,0.0105511811023622,0.0,-,-,0.67,2019
559,300512,中亚股份,0.0105348460291734,0.0,-,-,1.3,2019
1574,2933,新兴装备,0.010533245556287,0.0,-,-,4.8,2019
1077,823,超声电子,0.010515247108307,0.0,-,-,1.0,2019
1196,600438,通威股份,0.010498687664042,0.0,-,-,1.6,2019
2179,603305,旭升股份,0.0104965684295519,0.0,-,-,2.6,2019
2166,603578,三星新材,0.0104581673306773,0.0,-,-,2.1,2019
2368,2436,兴森科技,0.0104529616724739,0.0,-,-,0.6,2019
1914,300320,海达股份,0.0104477611940299,0.0,-,-,0.56,2019
207,603776,永安行,0.0104448742746615,4.0,-,4.0,2.7,2019
1071,300261,雅本化学,0.0104384133611691,0.0,-,-,0.5,2019
1148,300691,联合光电,0.0104311543810848,6.0,-,6.0,3.0,2019
884,603233,大参林,0.0104239054899236,3.0,-,3.0,6.0,2019
2508,603536,惠发食品,0.0103986135181976,0.0,-,-,1.2,2019
2599,166,申万宏源,0.0103950103950104,0.0,-,-,0.5,2019
2193,2717,岭南股份,0.0103761348897536,5.0,-,5.0,0.8,2019
2536,2593,日上集团,0.0103714020618557,0.0,-,-,0.503013,2019
471,601933,永辉超市,0.0103675777568332,0.0,-,-,1.1,2019
2387,603688,石英股份,0.0103585657370518,0.0,-,-,1.3,2019
1142,2698,博实股份,0.0103473762010347,5.0,3.0,2.0,1.4,2019
1832,2024,苏宁易购,0.0103270223752151,0.0,-,-,1.2,2019
2595,2138,顺络电子,0.0103199174406605,0.0,-,-,2.0,2019
2278,600422,昆药集团,0.0103199174406605,0.0,-,-,1.0,2019
378,411,英特集团,0.0103174603174603,0.0,-,-,1.3,2019
2443,600332,白云山,0.0103087770483832,0.0,-,-,4.24,2019
1462,2922,伊戈尔,0.0103021978021978,0.0,-,-,1.5,2019
563,603777,来伊份,0.0102951269732327,0.0,-,-,1.5,2019
59,300769,德方纳米,0.0102870075095155,0.0,-,-,10.0,2019
2437,601066,中信建投,0.0102622576966933,0.0,-,-,1.8,2019
736,300185,通裕重工,0.0102564102564103,0.0,-,-,0.2,2019
1401,2850,科达利,0.0102564102564103,0.0,-,-,2.0,2019
925,600529,山东药玻,0.0102494021182098,4.0,-,4.0,3.0,2019
2190,300218,安利股份,0.0102319236016371,0.0,-,-,0.75,2019
2077,603002,宏昌电子,0.0102244389027431,0.0,-,-,0.41,2019
1667,603813,原尚股份,0.0102185792349727,0.0,-,-,1.87,2019
2345,300450,先导智能,0.0102161984677125,0.0,-,-,2.80026,2019
2550,603103,横店影视,0.0101973684210526,4.0,-,4.0,2.48,2019
2033,2037,久联发展,0.010195530726257,0.0,-,-,0.73,2019
1895,300009,安科生物,0.0101902173913043,0.0,-,-,1.5,2019
125,2755,奥赛康,0.0101867572156197,0.0,-,-,1.2,2019
1658,2725,跃岭股份,0.0101729399796541,0.0,-,-,1.0,2019
1426,600845,宝信软件,0.0101649813730708,3.0,-,3.0,3.82,2019
99,49,德赛电池,0.0101584721657863,0.0,-,-,2.5,2019
2100,600326,西藏天路,0.010126582278481,0.0,-,-,0.8,2019
280,600055,万东医疗,0.0101112234580384,0.0,-,-,1.0,2019
1001,601990,南京证券,0.0101112234580384,2.0,-,2.0,1.0,2019
133,600060,海信电器,0.0100896860986547,0.0,-,-,0.9,2019
1210,2579,中京电子,0.0100806451612903,0.0,-,-,1.0,2019
1675,2887,绿茵生态,0.0100654252642174,3.0,-,3.0,2.0,2019
1249,603768,常青股份,0.0100586756077117,0.0,-,-,1.2,2019
836,300608,思特奇,0.0100580270793037,5.0,-,5.0,2.6,2019
2271,2028,思源电气,0.0100502512562814,0.0,-,-,1.0,2019
77,300417,南华仪器,0.0100341159943809,0.0,-,-,5.0,2019
2655,300753,爱朋医疗,0.0100125156445557,0.0,-,-,4.0,2019
1413,42,中洲控股,0.01,0.0,-,-,1.0,2019
519,601113,华鼎股份,0.01,0.0,-,-,0.7,2019
823,603681,永冠新材,0.00998336106489185,0.0,-,-,2.4,2019
754,2531,天顺风能,0.00997203980099502,0.0,-,-,0.601314,2019
1172,2358,森源电气,0.00997008973080758,0.0,-,-,1.0,2019
685,28,国药一致,0.00995272455834785,0.0,-,-,4.0,2019
316,2620,瑞和股份,0.00995024875621891,0.0,-,-,0.6,2019
93,2364,中恒电气,0.0099304865938431,0.0,-,-,1.0,2019
2381,300211,亿通科技,0.00991735537190083,0.0,-,-,0.6,2019
263,2350,北京科锐,0.00991735537190083,0.0,-,-,0.6,2019
2263,987,越秀金控,0.0099009900990099,0.0,-,-,0.9,2019
341,2425,凯撒文化,0.0099009900990099,0.0,-,-,0.6,2019
1685,300655,晶瑞股份,0.00989445910290237,0.0,-,-,1.5,2019
1593,603538,美诺华,0.00988142292490119,0.0,-,-,2.0,2019
974,600262,北方股份,0.00987770460959548,0.0,-,-,2.1,2019
2399,300439,美康生物,0.00987132653061224,0.0,-,-,1.451085,2019
321,2551,尚荣医疗,0.00984251968503937,0.0,-,-,0.5,2019
2500,603200,上海洗霸,0.00983606557377049,3.5,3.5,-,3.3,2019
821,603737,三棵树,0.00983037779491133,4.0,-,4.0,5.1,2019
2469,600211,西藏药业,0.00982213963366074,0.0,-,-,3.7,2019
1353,2311,海大集团,0.00980071871937275,0.0,-,-,3.0,2019
499,300488,恒锋工具,0.00978803608605135,6.0448129999999995,-,6.044813,2.820912,2019
1418,2521,齐峰新材,0.00978473581213307,0.0,-,-,0.5,2019
2664,601619,嘉泽新能,0.00977777777777778,0.0,-,-,0.44,2019
525,300468,四方精创,0.00977611921369689,0.0,-,-,1.541694,2019
34,300272,开能健康,0.00974658869395712,0.0,-,-,0.5,2019
434,300151,昌红科技,0.00972795786061588,0.0,-,-,0.600215,2019
168,600004,白云机场,0.00968660968660968,0.0,-,-,1.7,2019
1055,2736,国信证券,0.00968523002421307,0.0,-,-,1.2,2019
1621,603917,合力科技,0.0096830985915493,0.0,-,-,1.1,2019
270,603486,科沃斯,0.00967351874244256,4.0,-,4.0,4.0,2019
2013,600958,东方证券,0.00966183574879227,0.0,-,-,1.0,2019
2197,600597,光明乳业,0.00966183574879227,0.0,-,-,1.0,2019
2361,553,安道麦A,0.00966135458167331,0.0,-,-,0.97,2019
1405,300669,沪宁股份,0.00963614634146342,0.0,-,-,1.97541,2019
2507,300042,朗科科技,0.00963391136801541,5.0,-,5.0,2.0,2019
428,2735,王子新材,0.00963114754098361,7.0,-,7.0,2.35,2019
2274,600830,香溢融通,0.00963081861958266,0.0,-,-,0.6,2019
1288,600070,浙江富润,0.00962695547533093,0.0,-,-,0.8,2019
950,2913,奥士康,0.00962360992301112,0.0,-,-,4.5,2019
1868,89,深圳机场,0.00961968680089485,0.0,-,-,0.86,2019
2371,910,大亚圣象,0.00960827790096083,0.0,-,-,1.3,2019
771,300006,莱美药业,0.00959692898272553,0.0,-,-,0.5,2019
2484,2228,合兴包装,0.00959692898272553,0.0,-,-,0.5,2019
2173,300529,健帆生物,0.00957243139757498,0.0,-,-,6.0,2019
1972,2007,华兰生物,0.00956937799043062,5.0,5.0,-,4.0,2019
1051,2144,宏达高科,0.00956022944550669,0.0,-,-,1.0,2019
618,2332,仙琚制药,0.00955882352941177,0.0,-,-,0.65,2019
342,639,西王食品,0.00954653937947494,4.0,-,4.0,0.8,2019
244,543,皖能电力,0.00954446854663774,0.0,-,-,0.44,2019
130,2605,姚记科技,0.00952483809523809,0.0,-,-,1.000108,2019
1579,600459,贵研铂业,0.00952380952380952,0.0,-,-,1.8,2019
1968,603060,国检集团,0.00952209845490478,4.0,3.0,1.0,2.65,2019
395,300733,西菱动力,0.00951293759512938,0.0,-,-,1.25,2019
180,2479,富春环保,0.00950570342205323,0.0,-,-,0.5,2019
236,600260,凯乐科技,0.00950118764845606,4.0,-,4.0,1.6,2019
617,2861,瀛通通讯,0.00949667616334283,0.0,-,-,2.0,2019
742,2870,香山股份,0.00947368421052631,0.0,-,-,1.8,2019
955,601100,恒立液压,0.00946969696969697,0.0,-,-,3.0,2019
103,600487,亨通光电,0.00946372239747634,0.0,-,-,1.5,2019
2589,300016,北陆药业,0.00946073793755913,0.0,-,-,1.0,2019
1765,600735,新华锦,0.00944272445820433,0.0,-,-,0.61,2019
356,601198,东兴证券,0.00944206008583691,0.0,-,-,1.1,2019
859,300428,四通新材,0.00944206008583691,0.0,-,-,1.1,2019
340,2558,巨人网络,0.00943396226415094,0.0,-,-,1.7,2019
183,300677,英科医疗,0.00943396226415094,0.0,-,-,1.5,2019
1628,603214,爱婴室,0.00942902042954426,0.0,-,-,3.6,2019
1222,603505,金石资源,0.00942408376963351,0.0,-,-,1.8,2019
2211,600909,华安证券,0.00941915227629513,0.0,-,-,0.6,2019
314,600356,恒丰纸业,0.00940525587828492,0.0,-,-,0.68,2019
2062,603258,电魂网络,0.0093870789618995,0.0,-,-,1.7,2019
818,2908,德生科技,0.00937646507266761,5.0,-,5.0,2.0,2019
2174,2463,沪电股份,0.00937207122774133,0.0,-,-,1.0,2019
1903,300732,设研院,0.00934870676223122,4.0,-,4.0,3.0,2019
2039,300184,力源信息,0.00931098696461825,8.0,-,8.0,1.0,2019
2681,300637,扬帆新材,0.00929944203347799,9.0,-,9.0,3.0,2019
1467,300257,开山股份,0.00929368029739777,0.0,-,-,1.0,2019
887,601137,博威合金,0.00929152148664344,0.0,-,-,0.8,2019
1934,300115,长盈精密,0.00924214417744917,0.0,-,-,1.0,2019
2320,2507,涪陵榨菜,0.00923295454545455,0.0,-,-,2.6,2019
621,603617,君禾股份,0.00923076923076923,4.0,-,4.0,2.1,2019
2159,601880,大连港,0.00922330097087379,0.0,-,-,0.19,2019
170,600824,益民集团,0.00922190201729107,0.0,-,-,0.32,2019
50,810,创维数字,0.00920598388952819,0.0,-,-,0.8,2019
638,2646,青青稞酒,0.00919540229885057,0.0,-,-,1.2,2019
2575,603822,嘉澳环保,0.00919354838709677,0.0,-,-,2.28,2019
1716,601179,中国西电,0.00918918918918919,0.0,-,-,0.34,2019
2137,300296,利亚德,0.00918484500574053,0.0,-,-,0.8,2019
2226,600085,同仁堂,0.0091775503000353,0.0,-,-,2.6,2019
1352,600129,太极集团,0.00917431192660551,0.0,-,-,1.0,2019
445,603081,大丰实业,0.00916030534351145,0.0,-,-,1.2,2019
2547,2334,英威腾,0.00915750915750916,0.0,-,-,0.5,2019
2066,2365,永安药业,0.00913892014519056,0.0,-,-,1.007109,2019
1555,603606,东方电缆,0.00911458333333333,3.0,-,3.0,1.05,2019
735,300427,红相股份,0.00909732016925247,0.0,-,-,1.29,2019
2187,635,英力特,0.00909090909090909,0.0,-,-,0.8,2019
2530,300406,九强生物,0.00909090909090909,0.0,-,-,1.5,2019
2598,2462,嘉事堂,0.00907990314769976,0.0,-,-,1.5,2019
642,300625,三雄极光,0.00907770515613653,0.0,-,-,1.25,2019
1096,300295,三六五网,0.00906095551894564,0.0,-,-,1.1,2019
294,300434,金石东方,0.00904977375565611,0.0,-,-,0.8,2019
630,2871,伟隆股份,0.0090293453724605,0.0,-,-,2.0,2019
2082,601881,中国银河,0.00901803607214429,0.0,-,-,0.9,2019
1767,2140,东华科技,0.00901713255184851,2.0,2.0,-,1.0,2019
1979,600452,涪陵电力,0.00901639344262295,4.0,4.0,-,2.2,2019
1052,2758,华通医药,0.00900900900900901,0.0,-,-,0.8,2019
1711,603069,海汽集团,0.00900900900900901,0.0,-,-,0.6,2019
2189,600063,皖维高新,0.00896057347670251,0.0,-,-,0.25,2019
711,603803,瑞斯康达,0.00895522388059701,0.0,-,-,1.2,2019
1652,603098,森特股份,0.00894454382826476,0.0,-,-,1.0,2019
636,300377,赢时胜,0.00893655049151028,0.0,-,-,1.0,2019
241,601020,华钰矿业,0.0089197224975223,0.0,-,-,0.9,2019
2375,601015,陕西黑猫,0.0089126559714795,3.0,-,3.0,0.5,2019
2177,300699,光威复材,0.00890947968638632,4.0,-,4.0,5.0,2019
1608,603386,广东骏亚,0.0089058524173028,0.0,-,-,1.4,2019
2486,671,阳光城,0.0089001579778831,0.0,-,-,0.56338,2019
1715,65,北方国际,0.00889877641824249,0.0,-,-,0.8,2019
635,32,深桑达A,0.00888888888888889,0.0,-,-,0.8,2019
1389,600684,珠江实业,0.00888888888888889,0.0,-,-,0.36,2019
2141,2697,红旗连锁,0.0088628762541806,0.0,-,-,0.53,2019
1127,603027,千禾味业,0.00885416666666667,4.0,-,4.0,2.21,2019
2236,2649,博彦科技,0.00883864337101747,0.0,-,-,0.86,2019
779,600491,龙元建设,0.00883652430044183,0.0,-,-,0.6,2019
1072,753,漳州发展,0.00882352941176471,0.0,-,-,0.3,2019
2374,2702,海欣食品,0.00881834215167549,0.0,-,-,0.5,2019
2413,600649,城投控股,0.00881834215167549,0.0,-,-,0.5,2019
645,2685,华东重机,0.00881834215167549,0.0,-,-,0.5,2019
864,300729,乐歌股份,0.00881057268722467,0.0,-,-,2.0,2019
474,603520,司太立,0.00881057268722467,4.0,-,4.0,3.0,2019
564,600996,贵广网络,0.00880626223091976,0.0,-,-,0.9,2019
2451,600588,用友网络,0.00879971840901091,3.0,-,3.0,2.5,2019
1093,300600,瑞特股份,0.00879765395894428,8.0,-,8.0,1.8,2019
1540,2837,英维克,0.00879249706916764,0.0,-,-,1.5,2019
2212,600583,海油工程,0.00878734622144112,0.0,-,-,0.5,2019
1787,2678,珠江钢琴,0.0087719298245614,0.0,-,-,0.65,2019
2126,601788,光大证券,0.00876424189307625,0.0,-,-,1.0,2019
982,603108,润达医疗,0.00874769797421731,0.0,-,-,0.95,2019
2353,300034,钢研高纳,0.00873998543335761,0.0,-,-,1.2,2019
1125,300277,海联讯,0.00873362445414847,0.0,-,-,0.6,2019
1146,603359,东珠生态,0.00873108265424913,0.0,-,-,1.5,2019
869,603010,万盛股份,0.00869565217391304,4.0,-,4.0,1.5,2019
2146,2875,安奈儿,0.00869565217391304,0.0,-,-,1.6,2019
1783,958,东方能源,0.00869565217391304,0.0,-,-,0.5,2019
2333,300652,雷迪克,0.00869565217391304,0.0,-,-,2.0,2019
1089,601555,东吴证券,0.00868725868725869,0.0,-,-,0.9,2019
1465,603528,多伦科技,0.00867279894875164,0.0,-,-,0.66,2019
2670,603225,新凤鸣,0.00865800865800866,4.0,-,4.0,1.8,2019
1946,600633,浙数文化,0.00864864864864865,0.0,-,-,0.8,2019
1207,603238,诺邦股份,0.00864553314121037,0.0,-,-,1.5,2019
2501,600050,中国联通,0.00863857374392221,0.0,-,-,0.533,2019
720,2603,以岭药业,0.00863557858376511,0.0,-,-,1.0,2019
697,600592,龙溪股份,0.00862068965517241,0.0,-,-,1.0,2019
463,603979,金诚信,0.00862068965517241,0.0,-,-,0.75,2019
352,601858,中国科传,0.00860557768924303,0.0,-,-,1.08,2019
1953,2165,红宝丽,0.00860215053763441,0.0,-,-,0.4,2019
51,603867,新化股份,0.00858516483516483,0.0,-,-,2.5,2019
1247,2567,唐人神,0.00858369098712446,0.0,-,-,1.0,2019
2196,725,京东方A,0.00857142857142857,0.0,-,-,0.3,2019
1686,300584,海辰药业,0.00856164383561644,0.0,-,-,2.0,2019
1073,603906,龙蟠科技,0.00855614973262032,2.0,-,2.0,1.28,2019
433,603158,腾龙股份,0.00854700854700855,0.0,-,-,1.4,2019
1910,600673,东阳光,0.00854700854700855,0.0,-,-,0.7,2019
1358,603299,苏盐井神,0.00854700854700855,0.0,-,-,0.6,2019
2610,300623,捷捷微电,0.00854457419538593,5.0,-,5.0,3.0,2019
424,603922,金鸿顺,0.00854430379746835,0.0,-,-,1.35,2019
1276,2493,荣盛石化,0.0085397096498719,0.0,-,-,1.0,2019
368,600993,马应龙,0.00853727945361412,0.0,-,-,1.5,2019
2409,603612,索通发展,0.00852272727272727,0.0,-,-,0.9,2019
698,603388,元成股份,0.00851788756388416,4.0,-,4.0,1.0,2019
2672,603663,三祥新材,0.00850340136054422,4.0,-,4.0,1.5,2019
2303,2253,川大智胜,0.0084985835694051,0.0,-,-,1.2,2019
69,601318,中国平安,0.0084985835694051,0.0,-,-,7.5,2019
95,603661,恒林股份,0.00848999393571862,0.0,-,-,2.8,2019
1449,603938,三孚股份,0.00848806366047745,0.0,-,-,1.6,2019
1057,2222,福晶科技,0.00848176420695505,0.0,-,-,1.0,2019
2107,601228,广州港,0.00847457627118644,0.0,-,-,0.35,2019
387,300561,汇金科技,0.00846023688663283,5.0,-,5.0,2.0,2019
1049,300500,启迪设计,0.0084493041749503,3.0,-,3.0,1.7,2019
1064,2574,明牌珠宝,0.00844594594594595,0.0,-,-,0.5,2019
1161,2523,天桥起重,0.00842696629213483,0.0,-,-,0.3,2019
930,300727,润禾材料,0.00841750841750842,0.0,-,-,1.5,2019
304,2115,三维通信,0.00841750841750842,3.0,-,3.0,1.0,2019
227,603883,老百姓,0.00841042893187553,0.0,-,-,5.0,2019
2069,603711,香飘飘,0.00838926174496644,0.0,-,-,2.5,2019
2539,2810,山东赫达,0.00837170364169109,6.0,-,6.0,2.0,2019
849,2217,合力泰,0.00836501901140684,0.0,-,-,0.44,2019
484,603066,音飞储存,0.00835579514824798,0.0,-,-,0.62,2019
1620,2395,双象股份,0.00835421888053467,0.0,-,-,2.0,2019
2626,300260,新莱应材,0.00835421888053467,0.0,-,-,1.0,2019
614,603041,美思德,0.00834403080872914,0.0,-,-,1.3,2019
1457,300504,天邑股份,0.00833680700291788,0.0,-,-,2.0,2019
1368,300124,汇川技术,0.00831946755407654,0.0,-,-,2.0,2019
787,600312,平高电气,0.00831168831168831,0.0,-,-,0.64,2019
1357,300172,中电环保,0.00829187396351576,0.0,-,-,0.5,2019
1641,27,深圳能源,0.00829187396351576,0.0,-,-,0.5,2019
1427,603666,亿嘉和,0.00827363896848137,0.0,-,-,4.62,2019
768,2743,富煌钢构,0.00826446280991736,0.0,-,-,0.5,2019
570,300040,九洲电气,0.00825082508250825,0.0,-,-,0.5,2019
2666,300607,拓斯达,0.00825003058103976,0.0,-,-,2.967536,2019
1361,300425,环能科技,0.00824429983525535,0.0,-,-,0.500429,2019
1259,600839,四川长虹,0.00823970037453184,0.0,-,-,0.22,2019
1597,2920,德赛西威,0.00823723228995058,0.0,-,-,2.0,2019
2168,603899,晨光文具,0.00822593912805045,0.0,-,-,3.0,2019
806,2777,久远银海,0.00818330605564648,3.0,-,3.0,2.5,2019
2185,300401,花园生物,0.00816070307595731,0.0,-,-,1.3,2019
1252,603496,恒为科技,0.00815217391304348,4.2,-,4.2,2.25,2019
857,601599,鹿港文化,0.00814814814814815,0.0,-,-,0.22,2019
310,600983,惠而浦,0.00814332247557003,0.0,-,-,0.5,2019
983,300495,美尚生态,0.00814332247557003,0.0,-,-,1.0,2019
240,2833,弘亚数控,0.00812567713976165,0.0,-,-,3.0,2019
359,2865,钧达股份,0.00812567713976165,0.0,-,-,1.5,2019
579,300323,华灿光电,0.00810810810810811,0.0,-,-,0.45,2019
1326,603629,利通电子,0.00810419681620839,0.0,-,-,2.8,2019
1379,600677,航天通信,0.00809170600134862,0.0,-,-,1.2,2019
74,300276,三丰智能,0.00806451612903226,0.0,-,-,0.8,2019
1984,2283,天润曲轴,0.00805194805194805,0.0,-,-,0.31,2019
2643,2349,精华制药,0.00805152979066023,0.0,-,-,0.5,2019
894,300650,太龙照明,0.00804828973843058,0.0,-,-,1.2,2019
1742,2467,二六三,0.0080450522928399,7.0,-,7.0,1.0,2019
480,600998,九州通,0.00803858520900322,0.0,-,-,1.0,2019
28,603267,鸿远电子,0.00803729303970423,0.0,-,-,5.0,2019
1451,300721,怡达股份,0.00803705570291777,0.0,-,-,1.514985,2019
398,603105,芯能科技,0.00801924619085806,0.0,-,-,1.0,2019
2299,2782,可立克,0.008,0.0,-,-,1.0,2019
2325,715,中兴商业,0.008,0.0,-,-,0.8,2019
1564,300316,晶盛机电,0.008,0.0,-,-,1.0,2019
1684,601377,兴业证券,0.008,0.0,-,-,0.5,2019
1355,300214,日科化学,0.008,0.0,-,-,0.5,2019
2517,600315,上海家化,0.00799488327470419,0.0,-,-,2.5,2019
1382,300569,天能重工,0.00799338478500551,5.0,-,5.0,1.45,2019
1034,603232,格尔软件,0.00798403193612774,4.2,-,4.2,2.8,2019
2569,603991,至正股份,0.00796019900497512,0.0,-,-,1.6,2019
2518,300423,鲁亿通,0.00794979079497908,7.0,-,7.0,2.28,2019
2441,601878,浙商证券,0.00793650793650794,0.0,-,-,0.7,2019
1813,300190,维尔利,0.00792393026941363,0.0,-,-,0.5,2019
994,603227,雪峰科技,0.0079155672823219,0.0,-,-,0.3,2019
2477,2392,北京利尔,0.00788732394366197,0.0,-,-,0.28,2019
888,600370,三房巷,0.00788643533123029,0.0,-,-,0.25,2019
733,300621,维业股份,0.00788177339901478,0.0,-,-,0.8,2019
1854,600640,号百控股,0.00786782061369001,0.0,-,-,1.0,2019
78,300532,今天国际,0.00786782061369001,0.0,-,-,1.0,2019
749,600730,中国高科,0.00785714285714286,0.0,-,-,0.44,2019
1991,600292,远达环保,0.00783699059561129,0.0,-,-,0.5,2019
1892,603665,康隆达,0.00783392087739914,0.0,-,-,2.0,2019
406,2747,埃斯顿,0.00782608695652174,0.0,-,-,0.72,2019
758,300642,透景生命,0.00781453503516541,0.0,-,-,3.0,2019
2522,603659,璞泰来,0.00779510022271715,0.0,-,-,4.2,2019
2671,2937,兴瑞科技,0.0077861406696081,6.0,-,6.0,3.0,2019
1371,600137,浪莎股份,0.0077720207253886,0.0,-,-,1.2,2019
712,2641,永高股份,0.00776470588235294,0.0,-,-,0.33,2019
2292,600009,上海机场,0.00776470588235294,0.0,-,-,6.6,2019
2499,601233,桐昆股份,0.00776196636481242,0.0,-,-,1.2,2019
163,2074,国轩高科,0.00774593338497289,0.0,-,-,1.0,2019
1117,600662,强生控股,0.00773694390715667,0.0,-,-,0.4,2019
2289,600602,云赛智联,0.00770218228498074,0.0,-,-,0.6,2019
619,600215,长春经开,0.00770156438026474,0.0,-,-,0.64,2019
1590,600379,宝光股份,0.00770142180094787,4.0,4.0,-,0.65,2019
683,600884,杉杉股份,0.00768491834774256,0.0,-,-,0.8,2019
1011,603345,安井食品,0.00765784114052953,0.0,-,-,3.76,2019
315,2270,华明装备,0.00765124555160142,0.0,-,-,0.43,2019
461,2860,星帅尔,0.00764915859255482,0.0,-,-,1.5,2019
392,603797,联泰环保,0.00764705882352941,4.0,1.0,3.0,1.04,2019
1042,300616,尚品宅配,0.00764233855559801,0.0,-,-,6.0,2019
605,2932,明德生物,0.00763941940412529,0.0,-,-,3.0,2019
603,2926,华西证券,0.00763052208835341,0.0,-,-,0.76,2019
2354,970,中科三环,0.0076271186440678,0.0,-,-,0.9,2019
991,300631,久吾高科,0.0076103500761035,0.0,-,-,1.5,2019
1164,603199,九华旅游,0.00760626398210291,0.0,-,-,1.7,2019
867,300567,精测电子,0.00759532128209023,5.0,-,5.0,5.0,2019
1058,2912,中新赛克,0.00759345794392523,0.0,-,-,6.5,2019
2467,2807,江阴银行,0.00758725341426404,2.0,2.0,-,0.5,2019
1947,300304,云意电气,0.00758329974811083,0.0,-,-,0.301057,2019
1660,603722,阿科力,0.00757575757575758,0.0,-,-,2.0,2019
767,665,湖北广电,0.00755667506297229,4.0,-,4.0,0.6,2019
815,2424,贵州百灵,0.00755429650613787,0.0,-,-,0.8,2019
1560,603269,海鸥股份,0.00754325259515571,0.0,-,-,1.09,2019
370,600978,宜华生活,0.00754189944134078,0.0,-,-,0.27,2019
472,300743,天地数码,0.00752634219769192,5.0,-,5.0,3.0,2019
1690,2019,亿帆医药,0.00751314800901578,0.0,-,-,1.0,2019
652,2892,科力尔,0.0075107296137339,7.0,-,7.0,3.5,2019
2455,2866,传艺科技,0.00750327411167513,0.0,-,-,0.886887,2019
1507,300038,数知科技,0.007502679528403,0.0,-,-,0.7,2019
135,2375,亚厦股份,0.0075,0.0,-,-,0.42,2019
467,300499,高澜股份,0.00749531542785759,5.0,-,5.0,1.2,2019
2621,603826,坤彩科技,0.00748596381784155,0.0,-,-,1.2,2019
