,代码,名称,股息率,送转总比例,送股比例,转股比例,现金分红比例,预案公告日,市场
4306,000070.SZ,特发信息,0.0038135593220339,0.0,-,-,0.36,20180411,深主板
4389,603036.SH,如通股份,0.00381086803105152,0.0,-,-,0.54,20180410,沪市
5154,601619.SH,嘉泽新能,0.00380818053596615,0.0,-,-,0.27,20180323,沪市
4136,600436.SH,片仔癀,0.00380800566772937,0.0,-,-,4.3,20180416,沪市
3629,300661.SZ,圣邦股份,0.00380720322850834,3.0,-,3.0,5.0,20180423,创业板
5048,300173.SZ,智慧松德,0.00379746835443038,0.0,-,-,0.3,20180326,创业板
3884,000088.SZ,盐田港,0.00379746835443038,0.0,-,-,0.21,20180420,深主板
4100,000733.SZ,振华科技,0.00379650721336371,0.0,0.0,-,0.5,20180417,深主板
3889,603399.SH,吉翔股份,0.00379589296826385,0.0,-,-,0.61,20180420,沪市
5216,000507.SZ,珠海港,0.00378947368421053,0.0,-,-,0.36,20180320,深主板
5120,600819.SH,耀皮玻璃,0.00378250591016548,0.0,-,-,0.16,20180324,沪市
5558,300508.SZ,维宏股份,0.0037765538945712,6.0,-,6.0,2.4,20180117,创业板
5303,600618.SH,氯碱化工,0.00377562028047465,0.0,-,-,0.35,20180316,沪市
3746,000056.SZ,皇庭国际,0.00377358490566038,0.0,-,-,0.4,20180421,深主板
3920,000023.SZ,深天地A,0.00377073906485671,0.0,-,-,0.5,20180420,深主板
4387,002846.SZ,英联股份,0.00376789751318764,0.0,-,-,0.5,20180410,中小板
4393,000881.SZ,中广核技,0.00376016260162602,0.0,-,-,0.37,20180410,深主板
5445,300102.SZ,乾照光电,0.0037593984962406,0.0,-,-,0.3,20180228,创业板
3501,300711.SZ,广哈通信,0.00375410605349601,0.0,0.0,0.0,0.8,20180424,创业板
3781,300347.SZ,泰格医药,0.00374672161858374,0.0,-,-,2.0,20180420,创业板
4523,002797.SZ,第一创业,0.00374531835205993,0.0,-,-,0.2,20180402,中小板
3531,300249.SZ,依米康,0.00374384384384384,0.0,-,-,0.24934,20180424,创业板
3318,002835.SZ,同为股份,0.0037359900373599,0.0,0.0,0.0,0.3,20180425,中小板
3241,300687.SZ,赛意信息,0.00373482726423903,8.0,-,8.0,2.0,20180425,创业板
3269,002849.SZ,威星智能,0.00372670807453416,5.0,-,5.0,1.2,20180425,中小板
2865,600587.SH,新华医疗,0.00371747211895911,0.0,-,-,0.5,20180428,沪市
4148,002767.SZ,先锋电子,0.00371106693174288,0.0,-,-,0.56,20180416,中小板
2951,002130.SZ,沃尔核材,0.00371057513914657,0.0,0.0,0.0,0.2,20180427,中小板
3182,000150.SZ,宜华健康,0.00371057513914657,4.0,-,4.0,1.0,20180426,深主板
3779,002817.SZ,黄山胶囊,0.00370869858395145,0.0,-,-,1.1,20180420,中小板
5071,002466.SZ,天齐锂业,0.00370782350760104,0.0,-,-,2.0,20180324,中小板
4036,002008.SZ,大族激光,0.0037037037037037,0.0,-,-,2.0,20180417,中小板
3977,000801.SZ,四川九洲,0.0037037037037037,0.0,-,-,0.2,20180418,深主板
4203,603696.SH,安记食品,0.003700414446418,4.0,-,4.0,1.25,20180413,沪市
2921,600825.SH,新华传媒,0.00369458128078818,0.0,-,-,0.15,20180428,沪市
4729,600416.SH,湘电股份,0.003690036900369,0.0,-,-,0.3,20180330,沪市
4957,600260.SH,凯乐科技,0.00368324125230203,0.0,-,-,1.0,20180328,沪市
4290,002205.SZ,国统股份,0.00368098159509202,0.0,-,-,0.42,20180412,中小板
3844,002363.SZ,隆基机械,0.00367647058823529,0.0,-,-,0.2,20180420,中小板
3109,002892.SZ,科力尔,0.0036745406824147,0.0,0.0,0.0,1.26,20180426,中小板
5318,603085.SH,天成自控,0.00367376928728876,0.0,-,-,1.0,20180315,沪市
3337,300148.SZ,天舟文化,0.0036697247706422,0.0,-,-,0.16,20180425,创业板
3007,603963.SH,大理药业,0.0036697247706422,3.0,-,3.0,1.0,20180427,沪市
3937,002778.SZ,高科石化,0.0036668412781561,0.0,-,-,0.7,20180419,中小板
4002,603709.SH,中源家居,0.00366032210834553,0.0,-,-,1.0,20180418,沪市
5456,603127.SH,昭衍新药,0.00365898280278083,4.0,-,4.0,3.0,20180228,沪市
5546,002866.SZ,传艺科技,0.00365853658536585,7.0,-,7.0,1.2,20180124,中小板
3486,600262.SH,北方股份,0.00365535248041775,0.0,-,-,0.7,20180424,沪市
4471,002851.SZ,麦格米特,0.00365319045299562,5.0,-,5.0,1.5,20180403,中小板
3399,300462.SZ,华铭智能,0.00364963503649635,0.0,-,-,1.0,20180424,创业板
5361,300003.SZ,乐普医疗,0.00364942528735632,0.0,-,-,1.27,20180313,创业板
4545,002365.SZ,永安药业,0.00363768643142961,5.0,0.0,5.0,1.0,20180331,中小板
3607,601218.SH,吉鑫科技,0.00363636363636364,0.0,-,-,0.1,20180423,沪市
3355,300426.SZ,唐德影视,0.00362844702467344,0.0,-,-,0.5,20180425,创业板
4842,300205.SZ,天喻信息,0.00361881785283474,0.0,-,-,0.3,20180329,创业板
3327,300504.SZ,天邑股份,0.0036144578313253,0.0,-,-,1.5,20180425,创业板
3874,300726.SZ,宏达电子,0.00361271676300578,0.0,-,-,1.0,20180420,创业板
4005,603660.SH,苏州科达,0.00361247947454844,4.0,-,4.0,1.1,20180418,沪市
5062,002910.SZ,庄园牧场,0.00360493827160494,0.0,-,-,0.73,20180326,中小板
3027,002212.SZ,南洋股份,0.0036036036036036,0.0,0.0,0.0,0.4,20180427,中小板
3930,300642.SZ,透景生命,0.00359776938298255,5.0,-,5.0,4.0,20180419,创业板
3528,603628.SH,清源股份,0.00358923230309073,0.0,-,-,0.36,20180424,沪市
3316,300526.SZ,中潜股份,0.00358680057388809,0.0,-,-,0.5,20180425,创业板
4520,603032.SH,德新交运,0.00358612580834803,2.0,-,2.0,0.61,20180402,沪市
3974,603679.SH,华体科技,0.00357731213872832,0.0,-,-,0.9902,20180418,沪市
4473,300073.SZ,当升科技,0.00357623892353134,0.0,-,-,1.08968,20180403,创业板
3723,000607.SZ,华媒控股,0.00357142857142857,0.0,-,-,0.15,20180421,深主板
3089,002697.SZ,红旗连锁,0.00357142857142857,0.0,-,-,0.21,20180426,中小板
5211,300563.SZ,神宇股份,0.00356633380884451,0.0,-,-,1.0,20180320,创业板
3693,300654.SZ,世纪天鸿,0.00356125356125356,5.0,-,5.0,1.0,20180421,创业板
3345,002040.SZ,南京港,0.00354609929078014,0.0,-,-,0.3,20180425,中小板
5491,002838.SZ,道恩股份,0.0035390400353904,10.0,-,10.0,1.6,20180210,中小板
3792,002153.SZ,石基信息,0.00353232073472271,0.0,-,-,1.0,20180420,中小板
3299,300030.SZ,阳普医疗,0.00353107344632768,0.0,-,-,0.25,20180425,创业板
5474,300618.SZ,寒锐钴业,0.00352870602350118,6.0,-,6.0,10.0,20180213,创业板
4109,002411.SZ,延安必康,0.00352858151023289,0.0,-,-,1.0,20180417,中小板
5112,300007.SZ,汉威科技,0.00352388410336727,0.0,-,-,0.45,20180324,创业板
5072,601099.SH,太平洋,0.00352112676056338,0.0,-,-,0.1,20180324,沪市
4543,603029.SH,天鹅股份,0.00352112676056338,0.0,-,-,0.7,20180331,沪市
3658,300410.SZ,正业科技,0.00351602895553258,0.0,-,-,1.02,20180421,创业板
5047,300381.SZ,溢多利,0.00351493848857645,0.0,-,-,0.4,20180326,创业板
4400,600379.SH,宝光股份,0.00351123595505618,0.0,-,-,0.25,20180410,沪市
4772,002896.SZ,中大力德,0.00350194552529183,0.0,-,-,1.8,20180330,中小板
3740,600851.SH,海欣股份,0.00348837209302326,0.0,-,-,0.3,20180421,沪市
3230,603676.SH,卫信康,0.00348583877995643,0.0,-,-,0.8,20180425,沪市
3877,600456.SH,宝钛股份,0.00348432055749129,0.0,-,-,0.5,20180420,沪市
5018,002185.SZ,华天科技,0.00348432055749129,0.0,-,-,0.2,20180327,中小板
5416,000802.SZ,北京文化,0.00347752332485157,0.0,-,-,0.41,20180306,深主板
5430,002845.SZ,同兴达,0.003470715835141,0.0,-,-,0.8,20180301,中小板
3398,000523.SZ,广州浪奇,0.00346020761245675,2.0,-,2.0,0.2,20180425,深主板
3334,300686.SZ,智动力,0.00346020761245675,6.0,-,6.0,1.0,20180425,创业板
4447,603005.SH,晶方科技,0.00345809601301871,0.0,-,-,0.85,20180404,沪市
2897,002640.SZ,跨境通,0.00345727332028702,0.0,0.0,0.0,0.53,20180428,中小板
5483,300495.SZ,美尚生态,0.00343406593406593,0.0,0.0,0.0,0.5,20180212,创业板
3287,002685.SZ,华东重机,0.00342465753424658,0.0,-,-,0.3,20180425,中小板
3527,000758.SZ,中色股份,0.00342465753424658,0.0,-,-,0.15,20180424,深主板
5125,600095.SH,哈高科,0.00340909090909091,0.0,-,-,0.18,20180323,沪市
3757,300737.SZ,科顺股份,0.00340136054421769,0.0,-,-,0.5,20180420,创业板
4489,300430.SZ,诚益通,0.00339393939393939,5.0,-,5.0,0.56,20180403,创业板
2795,603876.SH,鼎胜新材,0.00338983050847458,0.0,-,-,1.0,20180505,沪市
3042,000961.SZ,中南建设,0.00338983050847458,0.0,0.0,0.0,0.2,20180427,深主板
3796,603028.SH,赛福天,0.00338809034907598,0.0,-,-,0.33,20180420,沪市
3411,300490.SZ,华自科技,0.003382949932341,0.0,-,-,0.5,20180424,创业板
3558,600929.SH,湖南盐业,0.00338225909380983,0.0,-,-,0.53,20180424,沪市
4989,300027.SZ,华谊兄弟,0.00338218714768884,0.0,-,-,0.3,20180327,创业板
3458,300702.SZ,天宇股份,0.0033796197021764,4.917347,-,4.917347,1.475204,20180424,创业板
3019,000605.SZ,渤海股份,0.00335570469798658,4.0,-,4.0,0.5,20180427,深主板
4550,002798.SZ,帝欧家居,0.00335457900033546,7.0,-,7.0,2.0,20180331,中小板
4676,300480.SZ,光力科技,0.00335415828303152,0.0,-,-,0.500105,20180330,创业板
5090,600836.SH,界龙实业,0.00334821428571429,0.0,-,-,0.15,20180324,沪市
3680,603189.SH,网达软件,0.00334821428571429,0.0,-,-,0.6,20180421,沪市
4288,000859.SZ,国风塑业,0.00334448160535117,0.0,-,-,0.1,20180412,深主板
4644,600647.SH,同达创业,0.00333778371161549,0.0,-,-,0.5,20180331,沪市
4963,002594.SZ,比亚迪,0.00333648840511122,0.0,-,-,1.41,20180328,中小板
5548,300158.SZ,振东制药,0.0033195020746888,10.0,-,10.0,0.4,20180123,创业板
3886,603882.SH,金域医学,0.0033186725309876,0.0,-,-,0.83,20180420,沪市
5377,000514.SZ,渝开发,0.0033167495854063,0.0,-,-,0.2,20180310,深主板
3904,600010.SH,包钢股份,0.0033112582781457,0.0,-,-,0.05,20180420,沪市
5399,300450.SZ,先导智能,0.00330753750721293,9.968631,-,9.968631,2.292785,20180308,创业板
2888,600189.SH,吉林森工,0.0033003300330033,3.0,-,3.0,0.2,20180428,沪市
3294,300607.SZ,拓斯达,0.00329706561160567,0.0,-,-,2.0,20180425,创业板
3720,000821.SZ,京山轻机,0.0032967032967033,0.0,-,-,0.3,20180421,深主板
4877,300429.SZ,强力新材,0.00329489291598023,0.0,-,-,1.0,20180328,创业板
3650,300521.SZ,爱司凯,0.00329380764163373,0.0,-,-,0.5,20180421,创业板
5512,600728.SH,佳都科技,0.00328738069989396,0.0,-,-,0.31,20180207,沪市
3584,300386.SZ,飞天诚信,0.00328299409061064,0.0,-,-,0.5,20180423,创业板
4370,603955.SH,大千生态,0.00327546675401245,3.0,-,3.0,1.0,20180410,沪市
4470,002009.SZ,天奇股份,0.00326583932070542,0.0,-,-,0.5,20180403,中小板
3583,300133.SZ,华策影视,0.00325417766051011,0.0,0.0,0.0,0.37,20180423,创业板
4322,601177.SH,杭齿前进,0.0032520325203252,0.0,-,-,0.2,20180411,沪市
3405,300723.SZ,一品红,0.0032488628979857,0.0,-,-,1.5,20180424,创业板
4204,300329.SZ,海伦钢琴,0.00324384787472036,0.0,-,-,0.29,20180413,创业板
3095,603778.SH,乾景园林,0.00324232081911263,0.0,-,-,0.19,20180426,沪市
2752,002859.SZ,洁美科技,0.00324149108589951,0.0,-,-,1.0,20180821,中小板
4612,002471.SZ,中超控股,0.00323624595469256,0.0,-,-,0.1,20180331,中小板
3179,002554.SZ,惠博普,0.00323624595469256,0.0,-,-,0.1,20180426,中小板
3147,000938.SZ,紫光股份,0.00323153982872839,4.0,-,4.0,2.0,20180426,深主板
4326,002388.SZ,新亚制程,0.00323101777059774,0.0,-,-,0.2,20180411,中小板
3170,000532.SZ,华金资本,0.00322927879440258,0.0,-,-,0.3,20180426,深主板
3352,300187.SZ,永清环保,0.00321888412017167,0.0,0.0,0.0,0.3,20180425,创业板
3799,002006.SZ,精功科技,0.00321543408360129,0.0,-,-,0.2,20180420,中小板
5541,300567.SZ,精测电子,0.00321130378933847,10.0,5.0,5.0,5.0,20180126,创业板
3646,002418.SZ,康盛股份,0.00320855614973262,0.0,-,-,0.3,20180421,中小板
3255,603133.SH,碳元科技,0.00320485058466869,0.0,-,-,0.74,20180425,沪市
3259,300367.SZ,东方网力,0.00319602272727273,0.0,-,-,0.45,20180425,创业板
5520,300451.SZ,创业慧康,0.00319386777387416,10.0,-,10.0,1.0,20180206,创业板
3360,300097.SZ,智云股份,0.00319148936170213,0.0,-,-,0.6,20180425,创业板
5291,002891.SZ,中宠股份,0.00318979266347687,0.0,-,-,1.0,20180316,中小板
5186,300436.SZ,广生堂,0.00318979266347687,0.0,-,-,1.0,20180321,创业板
2920,600429.SH,三元股份,0.00318352059925094,0.0,-,-,0.17,20180428,沪市
5319,600367.SH,红星发展,0.00318225650916104,0.0,-,-,0.33,20180315,沪市
4210,600080.SH,金花股份,0.00317460317460317,0.0,-,-,0.3,20180413,沪市
4997,300322.SZ,硕贝德,0.00317460317460317,0.0,-,-,0.3,20180327,创业板
3176,300266.SZ,兴源环境,0.00317124735729387,5.0,-,5.0,0.3,20180426,创业板
5232,002301.SZ,齐心集团,0.00316455696202532,5.0,0.0,5.0,0.5,20180320,中小板
5388,300559.SZ,佳发教育,0.00316455696202532,9.0,-,9.0,2.0,20180309,创业板
4117,600288.SH,大恒科技,0.0031496062992126,0.0,-,-,0.24,20180417,沪市
5257,600433.SH,冠豪高新,0.00314769975786925,0.0,-,-,0.13,20180319,沪市
3284,300050.SZ,世纪鼎利,0.00314465408805031,0.0,-,-,0.2,20180425,创业板
3115,002495.SZ,佳隆股份,0.00314465408805031,0.0,-,-,0.1,20180426,中小板
4442,002731.SZ,萃华珠宝,0.00314267756128221,0.0,-,-,0.5,20180404,中小板
5035,600460.SH,士兰微,0.00314218381775334,0.0,-,-,0.4,20180327,沪市
3964,002750.SZ,龙津药业,0.0031413612565445,0.0,-,-,0.3,20180418,中小板
4684,300229.SZ,拓尔思,0.00313873195229127,0.0,-,-,0.5,20180330,创业板
2969,603308.SH,应流股份,0.00313199105145414,0.0,-,-,0.42,20180427,沪市
2723,300676.SZ,华大基因,0.00312744331508991,0.0,-,-,2.0,20180828,创业板
3537,300011.SZ,鼎汉技术,0.003125,0.0,-,-,0.2,20180424,创业板
5014,600267.SH,海正药业,0.0031210986267166,0.0,-,-,0.5,20180327,沪市
3887,002096.SZ,南岭民爆,0.0031201248049922,0.0,-,-,0.2,20180420,中小板
3139,603828.SH,柯利达,0.00311418685121107,3.0,-,3.0,0.27,20180426,沪市
3218,000040.SZ,东旭蓝天,0.00311077389984825,0.0,-,-,0.41,20180425,深主板
3553,300246.SZ,宝莱特,0.00310945273631841,0.0,-,-,0.5,20180424,创业板
4660,300328.SZ,宜安科技,0.0031055900621118,0.0,-,-,0.3,20180330,创业板
5470,600353.SH,旭光股份,0.00308880308880309,0.0,-,-,0.16,20180214,沪市
5443,002262.SZ,恩华药业,0.00308832612723904,0.0,-,-,0.5,20180228,中小板
3854,600111.SH,北方稀土,0.00308641975308642,0.0,-,-,0.35,20180420,沪市
2824,600791.SH,京能置业,0.00308641975308642,0.0,-,-,0.15,20180428,沪市
3882,002668.SZ,奥马电器,0.00308457711442786,7.0,-,7.0,0.62,20180420,中小板
3562,300137.SZ,先河环保,0.0030826140567201,6.0,0.0,6.0,0.5,20180424,创业板
3555,300326.SZ,凯利泰,0.00307844490216272,0.0,-,-,0.298917,20180424,创业板
2707,002602.SZ,世纪华通,0.00307692307692308,6.0,-,6.0,1.0,20180830,中小板
4750,600382.SH,广东明珠,0.00307287093942054,0.0,-,-,0.35,20180330,沪市
4083,002707.SZ,众信旅游,0.00307017543859649,0.0,-,-,0.28,20180417,中小板
4690,300222.SZ,科大智能,0.00307017543859649,0.0,-,-,0.7,20180330,创业板
3511,300109.SZ,新开源,0.00305275157705017,3.0487830000000002,-,3.048783,1.016261,20180424,创业板
3563,002378.SZ,章源钨业,0.00304878048780488,0.0,0.0,0.0,0.2,20180424,中小板
4209,002590.SZ,万安科技,0.00304568527918782,0.0,-,-,0.3,20180413,中小板
4144,002805.SZ,丰元股份,0.00303161541792984,0.0,-,-,0.7,20180416,中小板
3482,300672.SZ,国科微,0.0030296909715209,0.0,-,-,1.5,20180424,创业板
4943,002383.SZ,合众思壮,0.00302663438256659,0.0,-,-,0.5,20180328,中小板
2879,000729.SZ,燕京啤酒,0.00302571860816944,0.0,-,-,0.2,20180428,深主板
2818,603214.SH,爱婴室,0.00302434598518071,0.0,-,-,2.0,20180428,沪市
4374,300271.SZ,华宇软件,0.00302248645394341,0.0,-,-,0.502035,20180410,创业板
4557,300110.SZ,华仁药业,0.00302215579710145,0.0,-,-,0.166823,20180331,创业板
4072,600155.SH,华创阳安,0.00301837270341207,0.0,-,-,0.23,20180417,沪市
3505,002154.SZ,报喜鸟,0.00301204819277108,0.0,-,-,0.1,20180424,中小板
2793,300094.SZ,国联水产,0.00300559398496241,0.0,-,-,0.199872,20180518,创业板
4480,603602.SH,纵横通信,0.00300480769230769,4.0,-,4.0,1.5,20180403,沪市
3929,002826.SZ,易明医药,0.003,0.0,-,-,0.6,20180419,中小板
3378,002766.SZ,*ST索菱,0.00297619047619048,0.0,-,-,0.25,20180425,中小板
4510,002583.SZ,海能达,0.00297619047619048,0.0,-,-,0.25,20180403,中小板
3223,002828.SZ,贝肯能源,0.00297297297297297,7.0,-,7.0,1.1,20180425,中小板
5515,002837.SZ,英维克,0.00296589223924864,0.0,-,-,0.6,20180206,中小板
5088,600560.SH,金自天正,0.00295983086680761,0.0,-,-,0.28,20180324,沪市
5143,603859.SH,能科股份,0.0029585798816568,0.0,-,-,0.6,20180323,沪市
4146,002279.SZ,久其软件,0.0029585798816568,0.0,-,-,0.3,20180416,中小板
5269,002179.SZ,中航光电,0.00294334069168506,0.0,-,-,1.2,20180317,中小板
4886,603322.SH,超讯通信,0.00294334069168506,4.0,-,4.0,1.2,20180328,沪市
3656,300008.SZ,天海防务,0.00293637846655791,0.0,-,-,0.18,20180421,创业板
5497,600360.SH,华微电子,0.00292825768667643,0.0,-,-,0.2,20180210,沪市
3541,300460.SZ,惠伦晶体,0.00292682926829268,0.0,-,-,0.3,20180424,创业板
4752,002606.SZ,大连电瓷,0.00292397660818713,0.0,-,-,0.15,20180330,中小板
4047,002220.SZ,ST天宝,0.00291375291375291,4.0,-,4.0,0.25,20180417,中小板
5506,300241.SZ,瑞丰光电,0.00291139534883721,10.015213000000001,-,10.015213,0.50076,20180208,创业板
4927,603936.SH,博敏电子,0.00290877038342882,0.0,-,-,0.66,20180328,沪市
3856,002216.SZ,三全食品,0.00289096820809249,0.0,-,-,0.200055,20180420,中小板
3676,300390.SZ,天华超净,0.00288739172281039,0.0,-,-,0.3,20180421,创业板
3350,300084.SZ,海默科技,0.00286806883365201,0.0,-,-,0.15,20180425,创业板
3575,002456.SZ,欧菲光,0.00286604361370716,0.0,-,-,0.46,20180424,中小板
3388,300359.SZ,全通教育,0.00286532951289398,0.0,0.0,0.0,0.2,20180425,创业板
3392,603690.SH,至纯科技,0.00286405808793868,0.0,-,-,0.71,20180425,沪市
5381,300545.SZ,联得装备,0.00286000286000286,10.0,-,10.0,2.0,20180309,创业板
3423,002735.SZ,王子新材,0.00285891858297079,0.0,-,-,0.92,20180424,中小板
2981,300664.SZ,鹏鹞环保,0.00285714285714286,0.0,0.0,0.0,0.5,20180427,创业板
4485,300538.SZ,同益股份,0.00285714285714286,5.0,-,5.0,1.2,20180403,创业板
5299,300181.SZ,佐力药业,0.00285714285714286,0.0,-,-,0.2,20180316,创业板
3719,300210.SZ,森远股份,0.00285035629453682,0.0,-,-,0.12,20180421,创业板
4118,000889.SZ,中嘉博创,0.00284615384615385,0.0,-,-,0.37,20180417,深主板
5389,603305.SH,旭升股份,0.00284090909090909,0.0,-,-,1.0,20180309,沪市
5444,300016.SZ,北陆药业,0.00283960092095165,0.0,-,-,0.37,20180228,创业板
3731,002929.SZ,润建股份,0.0028388928317956,0.0,-,-,1.2,20180421,中小板
3023,002210.SZ,*ST飞马,0.00283860502838605,0.0,0.0,-,0.35,20180427,中小板
4502,600243.SH,青海华鼎,0.00283553875236295,0.0,-,-,0.15,20180403,沪市
4840,000949.SZ,新乡化纤,0.0028328611898017,0.0,-,-,0.1,20180329,深主板
3634,002487.SZ,大金重工,0.00282485875706215,0.0,-,-,0.1,20180423,中小板
3941,002151.SZ,北斗星通,0.00282144296654575,0.0,-,-,0.7,20180419,中小板
4793,002786.SZ,银宝山新,0.00281456953642384,0.0,-,-,0.17,20180330,中小板
5226,300178.SZ,腾邦国际,0.00280932456664674,0.0,-,-,0.47,20180320,创业板
3220,300098.SZ,高新兴,0.00280810162314749,4.97385,-,4.97385,0.397908,20180425,创业板
3461,002337.SZ,赛象科技,0.00280112044817927,0.0,-,-,0.1,20180424,中小板
5230,002729.SZ,好利来,0.00280033604032484,0.0,-,-,1.0,20180320,中小板
5528,300401.SZ,花园生物,0.0028,15.0,-,15.0,1.4,20180205,创业板
3572,300603.SZ,立昂技术,0.00279876854184159,0.0,-,-,1.0,20180424,创业板
5424,300708.SZ,聚灿光电,0.00279850746268657,0.0,-,-,0.6,20180305,创业板
3894,300411.SZ,金盾股份,0.00279329608938548,8.0,-,8.0,0.5,20180420,创业板
3692,603996.SH,ST中新,0.00278706800445931,0.0,-,-,0.5,20180421,沪市
4236,600789.SH,鲁抗医药,0.00278293135435993,0.0,-,-,0.3,20180413,沪市
5400,603903.SH,中持股份,0.00277932184546971,0.0,-,-,1.0,20180308,沪市
4001,002129.SZ,中环股份,0.00277777777777778,0.0,-,-,0.2,20180418,中小板
4497,002738.SZ,中矿资源,0.00277777777777778,0.0,-,-,0.5,20180403,中小板
4419,300164.SZ,通源石油,0.00277777777777778,0.0,-,-,0.2,20180404,创业板
5146,300024.SZ,机器人,0.00277008310249307,0.0,-,-,0.5,20180323,创业板
4451,002338.SZ,奥普光电,0.00276752767527675,0.0,-,-,0.3,20180404,中小板
5511,300474.SZ,景嘉微,0.00276344878408254,0.0,0.0,0.0,1.5,20180207,创业板
4935,300047.SZ,天源迪科,0.00276313103448276,0.0,-,-,0.400654,20180328,创业板
2923,000426.SZ,兴业矿业,0.00276033287101248,0.0,-,-,0.19902,20180428,深主板
4355,300595.SZ,欧普康视,0.00275735294117647,8.0,-,8.0,2.1,20180410,创业板
5367,600765.SH,中航重机,0.00275482093663912,0.0,-,-,0.2,20180312,沪市
3500,300311.SZ,任子行,0.00275369158878505,4.910759,-,4.910759,0.294645,20180424,创业板
3931,002857.SZ,三晖电气,0.00275229357798165,6.0,-,6.0,0.6,20180419,中小板
5068,300256.SZ,星星科技,0.00274725274725275,5.0,-,5.0,0.2,20180324,创业板
3734,600880.SH,博瑞传播,0.00274725274725275,0.0,-,-,0.1,20180421,沪市
4456,300227.SZ,光韵达,0.00274348422496571,5.0,-,5.0,0.6,20180403,创业板
4059,300554.SZ,三超新材,0.00274197970935015,8.0,-,8.0,2.0,20180417,创业板
5238,300122.SZ,智飞生物,0.0027374184038745,0.0,-,-,1.3,20180320,创业板
3498,300649.SZ,杭州园林,0.00272758267984998,0.0,-,-,0.8,20180424,创业板
3020,601212.SH,白银有色,0.00272277227722772,0.0,-,-,0.11,20180427,沪市
4311,300572.SZ,安车检测,0.00271591526344378,8.0,-,8.0,2.5,20180411,创业板
3448,300352.SZ,北信源,0.00271493212669683,0.0,0.0,0.0,0.12,20180424,创业板
4696,600258.SH,首旅酒店,0.00271186440677966,2.0,-,2.0,0.8,20180330,沪市
2956,300496.SZ,中科创达,0.00271083643752117,0.0,-,-,0.80051,20180427,创业板
4411,300552.SZ,万集科技,0.002710027100271,0.0,-,-,0.7,20180405,创业板
4004,600884.SH,杉杉股份,0.00270880361173815,0.0,-,-,0.6,20180418,沪市
3102,002373.SZ,千方科技,0.002708192281652,0.0,-,-,0.4,20180426,中小板
3491,300079.SZ,数码科技,0.0027072676056338,0.0,-,-,0.096108,20180424,创业板
4638,000800.SZ,一汽轿车,0.0027063599458728,0.0,-,-,0.2,20180331,深主板
3633,300471.SZ,厚普股份,0.0027027027027027,0.0,-,-,0.18,20180423,创业板
4723,300684.SZ,中石科技,0.00269848032949865,0.0,-,-,1.9,20180330,创业板
3061,601989.SH,中国重工,0.00269607843137255,0.0,-,-,0.11,20180427,沪市
5017,300593.SZ,新雷能,0.00268672756582483,0.0,-,-,0.5,20180327,创业板
2699,600853.SH,龙建股份,0.00268096514745308,0.0,-,-,0.1,20180831,沪市
3076,603588.SH,高能环境,0.00268096514745308,0.0,-,-,0.3,20180426,沪市
5012,600435.SH,北方导航,0.00267952840300107,0.0,-,-,0.25,20180327,沪市
3094,603703.SH,盛洋科技,0.00267782426778243,0.0,-,-,0.32,20180426,沪市
3181,000032.SZ,深桑达A,0.00267737617135208,0.0,0.0,0.0,0.2,20180426,深主板
3164,002266.SZ,浙富控股,0.00267379679144385,0.0,-,-,0.1,20180426,中小板
3556,300265.SZ,通光线缆,0.00267379679144385,0.0,-,-,0.15,20180424,创业板
3029,002204.SZ,大连重工,0.00267379679144385,0.0,0.0,0.0,0.1,20180427,中小板
3438,300615.SZ,欣天科技,0.00266524520255864,8.0,-,8.0,1.0,20180424,创业板
5537,300677.SZ,英科医疗,0.0026628794603231,10.0,-,10.0,1.5,20180130,创业板
3916,603227.SH,雪峰科技,0.00265957446808511,0.0,-,-,0.1,20180420,沪市
3846,603937.SH,丽岛新材,0.0026567481402763,0.0,-,-,0.5,20180420,沪市
5543,603729.SH,龙韵股份,0.00265181649429859,4.0,-,4.0,1.0,20180125,沪市
3265,002899.SZ,英派斯,0.0026431718061674,0.0,-,-,0.72,20180425,中小板
4409,300238.SZ,冠昊生物,0.00264270613107822,0.0,-,-,0.5,20180409,创业板
4859,300117.SZ,嘉寓股份,0.00263852242744063,0.0,-,-,0.1,20180329,创业板
2944,002881.SZ,美格智能,0.00263574064312072,7.0,-,7.0,1.0,20180427,中小板
4540,300044.SZ,赛为智能,0.00263574064312072,8.0,-,8.0,0.5,20180331,创业板
5026,000738.SZ,航发控制,0.00262565641410353,0.0,-,-,0.35,20180327,深主板
3430,000829.SZ,天音控股,0.00262529832935561,0.0,-,-,0.22,20180424,深主板
4708,002480.SZ,新筑股份,0.00261780104712042,0.0,-,-,0.2,20180330,中小板
4276,603008.SH,喜临门,0.0026123301985371,0.0,-,-,0.5,20180412,沪市
4199,300638.SZ,广和通,0.00261123877167328,5.0,-,5.0,1.25,20180413,创业板
4876,000880.SZ,潍柴重机,0.00261096605744125,0.0,-,-,0.2,20180329,深主板
4252,002560.SZ,通达股份,0.00260756192959583,0.0,-,-,0.2,20180412,中小板
3362,300315.SZ,掌趣科技,0.0025974025974026,0.0,-,-,0.1,20180425,创业板
3589,300571.SZ,平治信息,0.00259309200290426,5.0,-,5.0,2.5,20180423,创业板
3647,002055.SZ,得润电子,0.00259201658890617,0.0,-,-,0.5,20180421,中小板
